record,model,held_clone_index,history_length,history_time_tau,slow_mode_count,state_mode_count,captured_force_history_variance_fraction,trajectory_sha256,lag_frames,observed_msd,predicted_msd,observed_ngp,predicted_ngp,wave_number,observed_fs,predicted_fs,fs_scaled_absolute_error
held_curve,hankel_slow_4,1.0,64.0,0.63,4.0,5.0,0.607857508330712,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,2.945702934009691,0.24139108809708065,0.009347704801874857,1.0,0.9889912512832166,0.6122613509680656,0.38092339019818816
held_curve,hankel_slow_4,1.0,64.0,0.63,4.0,5.0,0.607857508330712,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,2.945702934009691,0.24139108809708065,0.009347704801874857,3.0,0.9060171168380354,0.004779759045557426,0.994724427434397
held_curve,hankel_slow_4,1.0,64.0,0.63,4.0,5.0,0.607857508330712,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,2.945702934009691,0.24139108809708065,0.009347704801874857,7.25,0.5791997277742773,0.0005348354467000194,0.9990765958251479
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.0001714649997646127,0.006096013908619247,-0.007331697996603603,1.0,0.9999713596495858,0.9999714229101292,6.326235521527729e-08
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.0001714649997646127,0.006096013908619247,-0.007331697996603603,3.0,0.999742266374433,0.9997428357150544,5.6948739747744e-07
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.0001714649997646127,0.006096013908619247,-0.007331697996603603,7.25,0.9984957026299639,0.9984990275955287,3.3299748371558447e-06
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006763300167419538,0.006297379164590611,-0.0010397635995597065,1.0,0.9998873271029378,0.9998872847597858,4.234792344792229e-08
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006763300167419538,0.006297379164590611,-0.0010397635995597065,3.0,0.9989864009318942,0.9989860255835903,3.7572914259142975e-07
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006763300167419538,0.006297379164590611,-0.0010397635995597065,7.25,0.994094805471887,0.9940927949430053,2.022471972136056e-06
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.002578149720623682,0.007367262060328006,0.018243904248572473,1.0,0.9995749283246746,0.9995704035977636,4.526651062187731e-06
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.002578149720623682,0.007367262060328006,0.018243904248572473,3.0,0.9961808617522988,0.9961404788908839,4.053768042071268e-05
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.002578149720623682,0.007367262060328006,0.018243904248572473,7.25,0.9779005906606164,0.9776753963424973,0.00023028344626210086
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.00881081129182263,0.014765669429553485,0.06335240161707456,1.0,0.9986136288368089,0.9985326931853263,8.104801411219335e-05
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.00881081129182263,0.014765669429553485,0.06335240161707456,3.0,0.9875922293957351,0.9868774677052906,0.0007237417115784915
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.00881081129182263,0.014765669429553485,0.06335240161707456,7.25,0.9296946394219306,0.9259335755839023,0.004045482977471928
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.02291778022541417,0.058647658035706485,0.018091991148164066,1.0,0.9969354187052918,0.9961878756894834,0.0007498409644018838
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.02291778022541417,0.058647658035706485,0.018091991148164066,3.0,0.9727701312672095,0.9662247166521656,0.006728634447808638
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.02291778022541417,0.058647658035706485,0.018091991148164066,7.25,0.851516840148548,0.8185851874191482,0.038674106226313544
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.055882526249221194,0.09029398434225122,0.015113271672149597,1.0,0.9953484902025329,0.9907305648851528,0.004639506025111358
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.055882526249221194,0.09029398434225122,0.015113271672149597,3.0,0.9589630391872777,0.9196752316806124,0.040969052926129186
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.055882526249221194,0.09029398434225122,0.015113271672149597,7.25,0.7843636225355252,0.6148112408541523,0.2161655344663738
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.15872900949949764,0.1369306002645696,0.012702400845477912,1.0,0.9939521946400143,0.9738979723737908,0.020176244264430244
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.15872900949949764,0.1369306002645696,0.012702400845477912,3.0,0.9470169955776053,0.7884696817871497,0.16741760130054933
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.15872900949949764,0.1369306002645696,0.012702400845477912,7.25,0.7310726749750059,0.24937732031669338,0.6588884677912232
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.39260117523235033,0.15391691704150134,0.011812636584093372,1.0,0.9928353822872772,0.9366683968761584,0.05657230434487761
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.39260117523235033,0.15391691704150134,0.011812636584093372,3.0,0.937554742216891,0.5553159351312044,0.4076975880702875
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.39260117523235033,0.15391691704150134,0.011812636584093372,7.25,0.6907725807529485,0.0343911621837488,0.9502134810471745
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.8768927238299842,0.17838953745308017,-0.003319969871652728,1.0,0.9910430128269488,0.8639093898063471,0.12828264906278208
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.8768927238299842,0.17838953745308017,-0.003319969871652728,3.0,0.9225371690957154,0.26574693108474895,0.7119390524446424
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.8768927238299842,0.17838953745308017,-0.003319969871652728,7.25,0.6315710012323086,-0.0016499939579265976,1.002612523302538
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,1.4450805752717055,0.24139108809708065,0.0072004686715341215,1.0,0.9889912512832166,0.7862854710196819,0.20496215714802718
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,1.4450805752717055,0.24139108809708065,0.0072004686715341215,3.0,0.9060171168380354,0.11468833879160666,0.8734148211328893
held_curve,hankel_slow_8,1.0,64.0,0.63,8.0,9.0,0.8733943176972986,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,1.4450805752717055,0.24139108809708065,0.0072004686715341215,7.25,0.5791997277742773,0.009640224736055074,0.983355957757266
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.00016807340662833086,0.006096013908619247,0.007658295375567725,1.0,0.9999713596495858,0.999971988162741,6.285311565400962e-07
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.00016807340662833086,0.006096013908619247,0.007658295375567725,3.0,0.999742266374433,0.9997479220591415,5.657142744470809e-06
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.00016807340662833086,0.006096013908619247,0.007658295375567725,7.25,0.9984957026299639,0.9985287037282377,3.30508165301388e-05
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006623854188983102,0.006297379164590611,0.00843523083098563,1.0,0.9998873271029378,0.9998896085822744,2.2817364264168045e-06
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006623854188983102,0.006297379164590611,0.00843523083098563,3.0,0.9989864009318942,0.9990069200437046,2.0539931065433293e-05
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006623854188983102,0.006297379164590611,0.00843523083098563,7.25,0.994094805471887,0.9942141924893455,0.0001200962089343517
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.0025111787363516326,0.007367262060328006,0.026677579827758535,1.0,0.9995749283246746,0.9995815598275788,6.634322966920138e-06
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.0025111787363516326,0.007367262060328006,0.026677579827758535,3.0,0.9961808617522988,0.9962404825033407,5.984932388387729e-05
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.0025111787363516326,0.007367262060328006,0.026677579827758535,7.25,0.9779005906606164,0.9782467924701114,0.00035402556538092117
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008301298396331194,0.014765669429553485,0.11909550743728059,1.0,0.9986136288368089,0.998617522067609,3.898635756266581e-06
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008301298396331194,0.014765669429553485,0.11909550743728059,3.0,0.9875922293957351,0.9876344543330631,4.275543698213201e-05
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008301298396331194,0.014765669429553485,0.11909550743728059,7.25,0.9296946394219306,0.9301493506189807,0.0004890973635524318
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.01870037421749369,0.058647658035706485,0.07896386278457035,1.0,0.9969354187052918,0.9968885813365014,4.698134694746429e-05
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.01870037421749369,0.058647658035706485,0.07896386278457035,3.0,0.9727701312672095,0.9723751307482356,0.0004060574089166762
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.01870037421749369,0.058647658035706485,0.07896386278457035,7.25,0.851516840148548,0.849915126220889,0.0018810126261032413
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.02849380551845933,0.09029398434225122,0.023103310210056183,1.0,0.9953484902025329,0.9952625759643456,8.631573668212043e-05
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.02849380551845933,0.09029398434225122,0.023103310210056183,3.0,0.9589630391872777,0.9581819908713424,0.0008144717617033746
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.02849380551845933,0.09029398434225122,0.023103310210056183,7.25,0.7843636225355252,0.7797056916788773,0.005938484043396506
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.042611571148599724,0.1369306002645696,0.03390888381521928,1.0,0.9939521946400143,0.9929243090466994,0.0010341398699634432
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.042611571148599724,0.1369306002645696,0.03390888381521928,3.0,0.9470169955776053,0.9381649954146668,0.00934724530211784
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.042611571148599724,0.1369306002645696,0.03390888381521928,7.25,0.7310726749750059,0.690509673144495,0.055484226423724234
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08340813033135781,0.15391691704150134,0.03586562296898643,1.0,0.9928353822872772,0.986199365846679,0.006683904058002295
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08340813033135781,0.15391691704150134,0.03586562296898643,3.0,0.937554742216891,0.8827258956537127,0.05848068821403741
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08340813033135781,0.15391691704150134,0.03586562296898643,7.25,0.6907725807529485,0.48739605664278257,0.294418930016712
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.17085092663712942,0.17838953745308017,-0.011414057469070316,1.0,0.9910430128269488,0.9719213351165323,0.019294498284057264
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.17085092663712942,0.17838953745308017,-0.011414057469070316,3.0,0.9225371690957154,0.7735730944648409,0.16147216569809458
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.17085092663712942,0.17838953745308017,-0.011414057469070316,7.25,0.6315710012323086,0.21824838504640925,0.6544357093334441
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.26037339902400786,0.24139108809708065,-0.0003650074385037616,1.0,0.9889912512832166,0.9575408564602027,0.03180047829766646
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.26037339902400786,0.24139108809708065,-0.0003650074385037616,3.0,0.9060171168380354,0.6769766393310935,0.2527992829829576
held_curve,hankel_slow_16,1.0,64.0,0.63,16.0,17.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.26037339902400786,0.24139108809708065,-0.0003650074385037616,7.25,0.5791997277742773,0.0989571378095835,0.8291485077352306
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001715198359370646,0.00017116611327783242,-9.817325612171413e-05,0.0011606203316900654,1.0,0.999971413768783,0.999971472726209,5.895911147112354e-08
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001715198359370646,0.00017116611327783242,-9.817325612171413e-05,0.0011606203316900654,3.0,0.9997427533001287,0.9997432841796899,5.310161633558386e-07
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001715198359370646,0.00017116611327783242,-9.817325612171413e-05,0.0011606203316900654,7.25,0.9984985417351029,0.9985016505701715,3.1135098737320233e-06
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006748098454528402,0.0006746300384778569,-0.000299394588037627,-0.00020578517079838932,1.0,0.999887538008619,0.9998875680566993,3.0051460004261605e-08
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006748098454528402,0.0006746300384778569,-0.000299394588037627,-0.00020578517079838932,3.0,0.9989882966893617,0.9989885728981873,2.764885499705669e-07
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006748098454528402,0.0006746300384778569,-0.000299394588037627,-0.00020578517079838932,7.25,0.9941058012104466,0.9941075976765961,1.807117660231756e-06
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.0025461668600801866,0.0025497535909409985,-0.0008600577170720936,-0.0032798296236915547,1.0,0.9995757287504167,0.9995751317699897,5.972338161186555e-07
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.0025461668600801866,0.0025497535909409985,-0.0008600577170720936,-0.0032798296236915547,3.0,0.9961880228386649,0.9961827081888733,5.334986638811086e-06
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.0025461668600801866,0.0025497535909409985,-0.0008600577170720936,-0.0032798296236915547,7.25,0.9779410686107259,0.9779118783539638,2.984868689853403e-05
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008306661419615334,0.008346558591465924,0.0007611642888407655,0.027922136060011704,1.0,0.9986165150677592,0.9986098928457818,6.631396414356061e-06
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008306661419615334,0.008346558591465924,0.0007611642888407655,0.027922136060011704,3.0,0.9876173701349726,0.9875597109100497,5.838214947057567e-05
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008306661419615334,0.008346558591465924,0.0007611642888407655,0.027922136060011704,7.25,0.9298164967039158,0.9295371223606156,0.00030046180541054324
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.01833432346244849,0.018168811449398234,0.030863369005026398,0.26920437684697895,1.0,0.9969491054490409,0.9969775445183592,2.8526099439604972e-05
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.01833432346244849,0.018168811449398234,0.030863369005026398,0.26920437684697895,3.0,0.9728860394177776,0.9732009151814097,0.00032365123033375136
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.01833432346244849,0.018168811449398234,0.030863369005026398,0.26920437684697895,7.25,0.8519999426863639,0.8553035028683047,0.0038774183147531937
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.02762394112881138,0.023293316607675443,0.09708525498160192,0.2637366379823374,1.0,0.9954077937263225,0.9961272756192344,0.0007228011448639986
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.02762394112881138,0.023293316607675443,0.09708525498160192,0.2637366379823374,3.0,0.9595038028035172,0.9658149125758021,0.00657747239129728
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.02762394112881138,0.023293316607675443,0.09708525498160192,0.2637366379823374,7.25,0.787539778026269,0.8193640826574436,0.04040977423506495
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.03564262895628709,0.04255426428653273,0.11588189208779576,0.16447414482475908,1.0,0.9940794461941592,0.9929363646062778,0.0011498895709570825
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.03564262895628709,0.04255426428653273,0.11588189208779576,0.16447414482475908,3.0,0.9481129118391707,0.9384348609075341,0.010207698693674406
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.03564262895628709,0.04255426428653273,0.11588189208779576,0.16447414482475908,7.25,0.7360193900853859,0.6947840257543809,0.05602483424549619
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.04350167397080894,0.07836724727545383,0.13742289122721885,0.07822385116764541,1.0,0.9927803062508612,0.9870308891206265,0.0057912280229921245
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.04350167397080894,0.07836724727545383,0.13742289122721885,0.07822385116764541,3.0,0.9371626826208738,0.8896129274287572,0.05073799466613277
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.04350167397080894,0.07836724727545383,0.13742289122721885,0.07822385116764541,7.25,0.6911417831443335,0.5127567389020088,0.25810195330799723
held_curve,raw_force_delay_2,2.0,3.0,0.02,0.0,4.0,1.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,256.0,0.05309074578947167,0.15059294587041458,0.11556726031651543,0.046948828432568535,1.0,0.9911968706880783,0.9752253766682197,0.016113341851827372
