temperature,restart,model,realization,lag,block_size,predicted_msd,predicted_ngp,predicted_fs_k2,predicted_fs_k4,predicted_fs_k7p25,target_msd,target_ngp,target_fs_k2,target_fs_k4,target_fs_k7p25,support_pass,heldout_path_used_in_prediction,heldout_observables_used_as_model_inputs,calibration_budget_equal_to_nulls,one_step_jump_law_retained,two_point_path_spectrum_retained,particle_identity_retained,static_particle_environment_retained,finite_exchange_environment_retained,ordered_path_memory_retained,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed
0.45,1,finite_exchange_environment,9,1000,20,1.9661373372004063,0.042961610789030935,0.2790537225274976,0.009526407472689659,-0.00013460099034539653,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,9,2000,20,3.899587577704598,0.03433647640815374,0.08067953983521425,-0.0009415871352090194,-0.00021582163980799436,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,9,3000,20,5.80741397544023,0.02556832756980998,0.01919998029130552,-0.0033384812767741703,0.0012371272542901063,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,10,20,20,0.03924489128858132,0.6723944948205938,0.9743910349594765,0.9034947097880076,0.7280311427031103,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,10,100,20,0.19666202553628737,0.19716552199669213,0.8785251969790323,0.6054201635971828,0.2151985884812606,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,10,200,20,0.39349745603992903,0.12490094296443788,0.7723580495697471,0.3707960662146135,0.05083175300919843,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,10,500,20,0.9819057803455524,0.06893668122073837,0.5271148251011483,0.08941905175924927,0.002169574546377495,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,10,1000,20,1.9595262134942482,0.03582910772277925,0.28013860394299556,0.008233141424049309,0.00042773082785669067,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,10,2000,20,3.899313186893514,0.015362476913820533,0.07947067669672161,-0.0010849900630675695,-0.0004500419210046512,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,10,3000,20,5.843188371882915,0.009303643331397327,0.02411364241012378,0.0009581801538282681,0.00032188425891394506,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,11,20,20,0.03927152746706644,0.6826260869530949,0.9743788816463655,0.9034995546892578,0.7283155850795326,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,11,100,20,0.19650550942648082,0.20133515278335956,0.8786644950928406,0.606008851051549,0.21575191248051512,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,11,200,20,0.39290663599797376,0.13128868076508526,0.772884670415068,0.3722341769072459,0.05157983734942694,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,11,500,20,0.9820571627697596,0.06913801007386877,0.5268805479744497,0.08734066894869973,0.0010282023863140758,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,11,1000,20,1.9687150535241205,0.040340684728086496,0.278455200140757,0.00516252664361128,-0.0005708185532769454,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,11,2000,20,3.94275441653707,0.025276781485643607,0.08222038833551525,-0.0007003754561668491,0.0004262812384184832,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,11,3000,20,5.891342795063953,0.012334603657336407,0.02604285832870194,-0.0007325596767084241,4.702107643235769e-05,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,12,20,20,0.03935241912638942,0.6846071928923967,0.9743264883064894,0.9032836585651248,0.7276148798758367,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,12,100,20,0.19739046104772842,0.19742916328906435,0.8781283022408101,0.6043684531034853,0.21395896741305004,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,12,200,20,0.3954692299387452,0.12458930536937385,0.7714086230326296,0.36906191001598176,0.050205817292771585,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,12,500,20,0.9914899437528936,0.06689732293088824,0.5236491270556126,0.08644931267086449,-0.0003549846985312628,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,12,1000,20,1.9963898963798015,0.037850899912988956,0.27262317456314533,0.005991123832077706,-0.0011062691510646029,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,12,2000,20,4.038877102567464,0.01855142188401193,0.07435541609333271,5.5788627406518105e-06,0.0011761472272505196,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,12,3000,20,6.078159415645876,0.01489831877555492,0.019732747742033145,-0.002503801548665111,0.00011969119428888671,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,13,20,20,0.0393658004860396,0.6739926100223101,0.9743164351539899,0.9032639369141223,0.7277267730948677,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,13,100,20,0.19692332766979703,0.19452706331741565,0.8783777857562993,0.6051101444360295,0.21448682686465032,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,13,200,20,0.39382176543481606,0.12232736234545705,0.7722513672343845,0.3706037246020688,0.05003066229197756,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,13,500,20,0.9831678246575409,0.06980226651850363,0.5272634230340408,0.09144068084954485,0.00010752656188819152,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,13,1000,20,1.9678668647560316,0.03969420347393893,0.2795458996355236,0.009346340854229852,0.0005576859305901625,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,13,2000,20,3.9338210242048257,0.025495687916551324,0.08286252045548617,0.001053844077416564,0.0004660315572481711,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,13,3000,20,5.86028309358717,0.007463336404178067,0.021833467746044877,-0.0011277258508318832,0.0019765861279553688,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,14,20,20,0.0393755075597352,0.6982675496836335,0.9743158903623036,0.9033059613297624,0.7279722554958057,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,14,100,20,0.19716473015143493,0.19776326194796479,0.8782667552359591,0.6049358977445015,0.21477522393013831,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,14,200,20,0.3949124873533626,0.13370884769493507,0.7718920119585946,0.37037732668920736,0.05089168070471308,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,14,500,20,0.9867292562827319,0.08104426360813033,0.5262765712022798,0.08844042312656027,8.201280941392713e-05,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,14,1000,20,1.9698709608792697,0.04442662902311967,0.2779425423413252,0.007186756069352282,-0.00020450756879640745,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,14,2000,20,3.9435701862488086,0.0239023172024031,0.07935752389221847,0.00382548733597003,-0.0009298350894616174,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,14,3000,20,5.856723562428722,0.025274985503340064,0.027654686023224778,0.0036921581587714652,0.0003862530117285955,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,15,20,20,0.03917483209448622,0.668533967282942,0.9744357483377526,0.9036559852958478,0.7284726943250097,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,15,100,20,0.19591619594109705,0.19466746229353138,0.878944450602138,0.6063536026504658,0.21554965672115828,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,15,200,20,0.39233796000687166,0.12981858005207392,0.7730384604609931,0.3716823135744023,0.04991415395965646,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,15,500,20,0.9820373926986391,0.07654347605492706,0.5271425945074039,0.08741984989948906,0.0008040601510080229,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,15,1000,20,1.9634224449698725,0.04278926961801499,0.2794100872910423,0.009723265657743261,0.0012251313986345715,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,15,2000,20,3.9250192388046177,0.008332352400518328,0.07500194738461677,0.0014314485634270308,-0.000491196026423142,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,15,3000,20,5.933310598271142,0.0041707827211445725,0.021841898436388653,0.0014699319664486024,-0.0009617868889665001,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,16,20,20,0.03931676024092168,0.6785913756109703,0.9743481787431634,0.9033696921662185,0.7278631813562398,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,16,100,20,0.19739011861779282,0.19815996794736868,0.8781353126720366,0.6045567747271365,0.21430833203347366,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,16,200,20,0.3951511697696698,0.1266604456958007,0.7716502157164011,0.3696563359941059,0.05057823975273262,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,16,500,20,0.9908409211086372,0.06508911789838123,0.5237952004545858,0.08654821885138211,0.0007333756526123788,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,16,1000,20,1.9912337292594746,0.03499858107327625,0.27206269489459173,0.008348966230870013,0.000468832513534165,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,16,2000,20,3.9899505527143138,0.01486713564227582,0.07129665033598023,-0.0010789515984894473,-0.0008142844058003955,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,16,3000,20,5.997103690958144,-0.004435318967246138,0.014047959066512624,0.00035178741860701916,-0.0012700526684247119,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,17,20,20,0.0393405699776713,0.6693556140804429,0.9743288710521815,0.9032641023444851,0.7275238560891241,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,17,100,20,0.1964906566547078,0.19239950052406196,0.8786067953390398,0.6055855192279381,0.21513316184286763,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,17,200,20,0.3933406790855478,0.1251224209840882,0.7724409031494736,0.3709072014679724,0.05079579033621515,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,17,500,20,0.986708552990906,0.06580369404598763,0.5252886292730168,0.0879884129712517,0.0009511538808237987,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,17,1000,20,1.979625877464274,0.04384518141295657,0.2766681129756028,0.010027000880114809,-0.0002401570263525165,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,17,2000,20,3.9513067915424287,0.022610583605435552,0.078994521243703,-0.0019432916365874874,0.000692716779066932,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,17,3000,20,5.87683951470794,0.015504749213765656,0.020026232738378003,-0.0035117407544974916,-0.0011944791399205717,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,18,20,20,0.03934077334086265,0.6703534809631091,0.9743322986142583,0.9032975825115342,0.7275708939353764,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,18,100,20,0.19682375222139376,0.19172448432901446,0.8784196665503726,0.6049946825426324,0.21442077014138092,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,18,200,20,0.3939701256026867,0.1256249299986567,0.7721734137541356,0.37056150880818745,0.051386119342776225,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,18,500,20,0.9873177584767995,0.07090548163323951,0.5252050609861368,0.08749376332911608,0.0007873374916373136,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,18,1000,20,1.976190558223247,0.0397452726273837,0.27671299805519245,0.007737467395559485,0.0009081467082321679,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,18,2000,20,3.978958831507667,0.026389465796938127,0.07716368620437242,-0.0022195907321651154,-0.0005781397129230114,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,18,3000,20,6.014697384842485,0.023481461938499315,0.022746276631718767,-7.811224084852414e-05,0.0005747045282482804,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,19,20,20,0.03932423636321143,0.6749926431605349,0.974343608226302,0.9033555924552663,0.7278627357696466,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,19,100,20,0.1965325650874836,0.1944300207346077,0.8786114322519385,0.6056843875576684,0.21524858532174834,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,19,200,20,0.392787460744926,0.12480440123602676,0.7727511429291468,0.3710384866061489,0.04920288824156054,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,19,500,20,0.980623847813108,0.06537220469422311,0.5263306801921279,0.08521113795504547,0.0005142730155830098,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,19,1000,20,1.960746708381229,0.041196945608473534,0.2782883600894199,0.005932852350372749,-0.0015146324205505659,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,19,2000,20,3.910822765052943,0.0191551774004739,0.07655479605471158,-0.0013945770437917505,0.0005199537325843896,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,19,3000,20,5.823598292316752,0.010119965846869139,0.021878122562481422,0.00011413112087983924,-0.0004903616093860819,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,20,20,20,0.03932429257118506,0.6777669080250883,0.9743404977231375,0.9033112771525731,0.7276853369556533,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,20,100,20,0.19710826083903082,0.19517308203247286,0.8782589696819962,0.604613389738931,0.21397646092456848,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,20,200,20,0.3948271362916958,0.12533847171604928,0.7716288770663522,0.36873800238263044,0.05024845937161188,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,20,500,20,0.9891614471972049,0.07044439780734546,0.5243660674743269,0.08713372903239112,0.0010755082073636137,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,20,1000,20,1.9690322390840975,0.03915374658763704,0.2788219733749576,0.006568662439648574,-0.0009905841114367792,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,1,0,1,0,0,0,0
0.45,1,finite_exchange_environment,20,2000,20,3.9225554108800584,0.026902992037585394,0.07900203872020033,-0.0009569813697166078,0.0003434823474730285,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,1,0,1,0,0,0,0
