model,replicate,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_msd_mc_se,predicted_ngp,observed_ngp,ngp_absolute_error,predicted_ngp_mc_se,shuffle_realizations,shuffle_base_seed,heldout_path_used_in_prediction,macro_fit_parameter_count,calibration_path_distribution_used,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,predicted_fs_k7p25_mc_se
within_particle_time_shuffle,4.0,0.58,100.0,20.0,5.0,108141.0,0.7551483402640571,0.6061875301316144,0.24573387397147628,0.00038359230082032897,0.12530148497172877,0.3029036268488876,0.17760214187715884,0.0005857736176641522,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6136225864439842,0.6829333146637871,0.069310728219803,0.00016186674587320685,0.1654019552225405,0.2707881818713311,0.10538622664879058,0.00023017217451244308,0.0072928337339868525,0.04724884333668998,0.039956009602703124,0.00015037289081912156
within_particle_time_shuffle,4.0,0.58,200.0,20.0,10.0,91756.0,1.4467648882704909,1.1822063890931207,0.223783682458623,0.001108632469311316,0.07084778747718444,0.19788664853935933,0.12703886106217488,0.0006406737870110665,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.39297053424951056,0.47982890295348035,0.08685836870396979,0.00028171611279562684,0.03270854983113568,0.08817574106473175,0.05546719123359607,0.00021302641189504496,-3.358751628711624e-05,0.00246429959643711,0.002497887112724226,0.00018863279029491902
within_particle_time_shuffle,4.0,0.58,400.0,20.0,20.0,58986.0,2.6404670307484186,2.3617796249648366,0.11799890338529417,0.002227710620786701,0.04514658506742831,0.12555946277382724,0.08041287770639893,0.0009040203755082092,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18298325211588176,0.23670465183516248,0.05372139971928072,0.0003499693427226599,0.0014442054315270893,0.010364557165827444,0.008920351734300355,0.00037414577824263856,-8.984752944734108e-05,0.0004242822672751919,0.000514129796722533,0.0002728989984112239
within_particle_time_shuffle,4.0,0.58,600.0,20.0,30.0,26216.0,3.5789380294209225,3.5538212136910325,0.007067551860270305,0.0030772930752926775,0.03780630374879991,0.07065457221193294,0.03284826846313303,0.001022460664292814,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1026724544467262,0.11523062554941144,0.012558171102685242,0.0005189666374282483,-0.000686974478949424,0.006394974288393562,0.007081948767342986,0.00048352204829794806,-0.00022156608578931692,0.0015659289135938244,0.0017874949993831413,0.00031810314738756995
contiguous_empirical_path,5.0,0.58,20.0,20.0,1.0,121249.0,0.1596538300945853,0.16319413863499047,0.021693846176201292,0.0,0.5339291052147159,0.5392127580820278,0.0052836528673119165,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9016353659021824,0.8996730890832872,0.001962276818895159,0.0,0.6807597702476771,0.6760951455733458,0.004664624674331264,0.0,0.3420693364365368,0.3389222005621746,0.003147135874362217,0.0
contiguous_empirical_path,5.0,0.58,100.0,20.0,5.0,108141.0,0.5891964885784332,0.6160653824346297,0.043613705009707404,0.0,0.30157572440823155,0.29163863009125746,0.009937094316974093,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.690389417232905,0.6788948376156073,0.011494579617297718,0.0,0.28145994574361094,0.2648503728038883,0.01660957293972265,0.0,0.04885922264394221,0.04062371140805077,0.008235511235891446,0.0
contiguous_empirical_path,5.0,0.58,200.0,20.0,10.0,91756.0,1.1250136973497855,1.2006078376220666,0.0629632240465825,0.0,0.18106762763029316,0.1929264563771651,0.011858828746871941,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49517508517910597,0.4751171482031416,0.020057936975964363,0.0,0.09065951989817171,0.08306004158159243,0.007599478316579283,0.0,0.0019630830396161424,0.004620013829607807,0.0026569307899916646,0.0
contiguous_empirical_path,5.0,0.58,400.0,20.0,20.0,58986.0,2.206649311110287,2.3594776603705245,0.0647721111443954,0.0,0.10276096419281111,0.12612791319837036,0.023366949005559245,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2522072496380661,0.23493487479618216,0.01727237484188396,0.0,0.01004367805988817,0.005639791099919599,0.00440388695996857,0.0,0.001079153090801123,-0.0013844117239013418,0.002463564814702465,0.0
contiguous_empirical_path,5.0,0.58,600.0,20.0,30.0,26216.0,3.2636591681805216,3.49696192740812,0.06671584194241365,0.0,0.07016268762690614,0.10299190151785775,0.032829213890951614,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13757015511714957,0.12123461318060241,0.016335541936547154,0.0,-0.0008540840666367126,-0.0014092889854046425,0.0005552049187679299,0.0,0.0004029753160660146,0.00849801781638048,0.008095042500314465,0.0
direction_randomized_path,5.0,0.58,20.0,20.0,1.0,121249.0,0.1596538300945853,0.16319413863499047,0.021693846176201292,0.0,0.5339291052147159,0.5392127580820278,0.0052836528673119165,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9016439144446418,0.8996730890832872,0.0019708253613545113,0.0,0.6807131264106417,0.6760951455733458,0.004617980837295921,0.0,0.3418443922854881,0.3389222005621746,0.002922191723313483,0.0
direction_randomized_path,5.0,0.58,100.0,20.0,5.0,108141.0,0.8016190112799749,0.6160653824346297,0.3011914548940495,0.0,0.16668649986167083,0.29163863009125746,0.12495213022958662,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5993897663661661,0.6788948376156073,0.07950507124944117,0.0,0.16066955394211005,0.2648503728038883,0.10418081886177824,0.0,0.008705343333239877,0.04062371140805077,0.03191836807481089,0.0
direction_randomized_path,5.0,0.58,200.0,20.0,10.0,91756.0,1.6081263808207238,1.2006078376220666,0.3394268556548754,0.0,0.09168225309954048,0.1929264563771651,0.10124420327762462,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3597574548895936,0.4751171482031416,0.115359693313548,0.0,0.026879924020412685,0.08306004158159243,0.05618011756117974,0.0,0.0001001220743702731,0.004620013829607807,0.004519891755237534,0.0
direction_randomized_path,5.0,0.58,400.0,20.0,20.0,58986.0,3.230066307164505,2.3594776603705245,0.36897515980603357,0.0,0.047528979083081735,0.12612791319837036,0.07859893411528862,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12885730156462893,0.23493487479618216,0.10607757323155323,0.0,0.0007523720756513447,0.005639791099919599,0.0048874190242682546,0.0,-9.383880471670204e-09,-0.0013844117239013418,0.00138440234002087,0.0
direction_randomized_path,5.0,0.58,600.0,20.0,30.0,26216.0,4.817066723712169,3.49696192740812,0.3775004771877757,0.0,0.03215038076980736,0.10299190151785775,0.07084152074805039,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04715325116357379,0.12123461318060241,0.07408136201702863,0.0,2.031657631394795e-05,-0.0014092889854046425,0.0014296055617185905,0.0,-1.7096500308743176e-13,0.00849801781638048,0.008498017816551446,0.0
within_particle_time_shuffle,5.0,0.58,20.0,20.0,1.0,121249.0,0.15965383009458534,0.16319413863499047,0.02169384617620118,3.441801515748748e-18,0.5339291052147157,0.5392127580820278,0.005283652867312139,2.925694557147251e-17,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9016353659021826,0.8996730890832872,0.001962276818895381,1.8254217339989392e-17,0.6807597702476771,0.6760951455733458,0.004664624674331264,9.085144729692145e-18,0.3420693364365368,0.3389222005621746,0.003147135874362217,1.9548119019989867e-18
within_particle_time_shuffle,5.0,0.58,100.0,20.0,5.0,108141.0,0.7704342629284642,0.6160653824346297,0.2505722361541949,0.0003741957151102594,0.1266836093179043,0.29163863009125746,0.16495502077335317,0.0006214583352700594,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6079353049425125,0.6788948376156073,0.07095953267309485,0.00015083509931797996,0.16051825651201007,0.2648503728038883,0.10433211629187822,0.00018915637960064915,0.006895225764579599,0.04062371140805077,0.03372848564347117,0.00017019115387688916
within_particle_time_shuffle,5.0,0.58,200.0,20.0,10.0,91756.0,1.4702980685418834,1.2006078376220666,0.2246280779358958,0.0010698276123345175,0.07920269850388614,0.1929264563771651,0.11372375787327896,0.0008152846818341269,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38900741613337575,0.4751171482031416,0.08610973206976585,0.0003094790560290638,0.03292733793185504,0.08306004158159243,0.05013270364973739,0.00023189159578332891,-0.0002166799526823309,0.004620013829607807,0.004836693782290138,0.0001825549468309376
within_particle_time_shuffle,5.0,0.58,400.0,20.0,20.0,58986.0,2.66161875348006,2.3594776603705245,0.12805422919837617,0.0027207320938115813,0.05740961533939236,0.12612791319837036,0.068718297858978,0.0010249154912662796,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18515940647559087,0.23493487479618216,0.04977546832059129,0.00042990503829792176,0.0027052010087570905,0.005639791099919599,0.002934590091162509,0.0002626497822497433,0.00031699027892829004,-0.0013844117239013418,0.0017014020028296318,0.00020592698730546782
within_particle_time_shuffle,5.0,0.58,600.0,20.0,30.0,26216.0,3.566504465713682,3.49696192740812,0.01988655860405819,0.003102377599258699,0.05018176984166773,0.10299190151785775,0.052810131676190024,0.0009357276473039048,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10945572296933795,0.12123461318060241,0.011778890211264464,0.0005299092065227949,0.0011476611169161832,-0.0014092889854046425,0.002556950102320826,0.0005554717919939247,5.270182357809615e-05,0.00849801781638048,0.008445315992802384,0.0003144375656567685
