q_over_A,t_over_t_peak,alpha_over_alpha_peak,predicted_t_peak,predicted_alpha_peak
0.3,3.925793991416309,0.5837826708154825,23.015724474120155,0.075
0.3,3.931502145922747,0.5832068731462285,23.015724474120155,0.075
0.3,3.9372103004291845,0.5826321248683364,23.015724474120155,0.075
0.3,3.942918454935622,0.5820584235238169,23.015724474120155,0.075
0.3,3.94862660944206,0.5814857666595271,23.015724474120155,0.075
0.3,3.9543347639484976,0.580914151827221,23.015724474120155,0.075
0.3,3.9600429184549357,0.5803435765835285,23.015724474120155,0.075
0.3,3.9657510729613734,0.5797740384899827,23.015724474120155,0.075
0.3,3.971459227467811,0.5792055351130514,23.015724474120155,0.075
0.3,3.977167381974249,0.5786380640241381,23.015724474120155,0.075
0.3,3.9828755364806865,0.5780716227995816,23.015724474120155,0.075
0.3,3.9885836909871246,0.5775062090207003,23.015724474120155,0.075
0.3,3.9942918454935623,0.5769418202737775,23.015724474120155,0.075
0.3,4.0,0.5763784541500971,23.015724474120155,0.075
0.6,0.01,0.00022330614282732125,13.69700402475259,0.15
0.6,0.01570815450643777,0.00045353078038138744,13.69700402475259,0.15
0.6,0.021416309012875535,0.0007870504331775052,13.69700402475259,0.15
0.6,0.02712446351931331,0.0012496584216566595,13.69700402475259,0.15
0.6,0.032832618025751076,0.0018687575704208945,13.69700402475259,0.15
0.6,0.03854077253218884,0.0026725037350046796,13.69700402475259,0.15
0.6,0.044248927038626616,0.0036889350287427902,13.69700402475259,0.15
0.6,0.04995708154506438,0.004945165255298238,13.69700402475259,0.15
0.6,0.05566523605150215,0.0064667004559382235,13.69700402475259,0.15
0.6,0.061373390557939916,0.00827691238490432,13.69700402475259,0.15
0.6,0.06708154506437768,0.010396678133992587,13.69700402475259,0.15
0.6,0.07278969957081545,0.012844175348861361,13.69700402475259,0.15
0.6,0.07849785407725322,0.01563480955196687,13.69700402475259,0.15
0.6,0.08420600858369098,0.018781244026603677,13.69700402475259,0.15
0.6,0.08991416309012876,0.0222935022248801,13.69700402475259,0.15
0.6,0.09562231759656652,0.0261791158954224,13.69700402475259,0.15
0.6,0.10133047210300429,0.030443297286656033,13.69700402475259,0.15
0.6,0.10703862660944206,0.03508911945138434,13.69700402475259,0.15
0.6,0.11274678111587982,0.040117693925432185,13.69700402475259,0.15
0.6,0.1184549356223176,0.04552833938923288,13.69700402475259,0.15
0.6,0.12416309012875536,0.05131873819003967,13.69700402475259,0.15
