held_clone_index,innovation_block_length,lag_frames,correlation_component,observed_correlation,simulated_correlation,simulated_marginal_covariance,thermodynamic_claim_allowed
2.0,40.0,41.0,up,0.0007730962057386335,0.03215219540658993,-0.00812734195847813,0.0
2.0,40.0,41.0,pu,0.00024002508898638786,-0.02833364295977262,-0.00812734195847813,0.0
2.0,40.0,41.0,pp,0.023176256790261668,-0.003953047523948078,0.9869678769361561,0.0
2.0,40.0,42.0,uu,0.26545248589954146,0.2174206608738941,1.0284581323262127,0.0
2.0,40.0,42.0,up,0.004775981551665076,0.03156039075556566,-0.00883170486738341,0.0
2.0,40.0,42.0,pu,-0.0037680725360597924,-0.024375640448166303,-0.00883170486738341,0.0
2.0,40.0,42.0,pp,0.021591630167422313,-0.003548808801421762,0.9431347807294337,0.0
2.0,40.0,43.0,uu,0.26438788630382454,0.21353016542996783,1.0223754795993623,0.0
2.0,40.0,43.0,up,0.008250762294095415,0.03093021576105614,-0.027457320330983644,0.0
2.0,40.0,43.0,pu,-0.007283058710457813,-0.020799624528844936,-0.027457320330983644,0.0
2.0,40.0,43.0,pp,0.01750887881305927,-0.00408060351742065,0.8735381296372122,0.0
2.0,40.0,44.0,uu,0.2627838899052757,0.21023367601336337,1.0085310820092457,0.0
2.0,40.0,44.0,up,0.010800855497807694,0.030052895811877194,-0.05076667995619988,0.0
2.0,40.0,44.0,pu,-0.009910504374711526,-0.014405373513785614,-0.05076667995619988,0.0
2.0,40.0,44.0,pp,0.011833763470240252,-0.008268308073537185,0.8433451314008005,0.0
2.0,40.0,45.0,uu,0.2608210736737412,0.20802513703218228,0.9876333636201138,0.0
2.0,40.0,45.0,up,0.012266597519283617,0.029105222429784597,-0.06268907874231743,0.0
2.0,40.0,45.0,pu,-0.011466545030906987,-0.011120222947840453,-0.06268907874231743,0.0
2.0,40.0,45.0,pp,0.005503699177104517,-0.004155018143896005,0.8498617947549982,0.0
2.0,40.0,46.0,uu,0.25869840717505294,0.20593229284968018,0.9660808485910539,0.0
2.0,40.0,46.0,up,0.012586326078874253,0.028332913397476497,-0.05439562188977663,0.0
2.0,40.0,46.0,pu,-0.011900563191249582,-0.012911446037737402,-0.05439562188977663,0.0
2.0,40.0,46.0,pp,-0.0006512640184167688,-0.003422225223052156,0.8834882991358158,0.0
2.0,40.0,47.0,uu,0.25660701505169475,0.20355915732401764,0.9513250202660742,0.0
2.0,40.0,47.0,up,0.011893010648567815,0.02755437096298691,-0.023957151174146304,0.0
2.0,40.0,47.0,pu,-0.011360342102757832,-0.01215253719694228,-0.023957151174146304,0.0
2.0,40.0,47.0,pp,-0.005786137689742309,-0.0021127835296899087,0.9287691877594958,0.0
2.0,40.0,48.0,uu,0.2546995943607108,0.20142394386867227,0.9508333645787553,0.0
2.0,40.0,48.0,up,0.010439744871497875,0.027810468049387995,0.024420344792961204,0.0
2.0,40.0,48.0,pu,-0.010059648980595531,-0.007974385922153606,0.024420344792961204,0.0
2.0,40.0,48.0,pp,-0.009373004649916987,0.0021113259470134575,0.9534567555361239,0.0
2.0,40.0,49.0,uu,0.25308360727842916,0.20013463567856268,0.9682943699520121,0.0
2.0,40.0,49.0,up,0.008522414060389031,0.028252618594710857,0.0715775537687603,0.0
2.0,40.0,49.0,pu,-0.008285203205012118,-0.003842722767883134,0.0715775537687603,0.0
2.0,40.0,49.0,pp,-0.011250375677467374,0.001116406840592413,0.950772043592585,0.0
2.0,40.0,50.0,uu,0.25181201661608543,0.19968608845373267,0.9997587868379746,0.0
2.0,40.0,50.0,up,0.006446673710484605,0.028257074347473033,0.10163785263262859,0.0
2.0,40.0,50.0,pu,-0.006335161193212088,-0.002786824423210954,0.10163785263262859,0.0
2.0,40.0,50.0,pp,-0.011356921969457142,0.001038286982130153,0.9338419125182057,0.0
2.0,40.0,51.0,uu,0.25088318531836595,0.19951014887617533,1.0399702192028188,0.0
2.0,40.0,51.0,up,0.004538913092041271,0.0291975540930099,0.1183744821203737,0.0
2.0,40.0,51.0,pu,-0.00451024745181153,-0.0011749645105318582,0.1183744821203737,0.0
2.0,40.0,51.0,pp,-0.009939099498134315,0.007802777769942176,0.8950029919204961,0.0
2.0,40.0,52.0,uu,0.2502471930452209,0.19930213483469367,1.0812754589880134,0.0
2.0,40.0,52.0,up,0.0030234201376787106,0.03085496064797746,0.10634754210204989,0.0
2.0,40.0,52.0,pu,-0.0030100793129227855,0.0004492825015964377,0.10634754210204989,0.0
2.0,40.0,52.0,pp,-0.0074519379161565305,0.01092099259238759,0.8658038653083386,0.0
2.0,40.0,53.0,uu,0.2498280396479934,0.1998000420545978,1.1154385723799982,0.0
2.0,40.0,53.0,up,0.0020322256072953814,0.03252062866811491,0.07815972057313193,0.0
2.0,40.0,53.0,pu,-0.001971914985269424,0.0029738335406518184,0.07815972057313193,0.0
2.0,40.0,53.0,pp,-0.0043522786565787655,0.010887647550199468,0.8605680703010102,0.0
2.0,40.0,54.0,uu,0.24953169527709504,0.2002688656509178,1.1372690890534711,0.0
2.0,40.0,54.0,up,0.0016379241222600723,0.03409139117884924,0.04605827291647496,0.0
2.0,40.0,54.0,pu,-0.0014584012137367419,0.00215660228300349,0.04605827291647496,0.0
2.0,40.0,54.0,pp,-0.0012418775248223325,0.004248636859705413,0.8664196431914484,0.0
2.0,40.0,55.0,uu,0.24926130234410857,0.20035496609179385,1.148236447666041,0.0
2.0,40.0,55.0,up,0.0017933010979259577,0.03477567353533347,0.015219453680584959,0.0
2.0,40.0,55.0,pu,-0.0014307263212414878,-0.0030421167125355094,0.015219453680584959,0.0
2.0,40.0,55.0,pp,0.0015417722053416257,0.004814392664018175,0.8914911354677033,0.0
2.0,40.0,56.0,uu,0.24893730618451074,0.19923915767835257,1.14966534198329,0.0
2.0,40.0,56.0,up,0.002373400855248348,0.035312829352322835,-0.00749132031305772,0.0
2.0,40.0,56.0,pu,-0.0017950230451136918,-0.012151812877738978,-0.00749132031305772,0.0
2.0,40.0,56.0,pp,0.003559537630259742,0.0005205187190245558,0.9215250486342385,0.0
2.0,40.0,57.0,uu,0.24850282520818398,0.19611409346225647,1.1419703802894277,0.0
2.0,40.0,57.0,up,0.0032257233522167733,0.035346275487124657,-0.0330783414191122,0.0
2.0,40.0,57.0,pu,-0.00241264222398346,-0.02390632601651275,-0.0330783414191122,0.0
2.0,40.0,57.0,pp,0.004602497014679859,-0.0007285951785040189,0.947663527099542,0.0
2.0,40.0,58.0,uu,0.2479325385692128,0.19078139994149323,1.1281589481014327,0.0
2.0,40.0,58.0,up,0.004163191387390771,0.034455279775923615,-0.04390055884121512,0.0
2.0,40.0,58.0,pu,-0.0030919074758878873,-0.0372257119381878,-0.04390055884121512,0.0
2.0,40.0,58.0,pp,0.004703972712682854,-0.007459750026978767,0.9822911969456863,0.0
2.0,40.0,59.0,uu,0.24723384472231139,0.18289442424664928,1.1133921886229725,0.0
2.0,40.0,59.0,up,0.005017627520519449,0.03295528591589784,-0.038774699221493805,0.0
2.0,40.0,59.0,pu,-0.003672718255302218,-0.04805127444089187,-0.038774699221493805,0.0
2.0,40.0,59.0,pp,0.004078133155501193,-0.00944007875904184,1.013434760031637,0.0
2.0,40.0,60.0,uu,0.24643986595743492,0.17338919417026455,1.1016432196013723,0.0
2.0,40.0,60.0,up,0.005664669372559618,0.030877937959520013,-0.026841345652115982,0.0
2.0,40.0,60.0,pu,-0.004082380376884256,-0.05575437138508078,-0.026841345652115982,0.0
2.0,40.0,60.0,pp,0.00300151363788294,-0.012996599077027647,1.0380252623357493,0.0
2.0,40.0,61.0,uu,0.24559190606609863,0.16309296383285654,1.0963787511591372,0.0
2.0,40.0,61.0,up,0.006067427943419399,0.02820040570532016,-0.0030175136059466473,0.0
2.0,40.0,61.0,pu,-0.00428005064037466,-0.057894341149648726,-0.0030175136059466473,0.0
2.0,40.0,61.0,pp,0.001689215393858965,-0.017208955619439553,1.044350304356007,0.0
2.0,40.0,62.0,uu,0.2447348080734326,0.15278479655295585,1.0981471505800766,0.0
2.0,40.0,62.0,up,0.006188152494507458,0.02570918133944238,0.014397968156994597,0.0
2.0,40.0,62.0,pu,-0.004278424532288834,-0.05283433764393816,0.014397968156994597,0.0
2.0,40.0,62.0,pp,0.00043365123564725736,-0.013971567853942445,1.0346344097357034,0.0
2.0,40.0,63.0,uu,0.24390768780905567,0.14367033881675007,1.1059399072652867,0.0
2.0,40.0,63.0,up,0.006109715241785257,0.02311809232604128,0.026262075234825093,0.0
2.0,40.0,63.0,pu,-0.0041045363014610885,-0.045647408652053266,0.026262075234825093,0.0
2.0,40.0,63.0,pp,-0.00048741712403697717,-0.01312072324585065,1.0235854845924584,0.0
2.0,40.0,64.0,uu,0.24313401143971408,0.13676494833161365,1.1158869497032244,0.0
2.0,40.0,64.0,up,0.0058898605693568145,0.02071860876749003,0.02715673202208184,0.0
2.0,40.0,64.0,pu,-0.0038607046307856645,-0.03155620745482022,0.02715673202208184,0.0
2.0,40.0,64.0,pp,-0.0008891838910617324,-0.014352077193928248,1.0072589814771127,0.0
2.0,40.0,65.0,uu,0.2424174228692431,0.13186139016869936,1.124834087212959,0.0
2.0,40.0,65.0,up,0.005622538224946778,0.018325898018954626,0.019243855221904544,0.0
2.0,40.0,65.0,pu,-0.003689392225044463,-0.023153373317509968,0.019243855221904544,0.0
2.0,40.0,65.0,pp,-0.0006762605557755898,-0.010726024774739606,0.9984947683250049,0.0
2.0,40.0,66.0,uu,0.2417381346126585,0.12822645423113646,1.129563643495281,0.0
2.0,40.0,66.0,up,0.00547579857954501,0.01749196384715715,0.00991918251338154,0.0
2.0,40.0,66.0,pu,-0.00367837885407933,-0.017009728862582053,0.00991918251338154,0.0
2.0,40.0,66.0,pp,0.00010638532823197,0.0024448784404189784,0.9995145562910969,0.0
2.0,40.0,67.0,uu,0.24105835175597992,0.12516395977850037,1.1309192977591087,0.0
2.0,40.0,67.0,up,0.005512010904927802,0.018332869287941374,-0.00014099730921787092,0.0
2.0,40.0,67.0,pu,-0.0038887044992523233,-0.015864220766778,-0.00014099730921787092,0.0
2.0,40.0,67.0,pp,0.0012594928850530305,0.005834755899354131,0.9989883666215513,0.0
2.0,40.0,68.0,uu,0.24033069503221,0.12228022051088622,1.1296295304488393,0.0
2.0,40.0,68.0,up,0.005787540532749721,0.020059426323637417,-0.005665950857433521,0.0
2.0,40.0,68.0,pu,-0.004387443824663841,-0.01444290470907787,-0.005665950857433521,0.0
2.0,40.0,68.0,pp,0.0027121481613991264,0.01237671677096919,0.9912445054143636,0.0
2.0,40.0,69.0,uu,0.2395004519263421,0.11934188721445087,1.1247874854721467,0.0
2.0,40.0,69.0,up,0.006334114993126764,0.022463971088644077,-0.023359692440152527,0.0
2.0,40.0,69.0,pu,-0.005175799251853349,-0.017474347984810245,-0.023359692440152527,0.0
2.0,40.0,69.0,pp,0.004151312136281047,0.017726010679388286,0.9962204799161986,0.0
2.0,40.0,70.0,uu,0.23851499657997507,0.11597349769455038,1.1137149044647485,0.0
2.0,40.0,70.0,up,0.0071478735218209865,0.02573442717830402,-0.03786047697065946,0.0
2.0,40.0,70.0,pu,-0.0062254762466271655,-0.019424384445396355,-0.03786047697065946,0.0
2.0,40.0,70.0,pp,0.0053242981792421765,0.02049059743286776,1.0045959356607141,0.0
2.0,40.0,71.0,uu,0.2373328129573133,0.11266087722081733,1.0985293749996934,0.0
2.0,40.0,71.0,up,0.00813453573177305,0.03021729477533899,-0.04960535061239046,0.0
2.0,40.0,71.0,pu,-0.007432882316550549,-0.015515329740707745,-0.04960535061239046,0.0
2.0,40.0,71.0,pp,0.005997466662262412,0.02812944968161839,1.0202412735757311,0.0
2.0,40.0,72.0,uu,0.23593380827138066,0.10954081459811486,1.0804394840294547,0.0
2.0,40.0,72.0,up,0.0091990751290594,0.035820564708047745,-0.05127686082082624,0.0
2.0,40.0,72.0,pu,-0.008677820058865582,-0.017017008311487464,-0.05127686082082624,0.0
2.0,40.0,72.0,pp,0.005918143019706877,0.032592342533031164,1.0396352797406665,0.0
2.0,40.0,73.0,uu,0.23432333314625464,0.10654091613472359,1.0605824366543786,0.0
2.0,40.0,73.0,up,0.010181884803237805,0.04158456372934928,-0.05654870565607018,0.0
2.0,40.0,73.0,pu,-0.009789517492883457,-0.013136015861735757,-0.05654870565607018,0.0
2.0,40.0,73.0,pp,0.004957757799261065,0.0317564821347549,1.0574251330527689,0.0
2.0,40.0,74.0,uu,0.23253696003969235,0.10377328769876326,1.041231636233614,0.0
2.0,40.0,74.0,up,0.010940761140988456,0.04619498030475664,-0.04895453713618146,0.0
2.0,40.0,74.0,pu,-0.010615716823043419,-0.016921790416868695,-0.04895453713618146,0.0
2.0,40.0,74.0,pp,0.0032764860150917377,0.021077084817416686,1.081829779261751,0.0
2.0,40.0,75.0,uu,0.23063699463697893,0.100976207927816,1.026595879236296,0.0
2.0,40.0,75.0,up,0.011333675720728888,0.04922549243591765,-0.03200877496471341,0.0
2.0,40.0,75.0,pu,-0.011021804149522729,-0.014692886661833177,-0.03200877496471341,0.0
2.0,40.0,75.0,pp,0.0009988684333565017,0.01209891514049543,1.0871912299289268,0.0
2.0,40.0,76.0,uu,0.2287067198759339,0.09888055145561056,1.0178247245920387,0.0
2.0,40.0,76.0,up,0.011263606877526523,0.050532794422039014,-0.014980244075042146,0.0
2.0,40.0,76.0,pu,-0.010939209933103385,-0.009004078960320058,-0.014980244075042146,0.0
2.0,40.0,76.0,pp,-0.0017005655932672854,0.002791270780932355,1.0923462925670768,0.0
2.0,40.0,77.0,uu,0.22684281957619845,0.09756194635129274,1.0160425989133834,0.0
2.0,40.0,77.0,up,0.010700019266084486,0.049661284671799,0.0028162887198425425,0.0
2.0,40.0,77.0,pu,-0.010300838794135198,-0.0083330696420028,0.0028162887198425425,0.0
2.0,40.0,77.0,pp,-0.004646927128142561,-0.012327526121518434,1.0784718699063238,0.0
2.0,40.0,78.0,uu,0.22513953817262766,0.09596865941540202,1.0200856142816528,0.0
2.0,40.0,78.0,up,0.00963011704368539,0.046538595668416914,0.01877536808393707,0.0
2.0,40.0,78.0,pu,-0.00912374985488185,-0.010976145927175242,0.01877536808393707,0.0
2.0,40.0,78.0,pp,-0.0075517840032997986,-0.01995286634816653,1.0524881970522495,0.0
2.0,40.0,79.0,uu,0.22368815167267123,0.09366485461210772,1.0278227685325585,0.0
2.0,40.0,79.0,up,0.008064530596256283,0.042681630167911114,0.021196891022328374,0.0
2.0,40.0,79.0,pu,-0.007452990099796243,-0.013510101974267465,0.021196891022328374,0.0
2.0,40.0,79.0,pp,-0.010056054166985082,-0.024789153840216294,1.0179422909704288,0.0
2.0,40.0,80.0,uu,0.22257107542681034,0.09061681442056076,1.0346541976293944,0.0
2.0,40.0,80.0,up,0.006094284309951794,0.03803943091312794,0.014116979434469334,0.0
2.0,40.0,80.0,pu,-0.005378022806120907,-0.021974158440531567,0.014116979434469334,0.0
2.0,40.0,80.0,pp,-0.01206424072764382,-0.02717654536236516,0.9962991284180795,0.0
2.0,40.0,81.0,uu,0.2218484836213862,0.08587119079266856,1.036749283267176,0.0
2.0,40.0,81.0,up,0.003833155449481122,0.033299843798763405,-0.002792701544870797,0.0
2.0,40.0,81.0,pu,-0.003017907077596808,-0.028738352595108436,-0.002792701544870797,0.0
2.0,40.0,81.0,pp,-0.013477073530908663,-0.026300415278919038,0.9736603168414899,0.0
2.0,40.0,82.0,uu,0.2215593274301138,0.08079085203237771,1.0327296984862253,0.0
2.0,40.0,82.0,up,0.0014055524930042603,0.028511967655170153,-0.021671599221227657,0.0
2.0,40.0,82.0,pu,-0.00045813512901177303,-0.025642460716139178,-0.021671599221227657,0.0
2.0,40.0,82.0,pp,-0.014252741281544436,-0.02518605750432652,0.9399068989277678,0.0
2.0,40.0,83.0,uu,0.22172377974283958,0.07650061629419161,1.020984731151846,0.0
2.0,40.0,83.0,up,-0.001067354296120505,0.02381388114990152,-0.039332184418442606,0.0
2.0,40.0,83.0,pu,0.0021663965450094956,-0.022511039723424244,-0.039332184418442606,0.0
2.0,40.0,83.0,pp,-0.01422868461085768,-0.02638670920373641,0.9001048928046191,0.0
2.0,40.0,84.0,uu,0.22233305610265788,0.07299351598221217,1.0030380474377432,0.0
2.0,40.0,84.0,up,-0.0034253016445429142,0.019890214707332217,-0.06057081623118055,0.0
2.0,40.0,84.0,pu,0.004697579167632453,-0.01719657008340898,-0.06057081623118055,0.0
2.0,40.0,84.0,pp,-0.013404378264397818,-0.016331239853319652,0.8755346785815374,0.0
2.0,40.0,85.0,uu,0.22335207544436847,0.07040218017211243,0.9784802701445752,0.0
2.0,40.0,85.0,up,-0.005540363625577102,0.017325137408331862,-0.0714220957268567,0.0
2.0,40.0,85.0,pu,0.007008531357292903,-0.011428172097167691,-0.0714220957268567,0.0
2.0,40.0,85.0,pp,-0.011856553347268813,-0.010697611511360098,0.8850322001308627,0.0
2.0,40.0,86.0,uu,0.2247239588715109,0.06880404382751638,0.9540034873775235,0.0
2.0,40.0,86.0,up,-0.00729413179582438,0.016905228080564227,-0.0610671977737566,0.0
2.0,40.0,86.0,pu,0.008959538862124914,-0.006855768138597852,-0.0610671977737566,0.0
2.0,40.0,86.0,pp,-0.009689021149213174,0.00391127190256682,0.8900987218061067,0.0
2.0,40.0,87.0,uu,0.22637251997194027,0.0681492093732,0.9345412349550348,0.0
2.0,40.0,87.0,up,-0.008613032119351601,0.018104823074044787,-0.04296397148193401,0.0
2.0,40.0,87.0,pu,0.01045399019511535,0.0004401899745141589,-0.04296397148193401,0.0
2.0,40.0,87.0,pp,-0.007031043347689886,0.006484634158802173,0.9212381682156049,0.0
2.0,40.0,88.0,uu,0.22821062085141008,0.06885371757133674,0.9257463579539218,0.0
2.0,40.0,88.0,up,-0.009440508266671605,0.019909026860875697,-0.0026479010129498988,0.0
2.0,40.0,88.0,pu,0.011425482459535449,0.007596251917969843,-0.0026479010129498988,0.0
2.0,40.0,88.0,pp,-0.004045187860758765,0.012821489180732594,0.9405116845807937,0.0
2.0,40.0,89.0,uu,0.23014541866988422,0.07106964940748328,0.9325828844311139,0.0
2.0,40.0,89.0,up,-0.009745658952952879,0.022340360587249114,0.0367101610455275,0.0
2.0,40.0,89.0,pu,0.011828990265259572,0.018317568568899274,0.0367101610455275,0.0
2.0,40.0,89.0,pp,-0.0008306695824471779,0.01146063295973275,0.9275457824902245,0.0
2.0,40.0,90.0,uu,0.23207935038674513,0.07523792357971525,0.9517023182414251,0.0
2.0,40.0,90.0,up,-0.009492912415179449,0.02447298594991707,0.06921764430894224,0.0
2.0,40.0,90.0,pu,0.011631783972804462,0.026845053256921412,0.06921764430894224,0.0
2.0,40.0,90.0,pp,0.0025734565956369382,0.011539919846616106,0.9213591282719958,0.0
2.0,40.0,91.0,uu,0.2339072985282614,0.08084679337439335,0.9809768632371384,0.0
2.0,40.0,91.0,up,-0.00867426870430245,0.026417309422316373,0.09172461031325299,0.0
2.0,40.0,91.0,pu,0.010811803788755434,0.032541997925673666,0.09172461031325299,0.0
2.0,40.0,91.0,pp,0.005841719161614865,0.01005712310472427,0.9037008372841054,0.0
2.0,40.0,92.0,uu,0.2355305188381781,0.08676987737359208,1.015002746857496,0.0
2.0,40.0,92.0,up,-0.007328984882425146,0.027853759948723796,0.09664135709604481,0.0
2.0,40.0,92.0,pu,0.009443007859347796,0.0342542623722244,0.09664135709604481,0.0
2.0,40.0,92.0,pp,0.008869828999107167,0.006597268862769276,0.8880840684086274,0.0
2.0,40.0,93.0,uu,0.23686266326306848,0.09268176059956743,1.0484388302927425,0.0
2.0,40.0,93.0,up,-0.005502762034744847,0.02848700111621997,0.0881792709932967,0.0
2.0,40.0,93.0,pu,0.007596517596298033,0.029014894087925038,0.0881792709932967,0.0
2.0,40.0,93.0,pp,0.011503350844057719,0.0006376786843070843,0.8840028517093168,0.0
2.0,40.0,94.0,uu,0.23782775815125975,0.09696362736184352,1.0782886173100097,0.0
2.0,40.0,94.0,up,-0.003265316284003097,0.028131736135554454,0.07439654354060787,0.0
2.0,40.0,94.0,pu,0.005320924568034768,0.01728305358811014,0.07439654354060787,0.0
2.0,40.0,94.0,pp,0.013798867881270348,-0.004320044914506132,0.8825280829824738,0.0
2.0,40.0,95.0,uu,0.23835944202363074,0.09873672268133381,1.1011917756731302,0.0
2.0,40.0,95.0,up,-0.000667432117491534,0.026025390080270216,0.05448091034547323,0.0
2.0,40.0,95.0,pu,0.0027071155265097524,0.0003718769796015596,0.05448091034547323,0.0
2.0,40.0,95.0,pp,0.015514787227907681,-0.01797497725729439,0.9002211770550821,0.0
2.0,40.0,96.0,uu,0.2384059794554858,0.09686068261278409,1.1196432175814963,0.0
2.0,40.0,96.0,up,0.0021698162738146994,0.02183273432325267,0.050065341155896316,0.0
2.0,40.0,96.0,pu,-0.00015597444543198887,-0.021543656004890038,0.050065341155896316,0.0
2.0,40.0,96.0,pp,0.01648611549784738,-0.02797901329493153,0.9403014232532397,0.0
2.0,40.0,97.0,uu,0.2379373377790593,0.09126896742547966,1.1369483916838319,0.0
2.0,40.0,97.0,up,0.005092299341189752,0.016236320142978822,0.04804900309825651,0.0
2.0,40.0,97.0,pu,-0.003120673902016936,-0.03917692777747109,0.04804900309825651,0.0
2.0,40.0,97.0,pp,0.016656945972570034,-0.03560617200438296,0.9730280964450394,0.0
2.0,40.0,98.0,uu,0.2369463883479088,0.08365919301763505,1.1541255150502443,0.0
2.0,40.0,98.0,up,0.007983126809155824,0.00920408039106816,0.045661099727777765,0.0
2.0,40.0,98.0,pu,-0.006049518511954576,-0.046405148493578366,0.045661099727777765,0.0
2.0,40.0,98.0,pp,0.015844564894594123,-0.041339368368013954,0.9853417582840681,0.0
2.0,40.0,99.0,uu,0.23545329054848066,0.07499716594709772,1.1700883250707586,0.0
2.0,40.0,99.0,up,0.010640359392802688,0.001272622523067846,0.045068520989251154,0.0
2.0,40.0,99.0,pu,-0.00875857113438057,-0.04775548827398903,0.045068520989251154,0.0
2.0,40.0,99.0,pp,0.01395113679075572,-0.04305655883893116,1.010009755039459,0.0
2.0,40.0,100.0,uu,0.23351351167224962,0.06637570961244581,1.184636848451721,0.0
2.0,40.0,100.0,up,0.01286049600725303,-0.006164639495127769,0.03730219815464445,0.0
2.0,40.0,100.0,pu,-0.01106813240903815,-0.04808914018451535,0.03730219815464445,0.0
2.0,40.0,100.0,pp,0.011093217327507135,-0.03847953564130148,1.0127046410997829,0.0
2.0,40.0,101.0,uu,0.23121115541372833,0.05829670640422976,1.1955279365222444,0.0
2.0,40.0,101.0,up,0.014547996224335722,-0.013181240836129867,0.02239596008379135,0.0
2.0,40.0,101.0,pu,-0.012822277488669038,-0.04251182330911321,0.02239596008379135,0.0
2.0,40.0,101.0,pp,0.007600822958179398,-0.0379965719684897,1.0030567040792242,0.0
2.0,40.0,102.0,uu,0.2286521386815651,0.051446670507802286,1.19961132988017,0.0
2.0,40.0,102.0,up,0.015555136550773053,-0.01991442592484498,-0.00087594636942172,0.0
2.0,40.0,102.0,pu,-0.013908873566616067,-0.03378013304056899,-0.00087594636942172,0.0
2.0,40.0,102.0,pp,0.0036680907719769153,-0.038583901995025024,0.9934496072394393,0.0
2.0,40.0,103.0,uu,0.22596443053744789,0.046420962728188804,1.1958726708164427,0.0
2.0,40.0,103.0,up,0.01584930780291134,-0.026471536715758123,-0.02136431784305739,0.0
