time,local_variance,renewal_mean,msd,m4,ngp_1d
52.82942028904948,1.0,8.699295676327539,7.959436541062032,206.76053785212943,0.08788189580054762
52.92947581989995,1.0,8.717305671083585,7.973844536866868,207.48381698284527,0.08774587729301131
53.029531350750425,1.0,8.735315665865777,7.988252532692622,208.20834165667256,0.08761026743304323
53.12958688160089,1.0,8.753325660673251,8.002660528538602,208.93411187358188,0.08747506445562392
53.22964241245137,1.0,8.771335655505188,8.017068524404152,209.66112763354525,0.08734026660524918
53.32969794330184,1.0,8.789345650360776,8.03147652028862,210.38938893653494,0.08720587213587327
53.429753474152314,1.0,8.807355645239246,8.045884516191396,211.11889578252476,0.08707187931085136
53.52980900500278,1.0,8.825365640139841,8.060292512111873,211.8496481714887,0.08693828640288448
53.62986453585326,1.0,8.843375635061841,8.074700508049474,212.58164610340208,0.08680509169396244
53.72992006670373,1.0,8.861385630004543,8.089108504003635,213.31488957824047,0.08667229347530814
53.8299755975542,1.0,8.879395624967264,8.10351649997381,214.04937859598056,0.08653989004732399
53.93003112840467,1.0,8.897405619949351,8.117924495959482,214.78511315659978,0.08640787971953312
54.03008665925515,1.0,8.91541561495017,8.132332491960137,215.52209326007602,0.08627626081052853
54.130142190105616,1.0,8.933425609969103,8.146740487975283,216.2603189063879,0.08614503164791643
54.23019772095609,1.0,8.951435605005555,8.161148484004444,216.99979009551475,0.08601419056826232
54.33025325180657,1.0,8.969445600058956,8.175556480047165,217.7405068274368,0.08588373591703813
54.430308782657036,1.0,8.987455595128747,8.189964476102997,218.4824691021343,0.08575366604856649
54.53036431350751,1.0,9.00546559021439,8.204372472171514,219.2256769195888,0.08562397932597055
54.63041984435798,1.0,9.023475585315365,8.218780468252293,219.97013027978164,0.085494674121118
54.73047537520846,1.0,9.041485580431173,8.233188464344938,220.71582918269556,0.08536574881457026
54.830530906058925,1.0,9.059495575561323,8.24759646044906,221.46277362831333,0.0852372017955294
54.9305864369094,1.0,9.077505570705346,8.262004456564277,222.2109636166182,0.08510903146178683
55.03064196775987,1.0,9.095515565862787,8.27641245269023,222.96039914759433,0.08498123621967069
55.130697498610346,1.0,9.113525561033207,8.290820448826565,223.71108022122598,0.08485381448399387
55.230753029460814,1.0,9.131535556216177,8.305228444972942,224.46300683749809,0.08472676467800522
55.33080856031129,1.0,9.14954555141129,8.319636441129031,225.21617899639608,0.08460008523333618
55.43086409116176,1.0,9.167555546618141,8.334044437294512,225.97059669790565,0.08447377458995153
55.530919622012235,1.0,9.185565541836352,8.348452433469081,226.72625994201326,0.08434783119609879
55.6309751528627,1.0,9.203575537065548,8.36286042965244,227.4831687287056,0.08422225350825818
55.73103068371318,1.0,9.221585532305367,8.377268425844294,228.2413230579695,0.08409703999109341
55.831086214563655,1.0,9.239595527555464,8.391676422044371,229.00072292979277,0.08397218911740145
55.93114174541412,1.0,9.257605522815496,8.406084418252398,229.76136834416303,0.08384769936806435
56.0311972762646,1.0,9.275615518085141,8.420492414468114,230.5232593010686,0.08372356923199975
56.13125280711507,1.0,9.293625513364086,8.43490041069127,231.28639580049833,0.0835997972061131
56.231308337965544,1.0,9.311635508652023,8.449308406921618,232.05077784244088,0.08347638179524886
56.33136386881601,1.0,9.329645503948655,8.463716403158923,232.81640542688567,0.08335332151214248
56.43141939966649,1.0,9.3476554992537,8.47812439940296,233.58327855382248,0.08323061487737315
56.53147493051696,1.0,9.36566549456688,8.492532395653505,234.35139722324118,0.08310826041931696
56.63153046136743,1.0,9.383675489887933,8.506940391910348,235.1207614351322,0.08298625667409865
56.7315859922179,1.0,9.401685485216593,8.521348388173275,235.89137118948565,0.08286460218554548
56.83164152306838,1.0,9.419695480552617,8.535756384442095,236.663226486293,0.08274329550514059
56.931697053918846,1.0,9.43770547589576,8.550164380716609,237.43632732554494,0.08262233519197748
57.03175258476932,1.0,9.45571547124579,8.564572376996633,238.21067370723318,0.08250171981271337
57.13180811561979,1.0,9.473725466602481,8.578980373281986,238.98626563134934,0.08238144794152324
57.231863646470266,1.0,9.491735461965614,8.59338836957249,239.76310309788522,0.082261518160055
57.33191917732074,1.0,9.509745457334978,8.607796365867983,240.54118610683338,0.08214192905738504
57.43197470817121,1.0,9.527755452710366,8.622204362168294,241.32051465818574,0.08202267922997186
57.53203023902169,1.0,9.545765448091585,8.636612358473268,242.10108875193544,0.08190376728161342
57.632085769872155,1.0,9.56377544347844,8.651020354782752,242.88290838807504,0.08178519182340072
57.73214130072263,1.0,9.58178543887075,8.665428351096601,243.66597356659813,0.08166695147367564
57.8321968315731,1.0,9.59979543426833,8.679836347414664,244.4502842874974,0.08154904485798675
57.932252362423576,1.0,9.617805429671016,8.694244343736813,245.23584055076702,0.08143147060904532
