block_lag,lag_time,block_size,block_count,paired_particle_block_count,mean_events_per_particle_block,particle_identity_correlation,replicate,temperature,debye_waller_factor,thermodynamic_claim_allowed
69.0,3450.0,50.0,100.0,101587.0,0.2522764723832774,0.020223178645914955,2.0,0.45,0.031991325318813324,0.0
70.0,3500.0,50.0,100.0,98310.0,0.2522764723832774,0.029429911056302556,2.0,0.45,0.031991325318813324,0.0
71.0,3550.0,50.0,100.0,95033.0,0.2522764723832774,0.02727622534354772,2.0,0.45,0.031991325318813324,0.0
72.0,3600.0,50.0,100.0,91756.0,0.2522764723832774,0.028951835122867947,2.0,0.45,0.031991325318813324,0.0
73.0,3650.0,50.0,100.0,88479.0,0.2522764723832774,0.03380064508948105,2.0,0.45,0.031991325318813324,0.0
74.0,3700.0,50.0,100.0,85202.0,0.2522764723832774,0.027843604407961724,2.0,0.45,0.031991325318813324,0.0
75.0,3750.0,50.0,100.0,81925.0,0.2522764723832774,0.027329117782131075,2.0,0.45,0.031991325318813324,0.0
76.0,3800.0,50.0,100.0,78648.0,0.2522764723832774,0.030581765215817448,2.0,0.45,0.031991325318813324,0.0
77.0,3850.0,50.0,100.0,75371.0,0.2522764723832774,0.03376739994052051,2.0,0.45,0.031991325318813324,0.0
78.0,3900.0,50.0,100.0,72094.0,0.2522764723832774,0.022965381489349245,2.0,0.45,0.031991325318813324,0.0
79.0,3950.0,50.0,100.0,68817.0,0.2522764723832774,0.023792787665808834,2.0,0.45,0.031991325318813324,0.0
80.0,4000.0,50.0,100.0,65540.0,0.2522764723832774,0.01286338668169156,2.0,0.45,0.031991325318813324,0.0
81.0,4050.0,50.0,100.0,62263.0,0.2522764723832774,0.01146535207475439,2.0,0.45,0.031991325318813324,0.0
82.0,4100.0,50.0,100.0,58986.0,0.2522764723832774,0.016487149155765386,2.0,0.45,0.031991325318813324,0.0
83.0,4150.0,50.0,100.0,55709.0,0.2522764723832774,0.014740828898271094,2.0,0.45,0.031991325318813324,0.0
84.0,4200.0,50.0,100.0,52432.0,0.2522764723832774,0.011538557125014193,2.0,0.45,0.031991325318813324,0.0
85.0,4250.0,50.0,100.0,49155.0,0.2522764723832774,0.018291280958940215,2.0,0.45,0.031991325318813324,0.0
86.0,4300.0,50.0,100.0,45878.0,0.2522764723832774,0.020157772230137868,2.0,0.45,0.031991325318813324,0.0
87.0,4350.0,50.0,100.0,42601.0,0.2522764723832774,0.014599070421525376,2.0,0.45,0.031991325318813324,0.0
88.0,4400.0,50.0,100.0,39324.0,0.2522764723832774,0.01046754089649086,2.0,0.45,0.031991325318813324,0.0
89.0,4450.0,50.0,100.0,36047.0,0.2522764723832774,0.02105936725245492,2.0,0.45,0.031991325318813324,0.0
90.0,4500.0,50.0,100.0,32770.0,0.2522764723832774,0.014867572243854765,2.0,0.45,0.031991325318813324,0.0
1.0,100.0,100.0,50.0,160573.0,0.5045529447665548,0.38603899442885625,2.0,0.45,0.031991325318813324,0.0
2.0,200.0,100.0,50.0,157296.0,0.5045529447665548,0.2622922877862061,2.0,0.45,0.031991325318813324,0.0
3.0,300.0,100.0,50.0,154019.0,0.5045529447665548,0.201516202438653,2.0,0.45,0.031991325318813324,0.0
4.0,400.0,100.0,50.0,150742.0,0.5045529447665548,0.16324318695391235,2.0,0.45,0.031991325318813324,0.0
5.0,500.0,100.0,50.0,147465.0,0.5045529447665548,0.14010308353337653,2.0,0.45,0.031991325318813324,0.0
6.0,600.0,100.0,50.0,144188.0,0.5045529447665548,0.12664793776332703,2.0,0.45,0.031991325318813324,0.0
7.0,700.0,100.0,50.0,140911.0,0.5045529447665548,0.1172713541785157,2.0,0.45,0.031991325318813324,0.0
8.0,800.0,100.0,50.0,137634.0,0.5045529447665548,0.10617040124631161,2.0,0.45,0.031991325318813324,0.0
9.0,900.0,100.0,50.0,134357.0,0.5045529447665548,0.09975255626444116,2.0,0.45,0.031991325318813324,0.0
10.0,1000.0,100.0,50.0,131080.0,0.5045529447665548,0.08923772571015934,2.0,0.45,0.031991325318813324,0.0
11.0,1100.0,100.0,50.0,127803.0,0.5045529447665548,0.0772605847484909,2.0,0.45,0.031991325318813324,0.0
12.0,1200.0,100.0,50.0,124526.0,0.5045529447665548,0.07510891210436557,2.0,0.45,0.031991325318813324,0.0
13.0,1300.0,100.0,50.0,121249.0,0.5045529447665548,0.07031415270042783,2.0,0.45,0.031991325318813324,0.0
14.0,1400.0,100.0,50.0,117972.0,0.5045529447665548,0.07115259049902836,2.0,0.45,0.031991325318813324,0.0
15.0,1500.0,100.0,50.0,114695.0,0.5045529447665548,0.06873229403854382,2.0,0.45,0.031991325318813324,0.0
16.0,1600.0,100.0,50.0,111418.0,0.5045529447665548,0.06876334891918383,2.0,0.45,0.031991325318813324,0.0
17.0,1700.0,100.0,50.0,108141.0,0.5045529447665548,0.06299091310271107,2.0,0.45,0.031991325318813324,0.0
18.0,1800.0,100.0,50.0,104864.0,0.5045529447665548,0.06471611175517072,2.0,0.45,0.031991325318813324,0.0
19.0,1900.0,100.0,50.0,101587.0,0.5045529447665548,0.05737571616880199,2.0,0.45,0.031991325318813324,0.0
20.0,2000.0,100.0,50.0,98310.0,0.5045529447665548,0.05805961471231941,2.0,0.45,0.031991325318813324,0.0
21.0,2100.0,100.0,50.0,95033.0,0.5045529447665548,0.059793981016804054,2.0,0.45,0.031991325318813324,0.0
22.0,2200.0,100.0,50.0,91756.0,0.5045529447665548,0.05685995593757931,2.0,0.45,0.031991325318813324,0.0
23.0,2300.0,100.0,50.0,88479.0,0.5045529447665548,0.05162109973510922,2.0,0.45,0.031991325318813324,0.0
24.0,2400.0,100.0,50.0,85202.0,0.5045529447665548,0.04478485536220692,2.0,0.45,0.031991325318813324,0.0
25.0,2500.0,100.0,50.0,81925.0,0.5045529447665548,0.041821713694071776,2.0,0.45,0.031991325318813324,0.0
26.0,2600.0,100.0,50.0,78648.0,0.5045529447665548,0.03859695088314996,2.0,0.45,0.031991325318813324,0.0
27.0,2700.0,100.0,50.0,75371.0,0.5045529447665548,0.03348916041462318,2.0,0.45,0.031991325318813324,0.0
28.0,2800.0,100.0,50.0,72094.0,0.5045529447665548,0.03676556600942828,2.0,0.45,0.031991325318813324,0.0
29.0,2900.0,100.0,50.0,68817.0,0.5045529447665548,0.03296206390009372,2.0,0.45,0.031991325318813324,0.0
30.0,3000.0,100.0,50.0,65540.0,0.5045529447665548,0.035516199504375734,2.0,0.45,0.031991325318813324,0.0
31.0,3100.0,100.0,50.0,62263.0,0.5045529447665548,0.038435765929176906,2.0,0.45,0.031991325318813324,0.0
32.0,3200.0,100.0,50.0,58986.0,0.5045529447665548,0.0432680379148678,2.0,0.45,0.031991325318813324,0.0
33.0,3300.0,100.0,50.0,55709.0,0.5045529447665548,0.039171287998382306,2.0,0.45,0.031991325318813324,0.0
34.0,3400.0,100.0,50.0,52432.0,0.5045529447665548,0.03287473399163405,2.0,0.45,0.031991325318813324,0.0
35.0,3500.0,100.0,50.0,49155.0,0.5045529447665548,0.03913253846282099,2.0,0.45,0.031991325318813324,0.0
36.0,3600.0,100.0,50.0,45878.0,0.5045529447665548,0.045077431013287164,2.0,0.45,0.031991325318813324,0.0
37.0,3700.0,100.0,50.0,42601.0,0.5045529447665548,0.04448952228128727,2.0,0.45,0.031991325318813324,0.0
38.0,3800.0,100.0,50.0,39324.0,0.5045529447665548,0.04498059545948326,2.0,0.45,0.031991325318813324,0.0
39.0,3900.0,100.0,50.0,36047.0,0.5045529447665548,0.03720174082352538,2.0,0.45,0.031991325318813324,0.0
40.0,4000.0,100.0,50.0,32770.0,0.5045529447665548,0.02445442683088337,2.0,0.45,0.031991325318813324,0.0
41.0,4100.0,100.0,50.0,29493.0,0.5045529447665548,0.02382784849352359,2.0,0.45,0.031991325318813324,0.0
42.0,4200.0,100.0,50.0,26216.0,0.5045529447665548,0.018197269922618584,2.0,0.45,0.031991325318813324,0.0
43.0,4300.0,100.0,50.0,22939.0,0.5045529447665548,0.025039400976630034,2.0,0.45,0.031991325318813324,0.0
44.0,4400.0,100.0,50.0,19662.0,0.5045529447665548,0.022289985509483103,2.0,0.45,0.031991325318813324,0.0
45.0,4500.0,100.0,50.0,16385.0,0.5045529447665548,0.026571097850646073,2.0,0.45,0.031991325318813324,0.0
1.0,200.0,200.0,25.0,78648.0,1.0091058895331095,0.39944376761800066,2.0,0.45,0.031991325318813324,0.0
2.0,400.0,200.0,25.0,75371.0,1.0091058895331095,0.23915557377344637,2.0,0.45,0.031991325318813324,0.0
3.0,600.0,200.0,25.0,72094.0,1.0091058895331095,0.1846751853113005,2.0,0.45,0.031991325318813324,0.0
4.0,800.0,200.0,25.0,68817.0,1.0091058895331095,0.15547073751956528,2.0,0.45,0.031991325318813324,0.0
5.0,1000.0,200.0,25.0,65540.0,1.0091058895331095,0.1259713256035298,2.0,0.45,0.031991325318813324,0.0
6.0,1200.0,200.0,25.0,62263.0,1.0091058895331095,0.10698547490227424,2.0,0.45,0.031991325318813324,0.0
7.0,1400.0,200.0,25.0,58986.0,1.0091058895331095,0.10178090336684184,2.0,0.45,0.031991325318813324,0.0
8.0,1600.0,200.0,25.0,55709.0,1.0091058895331095,0.0967138461747771,2.0,0.45,0.031991325318813324,0.0
9.0,1800.0,200.0,25.0,52432.0,1.0091058895331095,0.09102341737705039,2.0,0.45,0.031991325318813324,0.0
10.0,2000.0,200.0,25.0,49155.0,1.0091058895331095,0.08173272484920224,2.0,0.45,0.031991325318813324,0.0
11.0,2200.0,200.0,25.0,45878.0,1.0091058895331095,0.08076674016167036,2.0,0.45,0.031991325318813324,0.0
12.0,2400.0,200.0,25.0,42601.0,1.0091058895331095,0.06590428030085976,2.0,0.45,0.031991325318813324,0.0
13.0,2600.0,200.0,25.0,39324.0,1.0091058895331095,0.05214268452925637,2.0,0.45,0.031991325318813324,0.0
14.0,2800.0,200.0,25.0,36047.0,1.0091058895331095,0.05624260248274825,2.0,0.45,0.031991325318813324,0.0
15.0,3000.0,200.0,25.0,32770.0,1.0091058895331095,0.050860758817302926,2.0,0.45,0.031991325318813324,0.0
16.0,3200.0,200.0,25.0,29493.0,1.0091058895331095,0.06079440704941093,2.0,0.45,0.031991325318813324,0.0
17.0,3400.0,200.0,25.0,26216.0,1.0091058895331095,0.055077859651802376,2.0,0.45,0.031991325318813324,0.0
18.0,3600.0,200.0,25.0,22939.0,1.0091058895331095,0.058387292086736486,2.0,0.45,0.031991325318813324,0.0
19.0,3800.0,200.0,25.0,19662.0,1.0091058895331095,0.0628878808532712,2.0,0.45,0.031991325318813324,0.0
20.0,4000.0,200.0,25.0,16385.0,1.0091058895331095,0.0395572566953754,2.0,0.45,0.031991325318813324,0.0
21.0,4200.0,200.0,25.0,13108.0,1.0091058895331095,0.030682922349187205,2.0,0.45,0.031991325318813324,0.0
22.0,4400.0,200.0,25.0,9831.0,1.0091058895331095,0.03813558983209478,2.0,0.45,0.031991325318813324,0.0
1.0,500.0,500.0,10.0,29493.0,2.5227647238327737,0.3631428075287904,2.0,0.45,0.031991325318813324,0.0
2.0,1000.0,500.0,10.0,26216.0,2.5227647238327737,0.21018252118028266,2.0,0.45,0.031991325318813324,0.0
3.0,1500.0,500.0,10.0,22939.0,2.5227647238327737,0.15940414361286878,2.0,0.45,0.031991325318813324,0.0
4.0,2000.0,500.0,10.0,19662.0,2.5227647238327737,0.13180363373765652,2.0,0.45,0.031991325318813324,0.0
5.0,2500.0,500.0,10.0,16385.0,2.5227647238327737,0.10086358934133292,2.0,0.45,0.031991325318813324,0.0
6.0,3000.0,500.0,10.0,13108.0,2.5227647238327737,0.08790717188883643,2.0,0.45,0.031991325318813324,0.0
7.0,3500.0,500.0,10.0,9831.0,2.5227647238327737,0.09164893287834078,2.0,0.45,0.031991325318813324,0.0
8.0,4000.0,500.0,10.0,6554.0,2.5227647238327737,0.06274575684651017,2.0,0.45,0.031991325318813324,0.0
9.0,4500.0,500.0,10.0,3277.0,2.5227647238327737,0.06682745677277262,2.0,0.45,0.031991325318813324,0.0
1.0,20.0,20.0,250.0,815973.0,0.09775404333231615,0.25411703670846586,3.0,0.45,0.03186860308051109,0.0
2.0,40.0,20.0,250.0,812696.0,0.09775404333231615,0.1963088335991448,3.0,0.45,0.03186860308051109,0.0
3.0,60.0,20.0,250.0,809419.0,0.09775404333231615,0.16728479740672447,3.0,0.45,0.03186860308051109,0.0
4.0,80.0,20.0,250.0,806142.0,0.09775404333231615,0.15014522420899334,3.0,0.45,0.03186860308051109,0.0
5.0,100.0,20.0,250.0,802865.0,0.09775404333231615,0.13829738176605882,3.0,0.45,0.03186860308051109,0.0
6.0,120.0,20.0,250.0,799588.0,0.09775404333231615,0.12830616400193257,3.0,0.45,0.03186860308051109,0.0
7.0,140.0,20.0,250.0,796311.0,0.09775404333231615,0.11790314216533147,3.0,0.45,0.03186860308051109,0.0
8.0,160.0,20.0,250.0,793034.0,0.09775404333231615,0.11077787779709442,3.0,0.45,0.03186860308051109,0.0
9.0,180.0,20.0,250.0,789757.0,0.09775404333231615,0.10419783212554931,3.0,0.45,0.03186860308051109,0.0
10.0,200.0,20.0,250.0,786480.0,0.09775404333231615,0.09887441849376981,3.0,0.45,0.03186860308051109,0.0
11.0,220.0,20.0,250.0,783203.0,0.09775404333231615,0.095154845948095,3.0,0.45,0.03186860308051109,0.0
12.0,240.0,20.0,250.0,779926.0,0.09775404333231615,0.08980503192614306,3.0,0.45,0.03186860308051109,0.0
13.0,260.0,20.0,250.0,776649.0,0.09775404333231615,0.08917228015516258,3.0,0.45,0.03186860308051109,0.0
14.0,280.0,20.0,250.0,773372.0,0.09775404333231615,0.08039483352645434,3.0,0.45,0.03186860308051109,0.0
15.0,300.0,20.0,250.0,770095.0,0.09775404333231615,0.07644449162937754,3.0,0.45,0.03186860308051109,0.0
16.0,320.0,20.0,250.0,766818.0,0.09775404333231615,0.07556271934655676,3.0,0.45,0.03186860308051109,0.0
17.0,340.0,20.0,250.0,763541.0,0.09775404333231615,0.07252008354724059,3.0,0.45,0.03186860308051109,0.0
18.0,360.0,20.0,250.0,760264.0,0.09775404333231615,0.07011527243276656,3.0,0.45,0.03186860308051109,0.0
19.0,380.0,20.0,250.0,756987.0,0.09775404333231615,0.06689742979158693,3.0,0.45,0.03186860308051109,0.0
20.0,400.0,20.0,250.0,753710.0,0.09775404333231615,0.06693369528667246,3.0,0.45,0.03186860308051109,0.0
21.0,420.0,20.0,250.0,750433.0,0.09775404333231615,0.06345331114108882,3.0,0.45,0.03186860308051109,0.0
22.0,440.0,20.0,250.0,747156.0,0.09775404333231615,0.061273600054819626,3.0,0.45,0.03186860308051109,0.0
23.0,460.0,20.0,250.0,743879.0,0.09775404333231615,0.0623762223858184,3.0,0.45,0.03186860308051109,0.0
24.0,480.0,20.0,250.0,740602.0,0.09775404333231615,0.0594346741433963,3.0,0.45,0.03186860308051109,0.0
25.0,500.0,20.0,250.0,737325.0,0.09775404333231615,0.05939182234359185,3.0,0.45,0.03186860308051109,0.0
26.0,520.0,20.0,250.0,734048.0,0.09775404333231615,0.058369219045286344,3.0,0.45,0.03186860308051109,0.0
27.0,540.0,20.0,250.0,730771.0,0.09775404333231615,0.05635459969243206,3.0,0.45,0.03186860308051109,0.0
28.0,560.0,20.0,250.0,727494.0,0.09775404333231615,0.054535161724081,3.0,0.45,0.03186860308051109,0.0
29.0,580.0,20.0,250.0,724217.0,0.09775404333231615,0.05140354229702608,3.0,0.45,0.03186860308051109,0.0
30.0,600.0,20.0,250.0,720940.0,0.09775404333231615,0.04896445668165312,3.0,0.45,0.03186860308051109,0.0
31.0,620.0,20.0,250.0,717663.0,0.09775404333231615,0.04621724654699336,3.0,0.45,0.03186860308051109,0.0
32.0,640.0,20.0,250.0,714386.0,0.09775404333231615,0.04681516586647519,3.0,0.45,0.03186860308051109,0.0
33.0,660.0,20.0,250.0,711109.0,0.09775404333231615,0.05110113125139049,3.0,0.45,0.03186860308051109,0.0
34.0,680.0,20.0,250.0,707832.0,0.09775404333231615,0.047255236213396536,3.0,0.45,0.03186860308051109,0.0
35.0,700.0,20.0,250.0,704555.0,0.09775404333231615,0.044276021332920974,3.0,0.45,0.03186860308051109,0.0
36.0,720.0,20.0,250.0,701278.0,0.09775404333231615,0.04577749026419847,3.0,0.45,0.03186860308051109,0.0
37.0,740.0,20.0,250.0,698001.0,0.09775404333231615,0.04457655672661048,3.0,0.45,0.03186860308051109,0.0
38.0,760.0,20.0,250.0,694724.0,0.09775404333231615,0.04166654755012294,3.0,0.45,0.03186860308051109,0.0
39.0,780.0,20.0,250.0,691447.0,0.09775404333231615,0.04141175730779308,3.0,0.45,0.03186860308051109,0.0
40.0,800.0,20.0,250.0,688170.0,0.09775404333231615,0.04160822870706273,3.0,0.45,0.03186860308051109,0.0
41.0,820.0,20.0,250.0,684893.0,0.09775404333231615,0.04242081485960153,3.0,0.45,0.03186860308051109,0.0
42.0,840.0,20.0,250.0,681616.0,0.09775404333231615,0.041797193061924455,3.0,0.45,0.03186860308051109,0.0
43.0,860.0,20.0,250.0,678339.0,0.09775404333231615,0.039304352948702194,3.0,0.45,0.03186860308051109,0.0
44.0,880.0,20.0,250.0,675062.0,0.09775404333231615,0.04335946232234073,3.0,0.45,0.03186860308051109,0.0
45.0,900.0,20.0,250.0,671785.0,0.09775404333231615,0.0388173178111436,3.0,0.45,0.03186860308051109,0.0
46.0,920.0,20.0,250.0,668508.0,0.09775404333231615,0.03887993639872784,3.0,0.45,0.03186860308051109,0.0
47.0,940.0,20.0,250.0,665231.0,0.09775404333231615,0.03461665576670991,3.0,0.45,0.03186860308051109,0.0
48.0,960.0,20.0,250.0,661954.0,0.09775404333231615,0.03592273246505577,3.0,0.45,0.03186860308051109,0.0
49.0,980.0,20.0,250.0,658677.0,0.09775404333231615,0.03416390532394924,3.0,0.45,0.03186860308051109,0.0
50.0,1000.0,20.0,250.0,655400.0,0.09775404333231615,0.03684145585724452,3.0,0.45,0.03186860308051109,0.0
51.0,1020.0,20.0,250.0,652123.0,0.09775404333231615,0.032847593848906405,3.0,0.45,0.03186860308051109,0.0
52.0,1040.0,20.0,250.0,648846.0,0.09775404333231615,0.03332179899302011,3.0,0.45,0.03186860308051109,0.0
53.0,1060.0,20.0,250.0,645569.0,0.09775404333231615,0.03446507756015612,3.0,0.45,0.03186860308051109,0.0
54.0,1080.0,20.0,250.0,642292.0,0.09775404333231615,0.03323492934946485,3.0,0.45,0.03186860308051109,0.0
55.0,1100.0,20.0,250.0,639015.0,0.09775404333231615,0.029250628914082068,3.0,0.45,0.03186860308051109,0.0
56.0,1120.0,20.0,250.0,635738.0,0.09775404333231615,0.029723414250191132,3.0,0.45,0.03186860308051109,0.0
57.0,1140.0,20.0,250.0,632461.0,0.09775404333231615,0.029586445012111374,3.0,0.45,0.03186860308051109,0.0
58.0,1160.0,20.0,250.0,629184.0,0.09775404333231615,0.028798342348141374,3.0,0.45,0.03186860308051109,0.0
59.0,1180.0,20.0,250.0,625907.0,0.09775404333231615,0.031260870152784025,3.0,0.45,0.03186860308051109,0.0
60.0,1200.0,20.0,250.0,622630.0,0.09775404333231615,0.027837263901785512,3.0,0.45,0.03186860308051109,0.0
61.0,1220.0,20.0,250.0,619353.0,0.09775404333231615,0.028878729015599153,3.0,0.45,0.03186860308051109,0.0
62.0,1240.0,20.0,250.0,616076.0,0.09775404333231615,0.027163373348046735,3.0,0.45,0.03186860308051109,0.0
63.0,1260.0,20.0,250.0,612799.0,0.09775404333231615,0.027853719643580868,3.0,0.45,0.03186860308051109,0.0
64.0,1280.0,20.0,250.0,609522.0,0.09775404333231615,0.026920721414699006,3.0,0.45,0.03186860308051109,0.0
65.0,1300.0,20.0,250.0,606245.0,0.09775404333231615,0.025938645264803425,3.0,0.45,0.03186860308051109,0.0
66.0,1320.0,20.0,250.0,602968.0,0.09775404333231615,0.024070917280646104,3.0,0.45,0.03186860308051109,0.0
67.0,1340.0,20.0,250.0,599691.0,0.09775404333231615,0.02429092732590699,3.0,0.45,0.03186860308051109,0.0
68.0,1360.0,20.0,250.0,596414.0,0.09775404333231615,0.023574937729326062,3.0,0.45,0.03186860308051109,0.0
69.0,1380.0,20.0,250.0,593137.0,0.09775404333231615,0.024088443583848557,3.0,0.45,0.03186860308051109,0.0
70.0,1400.0,20.0,250.0,589860.0,0.09775404333231615,0.020615964156642727,3.0,0.45,0.03186860308051109,0.0
71.0,1420.0,20.0,250.0,586583.0,0.09775404333231615,0.022364896877585853,3.0,0.45,0.03186860308051109,0.0
72.0,1440.0,20.0,250.0,583306.0,0.09775404333231615,0.022841138167228128,3.0,0.45,0.03186860308051109,0.0
73.0,1460.0,20.0,250.0,580029.0,0.09775404333231615,0.022592842448402973,3.0,0.45,0.03186860308051109,0.0
74.0,1480.0,20.0,250.0,576752.0,0.09775404333231615,0.02001430654910521,3.0,0.45,0.03186860308051109,0.0
75.0,1500.0,20.0,250.0,573475.0,0.09775404333231615,0.020793119095407438,3.0,0.45,0.03186860308051109,0.0
76.0,1520.0,20.0,250.0,570198.0,0.09775404333231615,0.019392604555641665,3.0,0.45,0.03186860308051109,0.0
77.0,1540.0,20.0,250.0,566921.0,0.09775404333231615,0.018716250918249768,3.0,0.45,0.03186860308051109,0.0
78.0,1560.0,20.0,250.0,563644.0,0.09775404333231615,0.0205965793739349,3.0,0.45,0.03186860308051109,0.0
79.0,1580.0,20.0,250.0,560367.0,0.09775404333231615,0.01841639440706346,3.0,0.45,0.03186860308051109,0.0
80.0,1600.0,20.0,250.0,557090.0,0.09775404333231615,0.016626433849389655,3.0,0.45,0.03186860308051109,0.0
81.0,1620.0,20.0,250.0,553813.0,0.09775404333231615,0.018059951000972272,3.0,0.45,0.03186860308051109,0.0
82.0,1640.0,20.0,250.0,550536.0,0.09775404333231615,0.01732852558234616,3.0,0.45,0.03186860308051109,0.0
83.0,1660.0,20.0,250.0,547259.0,0.09775404333231615,0.01801773775027803,3.0,0.45,0.03186860308051109,0.0
84.0,1680.0,20.0,250.0,543982.0,0.09775404333231615,0.021174611370008645,3.0,0.45,0.03186860308051109,0.0
85.0,1700.0,20.0,250.0,540705.0,0.09775404333231615,0.016267825462375495,3.0,0.45,0.03186860308051109,0.0
86.0,1720.0,20.0,250.0,537428.0,0.09775404333231615,0.015872651378382382,3.0,0.45,0.03186860308051109,0.0
87.0,1740.0,20.0,250.0,534151.0,0.09775404333231615,0.01604298854330042,3.0,0.45,0.03186860308051109,0.0
88.0,1760.0,20.0,250.0,530874.0,0.09775404333231615,0.015794656481074292,3.0,0.45,0.03186860308051109,0.0
89.0,1780.0,20.0,250.0,527597.0,0.09775404333231615,0.015027228746462253,3.0,0.45,0.03186860308051109,0.0
90.0,1800.0,20.0,250.0,524320.0,0.09775404333231615,0.013640444440096268,3.0,0.45,0.03186860308051109,0.0
91.0,1820.0,20.0,250.0,521043.0,0.09775404333231615,0.013309616664220833,3.0,0.45,0.03186860308051109,0.0
92.0,1840.0,20.0,250.0,517766.0,0.09775404333231615,0.014619231702384872,3.0,0.45,0.03186860308051109,0.0
93.0,1860.0,20.0,250.0,514489.0,0.09775404333231615,0.013797283856742008,3.0,0.45,0.03186860308051109,0.0
94.0,1880.0,20.0,250.0,511212.0,0.09775404333231615,0.011386310846663234,3.0,0.45,0.03186860308051109,0.0
95.0,1900.0,20.0,250.0,507935.0,0.09775404333231615,0.010084443662250135,3.0,0.45,0.03186860308051109,0.0
96.0,1920.0,20.0,250.0,504658.0,0.09775404333231615,0.013494616063361371,3.0,0.45,0.03186860308051109,0.0
97.0,1940.0,20.0,250.0,501381.0,0.09775404333231615,0.011519972198458047,3.0,0.45,0.03186860308051109,0.0
98.0,1960.0,20.0,250.0,498104.0,0.09775404333231615,0.010597057484058038,3.0,0.45,0.03186860308051109,0.0
99.0,1980.0,20.0,250.0,494827.0,0.09775404333231615,0.010768236739259616,3.0,0.45,0.03186860308051109,0.0
100.0,2000.0,20.0,250.0,491550.0,0.09775404333231615,0.00893219812041909,3.0,0.45,0.03186860308051109,0.0
101.0,2020.0,20.0,250.0,488273.0,0.09775404333231615,0.00968204361681327,3.0,0.45,0.03186860308051109,0.0
102.0,2040.0,20.0,250.0,484996.0,0.09775404333231615,0.011066933687988436,3.0,0.45,0.03186860308051109,0.0
103.0,2060.0,20.0,250.0,481719.0,0.09775404333231615,0.011081097265795573,3.0,0.45,0.03186860308051109,0.0
104.0,2080.0,20.0,250.0,478442.0,0.09775404333231615,0.007999648882857346,3.0,0.45,0.03186860308051109,0.0
105.0,2100.0,20.0,250.0,475165.0,0.09775404333231615,0.01080277525003493,3.0,0.45,0.03186860308051109,0.0
106.0,2120.0,20.0,250.0,471888.0,0.09775404333231615,0.012266453162349415,3.0,0.45,0.03186860308051109,0.0
107.0,2140.0,20.0,250.0,468611.0,0.09775404333231615,0.01134313606006208,3.0,0.45,0.03186860308051109,0.0
108.0,2160.0,20.0,250.0,465334.0,0.09775404333231615,0.008196850232994058,3.0,0.45,0.03186860308051109,0.0
109.0,2180.0,20.0,250.0,462057.0,0.09775404333231615,0.006359488037266084,3.0,0.45,0.03186860308051109,0.0
110.0,2200.0,20.0,250.0,458780.0,0.09775404333231615,0.007678128607219892,3.0,0.45,0.03186860308051109,0.0
111.0,2220.0,20.0,250.0,455503.0,0.09775404333231615,0.008734906735203473,3.0,0.45,0.03186860308051109,0.0
112.0,2240.0,20.0,250.0,452226.0,0.09775404333231615,0.007540819348585826,3.0,0.45,0.03186860308051109,0.0
113.0,2260.0,20.0,250.0,448949.0,0.09775404333231615,0.006706932872053967,3.0,0.45,0.03186860308051109,0.0
114.0,2280.0,20.0,250.0,445672.0,0.09775404333231615,0.008352691007707542,3.0,0.45,0.03186860308051109,0.0
115.0,2300.0,20.0,250.0,442395.0,0.09775404333231615,0.006406328595756774,3.0,0.45,0.03186860308051109,0.0
116.0,2320.0,20.0,250.0,439118.0,0.09775404333231615,0.00917474962648213,3.0,0.45,0.03186860308051109,0.0
117.0,2340.0,20.0,250.0,435841.0,0.09775404333231615,0.008726978142742047,3.0,0.45,0.03186860308051109,0.0
118.0,2360.0,20.0,250.0,432564.0,0.09775404333231615,0.00894804519951395,3.0,0.45,0.03186860308051109,0.0
119.0,2380.0,20.0,250.0,429287.0,0.09775404333231615,0.0069054387142119585,3.0,0.45,0.03186860308051109,0.0
120.0,2400.0,20.0,250.0,426010.0,0.09775404333231615,0.007402668114355082,3.0,0.45,0.03186860308051109,0.0
121.0,2420.0,20.0,250.0,422733.0,0.09775404333231615,0.006755890755691065,3.0,0.45,0.03186860308051109,0.0
122.0,2440.0,20.0,250.0,419456.0,0.09775404333231615,0.009880685753803476,3.0,0.45,0.03186860308051109,0.0
123.0,2460.0,20.0,250.0,416179.0,0.09775404333231615,0.0051856621341608514,3.0,0.45,0.03186860308051109,0.0
124.0,2480.0,20.0,250.0,412902.0,0.09775404333231615,0.007285367297801374,3.0,0.45,0.03186860308051109,0.0
125.0,2500.0,20.0,250.0,409625.0,0.09775404333231615,0.008822818003732488,3.0,0.45,0.03186860308051109,0.0
126.0,2520.0,20.0,250.0,406348.0,0.09775404333231615,0.007441587215075818,3.0,0.45,0.03186860308051109,0.0
127.0,2540.0,20.0,250.0,403071.0,0.09775404333231615,0.01003012147509319,3.0,0.45,0.03186860308051109,0.0
128.0,2560.0,20.0,250.0,399794.0,0.09775404333231615,0.008823086319537762,3.0,0.45,0.03186860308051109,0.0
129.0,2580.0,20.0,250.0,396517.0,0.09775404333231615,0.007877877795047552,3.0,0.45,0.03186860308051109,0.0
130.0,2600.0,20.0,250.0,393240.0,0.09775404333231615,0.007907323387124486,3.0,0.45,0.03186860308051109,0.0
131.0,2620.0,20.0,250.0,389963.0,0.09775404333231615,0.008181933695630179,3.0,0.45,0.03186860308051109,0.0
