time,log10_time,renewal_mean,poisson_alpha_decay,gamma_exchange_alpha_decay,static_gamma_alpha_decay,poisson_ngp,gamma_exchange_ngp,static_gamma_ngp,gamma_exchange_alpha_slope_per_renewal,static_gamma_alpha_slope_per_renewal,static_gamma_late_ngp_plateau,static_gamma_late_alpha_decay_per_renewal,gamma_exchange_late_ngp_renewal_amplitude,gamma_exchange_late_alpha_decay_per_renewal
0.5498002618894821,-0.25979505762254335,0.0009678857154741138,0.9996287039763506,0.9996288761790426,0.9996288761956995,0.0020866509172967618,0.002091699527689155,0.0020917000163369432,0.3835088156706567,0.3835087984546963,2.5,0.0,26.0,0.09440460177605386
0.5554175385547226,-0.25538041054673527,0.0009965026658386733,0.9996177281673615,0.9996179106975728,0.9996179107157503,0.002119717935903598,0.0021249981711615805,0.0021249986973384313,0.3835035572358038,0.38350353898746464,2.5,0.0,26.0,0.09440460177605386
0.5610922066024727,-0.25096576347092703,0.0010259519774819547,0.9996064332384925,0.9996066267102329,0.9996066267300692,0.0021534076749474274,0.0021589303405044743,0.002158930907103439,0.38349814608458266,0.38349812674249817,2.5,0.0,26.0,0.09440460177605386
0.5668248523970835,-0.24655111639511865,0.0010562573140917276,0.9995948101247982,0.9995950151882012,0.9995950152098464,0.002187733684243076,0.002193510098368379,0.0021935107085063457,0.3834925778891938,0.3834925573884972,2.5,0.0,26.0,0.09440460177605386
0.5726160682937552,-0.24213646931931043,0.0010874429905122595,0.9995828495123364,0.9995830668557572,0.9995830668793756,0.002222709839135195,0.002228751857686346,0.0022287525147214183,0.38348684820368545,0.38348682647538135,2.5,0.0,26.0,0.09440460177605386
0.578466452699747,-0.23772182224350222,0.0011195339898158318,0.9995705418316672,0.999570772183901,0.9995707722096713,0.0022583503487345613,0.002264670391125026,0.002264671098675253,0.38348095246039043,0.3834809294317543,2.5,0.0,26.0,0.09440460177605386
0.5843766101362088,-0.2333071751676941,0.0011525559807880814,0.9995578772511943,0.9995581213838212,0.9995581214119381,0.002294669764363544,0.002301280840802275,0.0023012816027658443,0.38347488596762297,0.3834748615615347,2.5,0.0,26.0,0.09440460177605386
0.590347151300648,-0.2288925280918859,0.0011865353358368558,0.9995448456703482,0.9995451044002117,0.9995451044308876,0.0023316829882140677,0.002338598728280908,0.0023385995488579042,0.3834686439056809,0.3834686180405709,2.5,0.0,26.0,0.09440460177605386
0.5963786931300316,-0.22447788101607766,0.0012214991493337713,0.9995314367126057,0.9995317109044324,0.9995317109378987,0.002369405282221182,0.0023766399648470814,0.002376640848562949,0.3834622213242934,0.3834621939136971,2.5,0.0,26.0,0.09440460177605386
0.602471858864535,-0.22006323394026953,0.0012574752563965384,0.9995176397183434,0.999517930287512,0.999517930324021,0.0024078522771615596,0.0024154208620794882,0.0024154218138103143,0.38345561313868803,0.3834555840910975,2.5,0.0,26.0,0.09440460177605386
0.6086272781119421,-0.2156485868644613,0.0012944922521217683,0.9995034437375218,0.9995037516529899,0.9995037516928164,0.002447039981975374,0.002454958142718869,0.0024549591677186424,0.3834488141264855,0.3834487833451123,2.5,0.0,26.0,0.09440460177605386
0.6148455869127014,-0.21123393978865312,0.0013325795112775385,0.9994888375221971,0.9994891638095934,0.9994891638530368,0.0024869847933253197,0.0024952689518464148,0.002495270055776406,0.38344181892405643,0.38344178630644266,2.5,0.0,26.0,0.09440460177605386
0.6211274278056496,-0.20681929271284494,0.001371767208465746,0.9994738095188557,0.999474155263748,0.9994741553111347,0.0025277035053878905,0.0025363708683809965,0.00253637205734143,0.38343462202326367,0.38343458746085324,2.5,0.0,26.0,0.09440460177605386
0.627473449894404,-0.20240464563703675,0.0014120863387624772,0.9994583478605696,0.9994587142119189,0.9994587142636041,0.002569213319890018,0.0025782819169017767,0.0025782831974659717,0.38342721776707467,0.38342718114523233,2.5,0.0,26.0,0.09440460177605386
0.6338843089144359,-0.19798999856122831,0.001453568738847144,0.9994424403589689,0.9994428285327767,0.9994428285891481,0.0026115318563912915,0.002621020579807586,0.002621021959058759,0.3834196003468853,0.38341956154384305,2.5,0.0,26.0,0.09440460177605386
0.6403606673008257,-0.19357535148542016,0.0014962471086304861,0.9994260744960259,0.9994264857791907,0.99942648584067,0.002654677162820862,0.002664605809823112,0.0026646072953940485,0.3834117637975046,0.38341172268494694,2.5,0.0,26.0,0.09440460177605386
0.6469031942567149,-0.18916070440961197,0.0015401550333905422,0.9994092374156511,0.9994096731700398,0.9994096732370867,0.002698667726270587,0.0027090570428601403,0.002709058642975964,0.383403701994337,0.38340365843604246,2.5,0.0,26.0,0.09440460177605386
0.6535125658224534,-0.18474605733380378,0.0015853270064268088,0.9993919159150931,0.9993923775818442,0.9993923776549594,0.0027435224840517414,0.0027543942112443175,0.0027543959347685896,0.3833954086485028,0.3833953625005259,2.5,0.0,26.0,0.09440460177605386
0.6601894649454552,-0.18033141025799562,0.0016317984522433758,0.999374096436142,0.9993745855402097,0.9993745856199385,0.0027892608350195136,0.0028006377573188386,0.0028006396138032584,0.38338687730332766,0.38338682841329846,2.5,0.0,26.0,0.09440460177605386
0.6669345815507676,-0.1759167631821874,0.0016796057502720507,0.9993557650561304,0.9993562832110855,0.9993562832980217,0.0028359026511748375,0.0028478086474368514,0.00284781064717483,0.3833781013299753,0.38337804953672894,2.5,0.0,26.0,0.09440460177605386
0.6737486126123611,-0.17150211610637922,0.0017287862591430824,0.999336907478731,0.9993374563918301,0.9993374564866208,0.002883468289539115,0.002895928386348627,0.002895930540433042,0.38336907392311853,0.38336901905603255,2.5,0.0,26.0,0.09440460177605386
0.680632262225148,-0.16708746903057103,0.001779378341517719,0.9993175090245432,0.9993180905020839,0.9993180906054332,0.0029319786043204843,0.0029450190320010955,0.002945021352386554,0.38335978809664567,0.38335972997530654,2.5,0.0,26.0,0.09440460177605386
0.6875862416777366,-0.16267282195476288,0.0018314213894914453,0.9992975546214683,0.9992981705744433,0.9992981706871182,0.0029814549593669692,0.002995103210758025,0.002995105710327977,0.38335023667915796,0.38335017511270736,2.5,0.0,26.0,0.09440460177605386
0.6946112695259287,-0.1582581748789547,0.0018849558505783003,0.9992770287948676,0.9992776812449358,0.9992776813677718,0.003031919240912062,0.003046204133052061,0.0030462068256911622,0.38334041230966626,0.38334034709600856,2.5,0.0,26.0,0.09440460177605386
0.7017080716669679,-0.1538435278031465,0.0019400232542884142,0.999255915657501,0.9992566067432923,0.9992566068771985,0.0030833938706269493,0.003098345609482824,0.0030983485101549312,0.3833303074324577,0.3833302383581112,2.5,0.0,26.0,0.09440460177605386
0.7088773814145476,-0.14942888072733806,0.001996666239309808,0.99923419889924,0.9992349308830119,0.9992349310289783,0.0031359018189764942,0.0031515520673734815,0.003151555192205743,0.38331991429280166,0.3833198411317404,2.5,0.0,26.0,0.09440460177605386
0.7161199395745822,-0.1450142336515299,0.0020549285813039764,0.9992118617765539,0.9992126370512184,0.9992126372103229,0.0031894666188838627,0.0032058485677960136,0.003205851934169517,0.38330922493203,0.38330914744521105,2.5,0.0,26.0,0.09440460177605386
0.7234364945217577,-0.1405995865757217,0.0021148552213294345,0.9991888871017623,0.9991897081983059,0.9991897083717216,0.0032441123797184446,0.003261260823082959,0.003261264449730458,0.383298231182396,0.38329814911703486,2.5,0.0,26.0,0.09440460177605386
0.7308278022768593,-0.13618493949991348,0.0021764922949019105,0.999165257232054,0.9991661268273675,0.9991661270163713,0.003299863801599967,0.003317815214834849,0.0033178191219461074,0.38328692466216213,0.3832868377509658,2.5,0.0,26.0,0.09440460177605386
0.7382946265848916,-0.1317702924241053,0.0022398871617036395,0.9991409540582632,0.9991418749834081,0.9991418751893901,0.003356746190033677,0.0033755388124387777,0.0033755430217741436,0.3832752967705641,0.3832752047306958,2.5,0.0,26.0,0.09440460177605386
0.7458377389939969,-0.12735564534829716,0.0023050884359549317,0.999115958993404,0.9991169342423358,0.9991169344668087,0.0034147854708770353,0.0034344593921147104,0.0034344639271275445,0.38326333868237344,0.38326324121484,2.5,0.0,26.0,0.09440460177605386
0.7534579189351789,-0.12294099827248896,0.002372146017456458,0.9990902529609554,0.9990912856997306,0.9990912859443406,0.003474008205643697,0.0034946054564991623,0.003494610342467821,0.3832510413426039,0.38325093813121647,2.5,0.0,26.0,0.09440460177605386
0.7611559538028417,-0.11852635119668076,0.002441111123317192,0.9990638163828957,0.9990649099593865,0.9990649102259249,0.0035344416071512175,0.0035560062547860347,0.003556011518956156,0.38323839546111726,0.3832382861715703,2.5,0.0,26.0,0.09440460177605386
0.7689326390361514,-0.11411170412087257,0.0025120363203782747,0.9990366291674795,0.9990377871216256,0.9990377874120417,0.003596113555516256,0.0036186918034374705,0.003618697475175353,0.3832253915069353,0.3832252757857395,2.5,0.0,26.0,0.09440460177605386
0.7767887782012287,-0.10969705704506437,0.0025849755583447886,0.9990086706967567,0.9990098967713806,0.9990098970877953,0.003659052614500613,0.003682692907480533,0.003682699018438488,0.3832120197027891,0.38321189717618925,2.5,0.0,26.0,0.09440460177605386
0.7847251830741818,-0.10528240996925618,0.002659984203637682,0.9989799198138258,0.9989812179660444,0.9989812183107649,0.003723288048216089,0.0037480411824061402,0.0037480477667007337,0.383198270018986,0.38319814029188953,2.5,0.0,26.0,0.09440460177605386
0.7927426737249876,-0.10086776289344782,0.0027371190739789017,0.9989503548098205,0.998951729223082,0.9989517295986184,0.003788849838191055,0.003814769076688087,0.0038147761710922946,0.38318413216786673,0.3831839948225202,2.5,0.0,26.0,0.09440460177605386
0.8008420786022283,-0.09645311581763963,0.0028164384737194756,0.998919953410624,0.9989214085074053,0.9989214089164883,0.003855768700799178,0.0038829098949356017,0.003882917539085941,0.3831695955975796,0.3831694501924152,2.5,0.0,26.0,0.09440460177605386
0.8090242346186972,-0.09203846874183139,0.0028980022299253247,0.9988886927633073,0.9988902332185075,0.9988902336641066,0.003924076105062957,0.003952497821700366,0.003952506058320185,0.3831546494859189,0.3831544955543004,2.5,0.0,26.0,0.09440460177605386
0.8172899872378753,-0.08762382166602324,0.002981871729231764,0.9988565494222884,0.9988581801773522,0.9988581806626978,0.003993804290826519,0.004023567945953825,0.004023576821094004,0.38313928273434295,0.3831391197828456,2.5,0.0,26.0,0.09440460177605386
0.8256401905612942,-0.08320917459021507,0.0030681099554785572,0.9988234993352072,0.9988252256130208,0.9988252261416256,0.0040649862873083364,0.004096156286252275,0.004096165849550682,0.3831234839613167,0.38312331146862383,2.5,0.0,26.0,0.09440460177605386
0.8340757074167903,-0.07879452751440684,0.0031567815281396358,0.9987895178285132,0.9987913451491099,0.9987913457247941,0.0041376559320318584,0.00417029981661067,0.004170310121571855,0.38310724149611614,0.3831070589111615,2.5,0.0,26.0,0.09440460177605386
0.8425974094476603,-0.07437988043859865,0.003247952741557496,0.9987545795927613,0.9987565137898826,0.9987565144167999,0.004211847890142728,0.004246036493100841,0.004246047597397512,0.3830905433720184,0.38309035011248566,2.5,0.0,26.0,0.09440460177605386
0.8512061772027291,-0.0699652333627905,0.0033416916049962176,0.9987186586676127,0.9987207059061675,0.9987207065888342,0.004287597674110577,0.0043234052811955805,0.00432341724699358,0.38307337731971497,0.3830731727702736,2.5,0.0,26.0,0.09440460177605386
0.8599029002273368,-0.06555058628698229,0.0034380678835256614,0.9986817284265367,0.9986838952210062,0.9986838959643323,0.004364941663817623,0.004402446183878574,0.004402459078187165,0.38305573076054417,0.3830555142710284,2.5,0.0,26.0,0.09440460177605386
0.8686884771552553,-0.061135939211174134,0.0035371531397477727,0.9986437615612096,0.9986460547950486,0.9986460556043719,0.004443917127040953,0.004483200270538359,0.0044832141655877945,0.3830375907994134,0.3830373616828025,2.5,0.0,26.0,0.09440460177605386
0.8775638158015446,-0.05672129213536592,0.0036390207763782366,0.9986047300656072,0.9986071570116923,0.9986071578928147,0.004524562240325158,0.004565709706668146,0.004565724680316637,0.38301894421783994,0.38301870174838787,2.5,0.0,26.0,0.09440460177605386
0.8865298332563576,-0.05230664505955752,0.0037437460796966838,0.998564605219787,0.9985671735619664,0.9985671745211947,0.004606916110247772,0.004650017784393515,0.004650033920565876,0.3829997774668174,0.3829995208776655,2.5,0.0,26.0,0.09440460177605386
0.8955874559797016,-0.04789199798374934,0.003851406263876369,0.998523357573356,0.99852607542916,0.998526076473348,0.0046910187950797155,0.004736168953847659,0.004736186343008088,0.382980076659372,0.3829798051405521,2.5,0.0,26.0,0.09440460177605386
0.9047376198971723,-0.04347735090794112,0.003962080516205099,0.9984809569286238,0.9984838328731928,0.9984838340097888,0.004776911326837885,0.004824208855415442,0.004824227595077086,0.3829598275632556,0.38295954025916856,2.5,0.0,26.0,0.09440460177605386
0.913981270496661,-0.03906270383213294,0.004075850043212736,0.9984373723234318,0.9984404154147268,0.9984404166518247,0.004864635733732747,0.004914184352872414,0.00491420454814656,0.3829390155935139,0.38293871160042603,2.5,0.0,26.0,0.09440460177605386
0.923319362926053,-0.03464805675632478,0.004192798117713483,0.9983925720136605,0.9983957918190236,0.9983957931654176,0.004954235063007406,0.005006143567436604,0.0050061653316245715,0.3829176258045946,0.3829173041679872,2.5,0.0,26.0,0.09440460177605386
0.9327528620919228,-0.030233409680516587,0.004313010126777175,0.9983465234554098,0.9983499300795401,0.9983499315447846,0.005045753404166575,0.005100135912758888,0.005100159367989915,0.38289564288276967,0.38289530259462073,2.5,0.0,26.0,0.09440460177605386
0.942282742759238,-0.02581876260470841,0.00443657362064281,0.9982991932868469,0.9983027974012686,0.9983027989957429,0.005139235912595463,0.005196212130876935,0.005196237408795637,0.38287305113815984,0.38287269113397365,2.5,0.0,26.0,0.09440460177605386
0.9519099896520822,-0.021404115528900224,0.004563578362582024,0.9982505473097241,0.9982543601838193,0.9982543619187981,0.005234728833561908,0.005294424329151754,0.0052944515716589575,0.3828498344968256,0.3828494536525337,2.5,0.0,26.0,0.09440460177605386
0.9616355975554066,-0.016989468453091995,0.004694116379729089,0.9982005504705571,0.9982045840042469,0.9982045858919761,0.005332279526600425,0.005394826018216927,0.005394855378268005,0.38282597649246936,0.3828255736212161,2.5,0.0,26.0,0.09440460177605386
0.9714605714178209,-0.012574821377283853,0.004828282014886238,0.9981491668414666,0.9981534335996206,0.9981534356533999,0.005431936490272182,0.005497472150961923,0.005497503793427108,0.38280146025840833,0.38280103410709715,2.5,0.0,26.0,0.09440460177605386
0.9813859264554358,-0.008160174301475654,0.0049661719793154075,0.998096359600677,0.9981008728493418,0.9981008750836139,0.005533749387296227,0.005602419162574329,0.00560245326516571,0.3827762685190422,0.38277581776474934,2.5,0.0,26.0,0.09440460177605386
0.9914126882567641,-0.0037455272256674333,0.005107885406530537,0.9980420910126713,0.998046864757208,0.9980468671876556,0.005637769070044429,0.005709725011669759,0.005709761765940172,0.38275038358150876,0.3827499068277065,2.5,0.0,26.0,0.09440460177605386
1.0015418928886963,0.0006691198501409422,0.005253523907098325,0.9979863224079997,0.9979913714332279,0.9979913740768782,0.005744047606391689,0.005819449222531677,0.00581948883495098,0.38272378732703466,0.3827232830995597,2.5,0.0,26.0,0.09440460177605386
1.0117745870035557,0.005083766925949125,0.005403191624460443,0.9979290141627392,0.9979343540751875,0.9979343569505258,0.005852638305915647,0.005931652928489863,0.005931695621604553,0.38269646120220846,0.38269592794515933,2.5,0.0,26.0,0.09440460177605386
1.0221118279472514,0.009498414001757289,0.005556995291787814,0.9978701256776024,0.9978757729499708,0.9978757760770637,0.005963595746433903,0.006046398916463946,0.0060464449301465455,0.38266838621033467,0.3826678222815306,2.5,0.0,26.0,0.09440460177605386
1.0325546838685329,0.013913061077565542,0.005715044289875637,0.9978096153566939,0.9978155873746402,0.9978155907752683,0.00607697580086608,0.006163751672697129,0.00616380126549221,0.3826395429023343,0.3826389465687679,2.5,0.0,26.0,0.09440460177605386
1.0431042338293612,0.01832770815337367,0.00587745070609258,0.9977474405859128,0.9977537556972765,0.9977537593950787,0.006192835664413865,0.0062837774297109005,0.006283830880285166,0.38260991136780736,0.38260928080070933,2.5,0.0,26.0,0.09440460177605386
1.0537615679164107,0.022742355229181922,0.006044329394390971,0.9976835577109991,0.9976902352775855,0.9976902392982145,0.006311233882039025,0.006406544214504897,0.006406601823209307,0.38257947122592156,0.38257880449567117,2.5,0.0,26.0,0.09440460177605386
1.0645277873537053,0.02715700230499005,0.006215798036389679,0.9976179220152235,0.9976249824672732,0.997624986838565,0.006432230376229198,0.006532121898032138,0.006532183988584645,0.38254820161621156,0.382547496686859,2.5,0.0,26.0,0.09440460177605386
1.0754040046164106,0.03157164938079823,0.00639197720353851,0.9975504876967195,0.9975579525901974,0.9975579573423534,0.006555886475031691,0.0066605822459771605,0.00666064916727528,0.3825160811891593,0.38251533591281706,2.5,0.0,26.0,0.09440460177605386
1.0863913435457844,0.035986296456606455,0.006572990420373123,0.997481207845457,0.9974890999222981,0.9974891050880826,0.00668226494034041,0.006791998970865525,0.006792071098938667,0.38248308809685827,0.3824823002076857,2.5,0.0,26.0,0.09440460177605386
1.0974909394653038,0.04040094353241466,0.006758964228869317,0.9974100344198568,0.9974183776713131,0.9974183832862678,0.006811429996412599,0.006926447785533471,0.006926525525645705,0.38244919998351945,0.3824483670914346,2.5,0.0,26.0,0.09440460177605386
1.108703939297979,0.04481559060822282,0.006950028253904823,0.9973369182230458,0.9973457379562883,0.9973457440589624,0.006943447358596755,0.007064006457986444,0.0070640902469011465,0.38241439397577065,0.38241351355989384,2.5,0.0,26.0,0.09440460177605386
1.1200315016848648,0.049230237684031224,0.007146315269836769,0.9972618088787539,0.9972711317868839,0.9972711384190851,0.0070783842622466064,0.007204754867675761,0.007204845176094484,0.3823786466731095,0.38237771607476817,2.5,0.0,26.0,0.09440460177605386
1.1314747971047814,0.05364488475983941,0.007347961268202767,0.9971846548068507,0.9971945090424897,0.9971945162495544,0.007216309491798967,0.007348775063222989,0.007348872398411808,0.38234193413798484,0.3823409505534828,2.5,0.0,26.0,0.09440460177605386
1.1430350079952634,0.058059531835647604,0.007555105526551691,0.9971054031985259,0.9971158184511537,0.9971158262822392,0.007357293409982146,0.007496151321620252,0.007496256230237813,0.3823042318861098,0.382303192358999,2.5,0.0,26.0,0.09440460177605386
1.1547133288747389,0.062474178911455826,0.0077678906784119685,0.9970239999911112,0.9970350075683343,0.997035016076735,0.007501407987133835,0.0076469702089370945,0.007647083280079681,0.38226551487642707,0.38226441628952196,2.5,0.0,26.0,0.09440460177605386
1.1665109664659596,0.06688882598726395,0.007986462784402518,0.9969403898425477,0.9969520227554852,0.9969520319989741,0.007648726830590702,0.007801320642562067,0.00780144251104211,0.3822257575011901,0.38222459656810237,2.5,0.0,26.0,0.09440460177605386
1.178429139820693,0.07130347306307216,0.008210971404492933,0.9968545161054987,0.9968668091584828,0.9968668191996809,0.007799325214116415,0.007959293955009467,0.007959425304885175,0.382184933575907,0.382183706832149,2.5,0.0,26.0,0.09440460177605386
1.190469080445685,0.07571812013888035,0.008441569671417022,0.9967663208011109,0.9967793106859064,0.9967793215926819,0.007953280107338534,0.008120983959319374,0.008121125527694438,0.3821430163292638,0.3821417201229083,2.5,0.0,26.0,0.09440460177605386
1.2026320324299136,0.08013276721468852,0.008678414365245133,0.9966757445924265,0.996689469987184,0.9966894818330825,0.008110670205144332,0.00828648701608099,0.008286639597194759,0.3820999783929259,0.3820986088749041,2.5,0.0,26.0,0.09440460177605386
1.2149192525731398,0.08454741429049671,0.008921665989118463,0.9965827267574484,0.9965972284306134,0.9965972412953243,0.008271575957007338,0.008455902102107532,0.008456066551737496,0.3820557917914048,0.3820543449051354,2.5,0.0,26.0,0.09440460177605386
1.2273320105157735,0.08896206136630487,0.009171488846149729,0.9964872051618627,0.9965025260812737,0.9965025400511328,0.008436079596187973,0.008629330880792232,0.008629508120992358,0.38201042793179457,0.38200889940245797,2.5,0.0,26.0,0.09440460177605386
1.239871588870065,0.09337670844211308,0.009428051117490894,0.9963891162314219,0.9964053016788396,0.9964053168473718,0.008604265168772773,0.008806877774171988,0.008807068798372064,0.3819638575935384,0.3819622429167709,2.5,0.0,26.0,0.09440460177605386
1.252539283352639,0.0977913555179215,0.00969152494157243,0.9962883949239926,0.9963054926153131,0.9963055090838192,0.008776218562494442,0.008988650036728966,0.008988855915222057,0.3819160509181578,0.3819143453481146,2.5,0.0,26.0,0.09440460177605386
1.2653364029183776,0.10220600259372971,0.009962086494513227,0.9961849747012733,0.9962030349126885,0.9962030527908774,0.008952027535283014,0.009174757830955576,0.00917497971680262,0.3818669773989422,0.3818651759359285,2.5,0.0,26.0,0.09440460177605386
1.2782642698956794,0.10662064966953787,0.010239916071702866,0.9960787875001866,0.9960978632005657,0.9960978826072381,0.009131781743497491,0.009365314304710867,0.00936555344009355,0.3818166058706582,0.3818147032479999,2.5,0.0,26.0,0.09440460177605386
1.2913242201230937,0.11103529674534607,0.010525198170555831,0.9959697637039525,0.9959899106937294,0.9959899317575149,0.00931557276976469,0.009560435670394536,0.009560693393449912,0.3817649044993232,0.3817628951696484,2.5,0.0,26.0,0.09440460177605386
1.3045176030873522,0.11544994382115426,0.010818121574436365,0.995857832112848,0.9958791091697137,0.9958791320298652,0.009503494150384428,0.009760241285963861,0.009760519038136519,0.3817118407717964,0.3817097188927688,2.5,0.0,26.0,0.09440460177605386
1.317845782062813,0.11986459089696244,0.011118879437751236,0.9957429199146602,0.9957653889463663,0.9957654137536194,0.009695641402210908,0.009964853737817629,0.009965153071767907,0.3816573814857022,0.38165514090483604,2.5,0.0,26.0,0.09440460177605386
1.3313101342523277,0.12427923797277066,0.01142766937221056,0.995624952654842,0.9956486788594392,0.995648705776936,0.009892112048961677,0.010174398925573508,0.010174721513682912,0.3816014927390608,0.3815991269780209,2.5,0.0,26.0,0.09440460177605386
1.344912050929547,0.12869388504857884,0.01174469353424853,0.9955038542063744,0.995528906240219,0.995528935444507,0.010093005646870878,0.010389006148757714,0.010389353792275778,0.381544139920234,0.3815416421582337,2.5,0.0,26.0,0.09440460177605386
1.3586529375826821,0.13310853212438697,0.012070158713603755,0.9953795467393487,0.9954059968932251,0.9954060285753329,0.010298423809607549,0.010608808195432546,0.01060918283431246,0.3814852876977424,0.3814826507542267,2.5,0.0,26.0,0.09440460177605386
1.372534214059735,0.1375231792001952,0.012404276423050694,0.9952519506902747,0.9952798750739951,0.9952799094405915,0.010508470232388545,0.010833941432779584,0.010834345156253321,0.38142490001023255,0.38142211632671746,2.5,0.0,26.0,0.09440460177605386
1.386557314715209,0.14193782627600338,0.012747262989276911,0.9951209847311262,0.9951504634669812,0.9951505007416259,0.010723250715190202,0.011064545899658865,0.011064980957606206,0.38136294005656624,0.3813600016775838,2.5,0.0,26.0,0.09440460177605386
1.400723688558324,0.1463524733518118,0.013099339644898369,0.9949865657381332,0.9950176831635856,0.9950177235880755,0.01094287318497833,0.011300765401161428,0.011301234216331033,0.3812993702858847,0.38129626883907436,2.5,0.0,26.0,0.09440460177605386
1.4150347994027386,0.15076712042761997,0.013460732621603272,0.9948486087603347,0.9948814536403571,0.9948814974761775,0.011167447716859513,0.011542747605170399,0.011543252786315347,0.3812341523879224,0.3812308790631524,2.5,0.0,26.0,0.09440460177605386
1.4294921260178108,0.15518176750342816,0.013831673244416177,0.9947070269879006,0.9947416927373798,0.9947417402672674,0.01139708655405558,0.01179064414094619,0.011791188496940663,0.38116724728328993,0.3811637928108276,2.5,0.0,26.0,0.09440460177605386
1.4440971622813972,0.15959641457923635,0.014212398027069044,0.9945617317202392,0.9945983166368794,0.9945983681665055,0.011631904126604198,0.012044610699745767,0.012045197254754355,0.38109861511407533,0.38109496974169615,2.5,0.0,26.0,0.09440460177605386
1.4588514173342153,0.16401106165504456,0.014603148768469767,0.9944126323339006,0.9944512398420791,0.9944512957018621,0.011872017068675245,0.01230480713748845,0.01230543914726449,0.3810282152344225,0.3810243687034913,2.5,0.0,26.0,0.09440460177605386
1.4737564157357839,0.1684257087308527,0.015004172650252567,0.9942596362502931,0.9943003751563338,0.99430043570339,0.012117544234393929,0.012571397579473962,0.012572078548868711,0.3809560062014123,0.3809519477218542,2.5,0.0,26.0,0.09440460177605386
1.4888136976219564,0.1728403558066609,0.015415722335396525,0.9941026489032256,0.9941456336625775,0.9941456992828204,0.012368606712056751,0.01284455052715877,0.012845284228928854,0.38088194576602474,0.3808776639901521,2.5,0.0,26.0,0.09440460177605386
1.5040248188640624,0.1772550028824691,0.015838056067896206,0.9939415737062945,0.9939869247031122,0.9939869958135135,0.01262532783661996,0.01312443896699323,0.013125229461999927,0.38080599086443256,0.38080147385948804,2.5,0.0,26.0,0.09440460177605386
1.5193913512296766,0.18166964995827728,0.016271437773467914,0.9937763120201297,0.9938241558597803,0.9938242329107988,0.012887833200335042,0.01341124048131988,0.013412092140220154,0.3807280976093488,0.38072333282896004,2.5,0.0,26.0,0.09440460177605386
1.5349148825450303,0.1860842970340855,0.01671613716127016,0.9936067631195187,0.9936572329345482,0.9936573164127459,0.013156250661403135,0.013705137361327108,0.013706054887863302,0.3806482212817994,0.38064319553596265,2.5,0.0,26.0,0.09440460177605386
1.5505970168590804,0.19049894410989363,0.017172429826621982,0.9934328241604284,0.9934860599305447,0.9934861503613975,0.013430710350517128,0.014006316722054784,0.014007305178057084,0.38056631632300014,0.3805610157468437,2.5,0.0,26.0,0.09440460177605386
1.5664393746092584,0.19491359118570203,0.017640597354695284,0.993254390146942,0.9933105390335887,0.9933106369845103,0.013711344675148673,0.014314970619439416,0.014316035451663026,0.3804823363266191,0.3804767463476444,2.5,0.0,26.0,0.09440460177605386
1.5824435927889065,0.19932823826151028,0.018120927425157314,0.9930713538981343,0.9931305705942481,0.9931306766778382,0.013998288321438457,0.014631296169384467,0.014632443238311688,0.3803962340312794,0.38039033933526545,2.5,0.0,26.0,0.09440460177605386
1.5986113251164322,0.20374288533731844,0.018613713917743156,0.9928836060149052,0.9929460531104698,0.9929461679880065,0.014291678253547158,0.014955495668841095,0.014956731279587285,0.38030796131340583,0.38030174580868337,2.5,0.0,26.0,0.09440460177605386
1.6149442422061864,0.20815753241312662,0.019119257018725074,0.9926910348467953,0.9927568832108234,0.9927570075960149,0.014591653710304353,0.015287776718871483,0.015289107654343229,0.38021746918042754,0.38021091596064627,2.5,0.0,26.0,0.09440460177605386
1.6314440317410868,0.2125721794889348,0.01963786332825879,0.9924935264588065,0.9925629556384029,0.9925630903014172,0.014898356199008367,0.01562835234967419,0.015629785906137884,0.3801247077643382,0.38011779906955795,2.5,0.0,26.0,0.09440460177605386
1.6481123986470079,0.216986826564743,0.020169845968571312,0.9922909645982526,0.9923641632354309,0.9923643090072236,0.015211929486210307,0.015977441147534882,0.015978985172764488,0.38002962631562553,0.38002234349172237,2.5,0.0,26.0,0.09440460177605386
1.6649510652689503,0.22140147364055116,0.020715524692962773,0.9920832306616666,0.9921603969286116,0.9921605547055726,0.015532519585318427,0.016335267383668594,0.016336930317852487,0.3799321731976594,0.37992449665395567,2.5,0.0,26.0,0.09440460177605386
1.681961771549012,0.2258161207163594,0.02127522599558829,0.9918702036617905,0.9919515457152813,0.9919517164642219,0.01586027474084961,0.016702061144910105,0.016703852064508747,0.37983229588147926,0.3798242050465684,2.5,0.0,26.0,0.09440460177605386
1.6991462752061752,0.23023076779216756,0.021849283221985635,0.9916517601946763,0.9917374966504037,0.9917376814139091,0.016195345409157458,0.01707805846620496,0.01707998713096368,0.3797299409410979,0.3797214142167235,2.5,0.0,26.0,0.09440460177605386
1.7165063519179338,0.23464541486797577,0.02243803668031262,0.991427774406928,0.9915181348344627,0.9915183347366344,0.016537884235456435,0.017463501464846886,0.017465578368181384,0.37962505404921504,0.37961606876222603,2.5,0.0,26.0,0.09440460177605386
1.7340437955037722,0.23906006194378393,0.023041833753257062,0.991198117963114,0.9912933434023019,0.9912935596549171,0.016888046026962034,0.017858638476402355,0.01786087489938857,0.37951757997354646,0.37950811232578247,2.5,0.0,26.0,0.09440460177605386
