held_clone_index,bath_order,lag_frames,correlation_component,observed_correlation,simulated_correlation,simulated_marginal_covariance,thermodynamic_claim_allowed
3.0,40.0,376.0,pu,0.0005705126282095899,0.011026087967930625,0.03707991146745624,0.0
3.0,40.0,376.0,pp,-0.0008187442769422179,0.015260389991776356,1.029650719016151,0.0
3.0,40.0,377.0,uu,0.085181831399297,0.010026580493624884,1.0228788467708538,0.0
3.0,40.0,377.0,up,1.8089716251821795e-05,0.03829331022069911,0.03756434260085511,0.0
3.0,40.0,377.0,pu,0.0007662636977206261,0.002434916335059629,0.03756434260085511,0.0
3.0,40.0,377.0,pp,-0.0020806627159903014,-0.005762539900229279,1.0010524723437237,0.0
3.0,40.0,378.0,uu,0.08535471576692458,0.010034275071784952,1.0360799253356565,0.0
3.0,40.0,378.0,up,-0.00016835789954654015,0.03591754531530669,0.036304050713825274,0.0
3.0,40.0,378.0,pu,0.0012147000858292187,-0.0013521554263232001,0.036304050713825274,0.0
3.0,40.0,378.0,pp,-0.0033851733263580114,-0.018406350544154428,0.983180704806321,0.0
3.0,40.0,379.0,uu,0.08557253026250511,0.00955652423186803,1.0462681197058405,0.0
3.0,40.0,379.0,up,-0.0005192707224751576,0.031330814307922596,0.0192616747938767,0.0
3.0,40.0,379.0,pu,0.0019361008438455857,-0.0055269422383855725,0.0192616747938767,0.0
3.0,40.0,379.0,pp,-0.004463053609789042,-0.031510324034124404,0.9630299297574958,0.0
3.0,40.0,380.0,uu,0.08587037919845289,0.007837639082026292,1.048618302526856,0.0
3.0,40.0,380.0,up,-0.0010051710663265573,0.025522386081839196,-0.006654625965489693,0.0
3.0,40.0,380.0,pu,0.002816559102247726,-0.012290648941302927,-0.006654625965489693,0.0
3.0,40.0,380.0,pp,-0.004970311477207165,-0.034187580522939895,0.9531562711293116,0.0
3.0,40.0,381.0,uu,0.0862760461011234,0.0051379491675731005,1.0424576242290833,0.0
3.0,40.0,381.0,up,-0.0015995956108954368,0.0193621835952523,-0.028469241482115763,0.0
3.0,40.0,381.0,pu,0.003774980925086475,-0.015708340712392726,-0.028469241482115763,0.0
3.0,40.0,381.0,pp,-0.004850607895666556,-0.03646131412483408,0.9494834167584025,0.0
3.0,40.0,382.0,uu,0.0868039468561811,0.0022821128630135354,1.0291275095874026,0.0
3.0,40.0,382.0,up,-0.0021902034281719744,0.013223985542958866,-0.044441898823355905,0.0
3.0,40.0,382.0,pu,0.004685897656427403,-0.013969101452379564,-0.044441898823355905,0.0
3.0,40.0,382.0,pp,-0.004057919401719504,-0.031213892308696714,0.9629968289809147,0.0
3.0,40.0,383.0,uu,0.08745084584581451,0.00043008088772768265,1.0115928195474289,0.0
3.0,40.0,383.0,up,-0.002670983045475224,0.007820480844479892,-0.05148308796340822,0.0
3.0,40.0,383.0,pu,0.005450542640097381,-0.005716519126302513,-0.05148308796340822,0.0
3.0,40.0,383.0,pp,-0.002772348338777711,-0.029927401638342118,0.9771443799478478,0.0
3.0,40.0,384.0,uu,0.08819371201841036,-2.4605388594522695e-05,0.9930665877069007,0.0
3.0,40.0,384.0,up,-0.0029775718483999627,0.002964176910505542,-0.050105800977357284,0.0
3.0,40.0,384.0,pu,0.0059434630857835265,0.00039475928651018077,-0.050105800977357284,0.0
3.0,40.0,384.0,pp,-0.0011918042333280059,-0.024087150211141137,0.9900084723812922,0.0
3.0,40.0,385.0,uu,0.08899775060784225,0.0007514354828606889,0.9764881565788097,0.0
3.0,40.0,385.0,up,-0.0030680022474830412,-0.0010891102091308564,-0.04293016492284129,0.0
3.0,40.0,385.0,pu,0.006132439574300511,0.010889491791452087,-0.04293016492284129,0.0
3.0,40.0,385.0,pp,0.0004961835134172003,-0.01945800896699821,0.9972045112151059,0.0
3.0,40.0,386.0,uu,0.08981847641251958,0.0029455517922199912,0.9639018847257933,0.0
3.0,40.0,386.0,up,-0.0029319530837995317,-0.0036946818347063123,-0.02896289592580219,0.0
3.0,40.0,386.0,pu,0.00600264704345008,0.01350441805504402,-0.02896289592580219,0.0
3.0,40.0,386.0,pp,0.002020490898432989,-0.010412015874750203,0.990931963645723,0.0
3.0,40.0,387.0,uu,0.0906104588771499,0.005643953128999096,0.9551384718820864,0.0
3.0,40.0,387.0,up,-0.002590777607211042,-0.004742452486932425,-0.022020957713966845,0.0
3.0,40.0,387.0,pu,0.0056123674719901215,0.016402813472210516,-0.022020957713966845,0.0
3.0,40.0,387.0,pp,0.0031140508737710873,-0.00198752622510481,0.990504673807405,0.0
3.0,40.0,388.0,uu,0.09134188730146516,0.008385762394616556,0.9483861893212078,0.0
3.0,40.0,388.0,up,-0.002165203044854597,-0.0032962424127906576,-0.014082937278386007,0.0
3.0,40.0,388.0,pu,0.005034309004855414,0.01704784542766977,-0.014082937278386007,0.0
3.0,40.0,388.0,pp,0.0034859065878772287,0.016628994656105518,0.9985281025658128,0.0
3.0,40.0,389.0,uu,0.09199733293681854,0.01115617150395714,0.9443469062854454,0.0
3.0,40.0,389.0,up,-0.001764114020590416,0.0006984377943710743,-0.007647343406827536,0.0
3.0,40.0,389.0,pu,0.004386675889360861,0.014875083234505468,-0.007647343406827536,0.0
3.0,40.0,389.0,pp,0.003188509374718285,0.027340264879358953,0.9907307622036234,0.0
3.0,40.0,390.0,uu,0.09258160005619276,0.013548581132142391,0.9425062912853878,0.0
3.0,40.0,390.0,up,-0.0014893749133394704,0.006279352113496442,-0.00042950898610101773,0.0
3.0,40.0,390.0,pu,0.0038414785910250997,0.011649263490526113,-0.00042950898610101773,0.0
3.0,40.0,390.0,pp,0.00210934989676248,0.0328119825896303,0.9901954618591341,0.0
3.0,40.0,391.0,uu,0.09312203036922487,0.015523216340055832,0.9434997654181154,0.0
3.0,40.0,391.0,up,-0.0014204568075328267,0.012958413153625465,0.0051802615079552285,0.0
3.0,40.0,391.0,pu,0.0035228345164564556,0.011500003115648385,0.0051802615079552285,0.0
3.0,40.0,391.0,pp,0.0005212956218888111,0.03813004656628904,0.9942383749511663,0.0
3.0,40.0,392.0,uu,0.09366150319634241,0.01786804462318588,0.9461688143603862,0.0
3.0,40.0,392.0,up,-0.0016284975599041682,0.01968565640441884,0.011662663326839757,0.0
3.0,40.0,392.0,pu,0.0035147153562463678,0.014140727145504094,0.011662663326839757,0.0
3.0,40.0,392.0,pp,-0.0012934540706376833,0.036549870918790105,1.0106086310978648,0.0
3.0,40.0,393.0,uu,0.0942524048612771,0.020082206212245084,0.952671863735715,0.0
3.0,40.0,393.0,up,-0.002113489183031897,0.025564783227705785,0.02933298252895845,0.0
3.0,40.0,393.0,pu,0.0038444122859088562,0.01183990851964416,0.02933298252895845,0.0
3.0,40.0,393.0,pp,-0.002971977630095206,0.026681765633876437,1.0392692820957448,0.0
3.0,40.0,394.0,uu,0.0949472373714756,0.021464327909226654,0.9665129949677961,0.0
3.0,40.0,394.0,up,-0.0028267412017987012,0.02957946918780479,0.04674477001005174,0.0
3.0,40.0,394.0,pu,0.004479333428960059,0.0017177070765686663,0.04674477001005174,0.0
3.0,40.0,394.0,pp,-0.004159883962325865,0.01814625787566558,1.0418935557174354,0.0
3.0,40.0,395.0,uu,0.0957823305917133,0.021327311804712444,0.9866803242672495,0.0
3.0,40.0,395.0,up,-0.003663861434135075,0.0319712925399169,0.0624254267460999,0.0
3.0,40.0,395.0,pu,0.005295887983705258,-0.003803157787388926,0.0624254267460999,0.0
3.0,40.0,395.0,pp,-0.004564970963075617,0.00976220456319377,1.0295055739767027,0.0
3.0,40.0,396.0,uu,0.09677519651481829,0.020373409666519314,1.0104018887400055,0.0
3.0,40.0,396.0,up,-0.004474308639093638,0.03244820835666267,0.067334822942471,0.0
3.0,40.0,396.0,pu,0.006125666195587255,-0.007901693904648326,0.067334822942471,0.0
3.0,40.0,396.0,pp,-0.004083673189461052,-0.004598810839410733,1.0100872017095157,0.0
3.0,40.0,397.0,uu,0.09790368947653237,0.018121516153175768,1.032609808933155,0.0
3.0,40.0,397.0,up,-0.005073731906847668,0.030631769157802496,0.055345988358132,0.0
3.0,40.0,397.0,pu,0.006773904940643506,-0.01970784053261629,0.055345988358132,0.0
3.0,40.0,397.0,pp,-0.0025907806097992176,-0.015807175464575416,0.9874762109609991,0.0
3.0,40.0,398.0,uu,0.09911209977046766,0.01419384988999023,1.0495049247617645,0.0
3.0,40.0,398.0,up,-0.005269180606878756,0.02755598703213084,0.0395784321414394,0.0
3.0,40.0,398.0,pu,0.0070532138831305245,-0.022359755316306375,0.0395784321414394,0.0
3.0,40.0,398.0,pp,-0.0002109896972746862,-0.0173527040607508,0.9715770803717583,0.0
3.0,40.0,399.0,uu,0.10031874825779673,0.00945269885203213,1.0597853267086286,0.0
3.0,40.0,399.0,up,-0.004989294049845666,0.024016805450247293,0.018640106191620417,0.0
3.0,40.0,399.0,pu,0.006847689150299158,-0.028790333756357006,0.018640106191620417,0.0
3.0,40.0,399.0,pp,0.0027820494894868755,-0.021885076937461587,0.971634549685929,0.0
3.0,40.0,400.0,uu,0.10142735741190531,0.004588533434768093,1.0634131713452588,0.0
3.0,40.0,400.0,up,-0.00414195863615185,0.019696070059620863,0.004246313071404804,0.0
3.0,40.0,400.0,pu,0.006064031125907896,-0.02429193785284778,0.004246313071404804,0.0
3.0,40.0,400.0,pp,0.005989886950075958,-0.02226162861968301,0.9656373518745135,0.0
3.0,40.0,401.0,uu,0.10233086902223308,0.00019682834942342609,1.0621275833956545,0.0
3.0,40.0,401.0,up,-0.0027289723303176292,0.01622874798837265,-0.013608358296928117,0.0
3.0,40.0,401.0,pu,0.00470703141548796,-0.021249414371390406,-0.013608358296928117,0.0
3.0,40.0,401.0,pp,0.00884868232824159,-0.017206292057424803,0.9730202775442316,0.0
3.0,40.0,402.0,uu,0.10293476754875501,-0.0032265562547383296,1.054647801797768,0.0
3.0,40.0,402.0,up,-0.0008824913432296583,0.013542125295075601,-0.023899103071431817,0.0
3.0,40.0,402.0,pu,0.0028991703988533435,-0.019702350503927296,-0.023899103071431817,0.0
3.0,40.0,402.0,pp,0.010780905763798788,-0.012650343300614259,0.9705993960473195,0.0
3.0,40.0,403.0,uu,0.10318395076817433,-0.0061225216384914564,1.0439542863063824,0.0
3.0,40.0,403.0,up,0.001150408453483319,0.011434406533641155,-0.03417980720556981,0.0
3.0,40.0,403.0,pu,0.0008590963555622634,-0.012412576305663977,-0.03417980720556981,0.0
3.0,40.0,403.0,pp,0.011473628152309729,-0.01044776330513882,0.9731216234895641,0.0
3.0,40.0,404.0,uu,0.10305687285962575,-0.008863991862624,1.0301318801721735,0.0
3.0,40.0,404.0,up,0.003184173374929606,0.00949226166913504,-0.04277673846285831,0.0
3.0,40.0,404.0,pu,-0.001209754992259644,-0.016354355630505867,-0.04277673846285831,0.0
3.0,40.0,404.0,pp,0.010765871703888956,-0.010957251238534308,0.9769299552391563,0.0
3.0,40.0,405.0,uu,0.10257752332774973,-0.011991036646261886,1.0140007855205102,0.0
3.0,40.0,405.0,up,0.004946336586752948,0.007367906031714046,-0.04816068316413734,0.0
3.0,40.0,405.0,pu,-0.003013432141170345,-0.01752840270211074,-0.04816068316413734,0.0
3.0,40.0,405.0,pp,0.008665150911031564,-0.013207409219992694,0.9908967312876339,0.0
3.0,40.0,406.0,uu,0.10181902102447657,-0.01446905405158155,0.9956879535661426,0.0
3.0,40.0,406.0,up,0.006197989650733953,0.00534768471620946,-0.05071915987033002,0.0
3.0,40.0,406.0,pu,-0.0043087958105488015,-0.011584677855062085,-0.05071915987033002,0.0
3.0,40.0,406.0,pp,0.00532648190605886,-0.009097929385574332,1.0172358092445484,0.0
3.0,40.0,407.0,uu,0.1008950352102833,-0.01642501084299621,0.9785427910660145,0.0
3.0,40.0,407.0,up,0.006743980983304013,0.0031130686300014383,-0.04154145208336426,0.0
3.0,40.0,407.0,pu,-0.004926235851212993,-0.011452760208190449,-0.04154145208336426,0.0
3.0,40.0,407.0,pp,0.0013231941259394832,-0.017130961540380532,1.0253596940156227,0.0
3.0,40.0,408.0,uu,0.09993978313358358,-0.018234720490888756,0.9658408722138093,0.0
3.0,40.0,408.0,up,0.006507925400386185,-0.0006725701167972047,-0.028163766408140407,0.0
3.0,40.0,408.0,pu,-0.0048056170431661676,-0.00976714216119119,-0.028163766408140407,0.0
3.0,40.0,408.0,pp,-0.0027348581055773994,-0.022418218203797424,1.0349796160514206,0.0
3.0,40.0,409.0,uu,0.0990945680497878,-0.019892874120290404,0.9597193460827378,0.0
3.0,40.0,409.0,up,0.005553679053734441,-0.005155156267304915,-0.006511769412000839,0.0
3.0,40.0,409.0,pu,-0.003963640602617914,-0.007520933038808224,-0.006511769412000839,0.0
3.0,40.0,409.0,pp,-0.006316139659105327,-0.027753290152815704,1.0255242773257411,0.0
3.0,40.0,410.0,uu,0.09847771405855055,-0.02145245646657367,0.961860948551117,0.0
3.0,40.0,410.0,up,0.00401365950031676,-0.009723717456352879,0.01785495543835516,0.0
3.0,40.0,410.0,pu,-0.0025706042079826595,-0.0074008260043120075,0.01785495543835516,0.0
3.0,40.0,410.0,pp,-0.008973799621283264,-0.0266867470614158,0.999649722287064,0.0
3.0,40.0,411.0,uu,0.09817217960235063,-0.022186839346900293,0.9712276347668066,0.0
3.0,40.0,411.0,up,0.0021257724006259328,-0.01429834359541368,0.03403813543299411,0.0
3.0,40.0,411.0,pu,-0.0008380349035432242,-0.003384719065208538,0.03403813543299411,0.0
3.0,40.0,411.0,pp,-0.010276538268003175,-0.02407780711004701,0.9698805963689444,0.0
3.0,40.0,412.0,uu,0.09821392047911583,-0.022600171589223474,0.9846969597353018,0.0
3.0,40.0,412.0,up,0.00018354699952274355,-0.018303865482877314,0.03840820140726493,0.0
3.0,40.0,412.0,pu,0.0010180037116468102,-0.001805884613537717,0.03840820140726493,0.0
3.0,40.0,412.0,pp,-0.010133328210200382,-0.017295652483011972,0.9458038176067292,0.0
3.0,40.0,413.0,uu,0.09858871651959214,-0.023370494365432492,0.9989263867791858,0.0
3.0,40.0,413.0,up,-0.0015621490440701836,-0.0205305835456012,0.037015461940168755,0.0
3.0,40.0,413.0,pu,0.0027077787543677524,-0.00423081626836101,0.037015461940168755,0.0
3.0,40.0,413.0,pp,-0.008770371137312464,-0.00781108729096943,0.940465845051613,0.0
3.0,40.0,414.0,uu,0.09923929619556776,-0.024775264830919404,1.0109187844863816,0.0
3.0,40.0,414.0,up,-0.0029220768086162443,-0.02146968144527386,0.028521691797619163,0.0
3.0,40.0,414.0,pu,0.004027857450487605,-0.012024871487279288,0.028521691797619163,0.0
3.0,40.0,414.0,pp,-0.006272901983443161,-0.000255580469109153,0.9300075187422353,0.0
3.0,40.0,415.0,uu,0.10007738373787738,-0.027041854405043864,1.0190885406826022,0.0
3.0,40.0,415.0,up,-0.0036764606079086005,-0.02085995121667166,0.016907090191734933,0.0
3.0,40.0,415.0,pu,0.004863520319421596,-0.01255682103331481,0.016907090191734933,0.0
3.0,40.0,415.0,pp,-0.0029433637050182465,0.005751581317501442,0.9278531231710139,0.0
3.0,40.0,416.0,uu,0.10099029961896944,-0.02891315253880318,1.0225787433780893,0.0
3.0,40.0,416.0,up,-0.003746229819154574,-0.019219885495646977,0.00023872486992202745,0.0
3.0,40.0,416.0,pu,0.005053992782812667,-0.006035448138415844,0.00023872486992202745,0.0
3.0,40.0,416.0,pp,0.0007159035424450962,0.013322050531476677,0.9167291330812283,0.0
3.0,40.0,417.0,uu,0.10185652757238942,-0.029638820789355043,1.0212845918467346,0.0
3.0,40.0,417.0,up,-0.00313866155483546,-0.015067909854265952,-0.009026870796880731,0.0
3.0,40.0,417.0,pu,0.004637897240744988,-0.0020988610039870273,-0.009026870796880731,0.0
3.0,40.0,417.0,pp,0.004205199432408669,0.02970047347098022,0.9337901076864542,0.0
3.0,40.0,418.0,uu,0.10256678555519408,-0.02912250164597399,1.0165814585166935,0.0
3.0,40.0,418.0,up,-0.0019381361387558191,-0.00877267016908479,-0.01827121107775186,0.0
3.0,40.0,418.0,pu,0.003653261401040503,0.006015729117499735,-0.01827121107775186,0.0
3.0,40.0,418.0,pp,0.007224050984103243,0.038681929844003225,0.9557432129744545,0.0
3.0,40.0,419.0,uu,0.10302646326651219,-0.02743796478653508,1.0088559587933725,0.0
3.0,40.0,419.0,up,-0.0002610280188869991,-0.0008976855420248845,-0.02382993415771981,0.0
3.0,40.0,419.0,pu,0.0021997398192162595,0.012867352295250014,-0.02382993415771981,0.0
3.0,40.0,419.0,pp,0.009443003888994368,0.04739464095265403,0.9841544965192088,0.0
3.0,40.0,420.0,uu,0.10316693621944714,-0.024376694088870256,1.0011418386147957,0.0
3.0,40.0,420.0,up,0.0017202554235849054,0.007587534086661025,-0.015055839017229927,0.0
3.0,40.0,420.0,pu,0.0004274068401621516,0.02072670395919289,-0.015055839017229927,0.0
3.0,40.0,420.0,pp,0.010763889796741097,0.04688370845735292,1.023247379296957,0.0
3.0,40.0,421.0,uu,0.10294305690953746,-0.02054066097230588,0.9985729991078369,0.0
3.0,40.0,421.0,up,0.0038293804216276003,0.015595975865016112,0.0020809459227710395,0.0
3.0,40.0,421.0,pu,-0.0015235987270925137,0.022228407152341617,0.0020809459227710395,0.0
3.0,40.0,421.0,pp,0.010957440767536197,0.04370390752291871,1.0506035877055155,0.0
3.0,40.0,422.0,uu,0.10234370622182952,-0.016359118661415227,1.0035056782308798,0.0
3.0,40.0,422.0,up,0.005876469692656362,0.02207077133532151,0.02541705160532859,0.0
3.0,40.0,422.0,pu,-0.003459212786727302,0.02070690595140233,0.02541705160532859,0.0
3.0,40.0,422.0,pp,0.010165749101109697,0.025955061564844457,1.0694001506513604,0.0
3.0,40.0,423.0,uu,0.10138896103299821,-0.013349354048569656,1.0167357345850085,0.0
3.0,40.0,423.0,up,0.00768273560968263,0.025734799904682047,0.04989829702677391,0.0
3.0,40.0,423.0,pu,-0.005210473411695821,0.014450355713318305,0.04989829702677391,0.0
3.0,40.0,423.0,pp,0.00852877794022162,0.012103527511071554,1.0737948082579893,0.0
3.0,40.0,424.0,uu,0.10012669879890217,-0.011797316172649688,1.0367607416092621,0.0
3.0,40.0,424.0,up,0.00911297854593165,0.02621557533413375,0.06233112011832087,0.0
3.0,40.0,424.0,pu,-0.006641094336543315,0.0029010115294162264,0.06233112011832087,0.0
3.0,40.0,424.0,pp,0.006090283683085322,-0.004856514893314766,1.0623117907356792,0.0
3.0,40.0,425.0,uu,0.09863325044138967,-0.011817416977702267,1.0595828378793974,0.0
3.0,40.0,425.0,up,0.010037494040619764,0.024907326672975107,0.0636354953819718,0.0
3.0,40.0,425.0,pu,-0.007575302355773448,-0.0006751500031091039,0.0636354953819718,0.0
3.0,40.0,425.0,pp,0.003228694777809471,-0.011940727992662978,1.0411131767740853,0.0
3.0,40.0,426.0,uu,0.09700703278854199,-0.012355329079273954,1.0807389443998123,0.0
3.0,40.0,426.0,up,0.010383255996315925,0.021487699020187937,0.05076446083704898,0.0
3.0,40.0,426.0,pu,-0.007966773378370205,-0.006616869118997137,0.05076446083704898,0.0
3.0,40.0,426.0,pp,0.00020874700842639843,-0.024326430698317764,1.0060331080105986,0.0
3.0,40.0,427.0,uu,0.09535723152049336,-0.013992262767258831,1.0944965114835439,0.0
3.0,40.0,427.0,up,0.010170643972584378,0.017124460319502058,0.029362973365360253,0.0
3.0,40.0,427.0,pu,-0.0078033125302647355,-0.012051659408393351,0.029362973365360253,0.0
3.0,40.0,427.0,pp,-0.0026006254504399875,-0.02392102365203548,0.9897350075932588,0.0
3.0,40.0,428.0,uu,0.09378276409034408,-0.016001422405691024,1.1004179901291176,0.0
3.0,40.0,428.0,up,0.009437415286566992,0.012692473079495758,0.0017296489053853178,0.0
3.0,40.0,428.0,pu,-0.007169141064551204,-0.00916535243466197,0.0017296489053853178,0.0
3.0,40.0,428.0,pp,-0.004921303863171471,-0.024639418559718945,0.9760104009190755,0.0
3.0,40.0,429.0,uu,0.09237580145317888,-0.01718050535739965,1.0976770244269842,0.0
3.0,40.0,429.0,up,0.008261828440759993,0.0086758136282,-0.018441811032304897,0.0
3.0,40.0,429.0,pu,-0.006140104128219458,-0.0032882657859383563,-0.018441811032304897,0.0
3.0,40.0,429.0,pp,-0.006728926365638934,-0.021522963121897512,0.9725543380817315,0.0
3.0,40.0,430.0,uu,0.09120511682345414,-0.01768509020292744,1.0868075265174721,0.0
3.0,40.0,430.0,up,0.0067958650859651646,0.004989110160189355,-0.04196310097324464,0.0
3.0,40.0,430.0,pu,-0.004821122937205451,0.0011720472549302567,-0.04196310097324464,0.0
3.0,40.0,430.0,pp,-0.00792667327733471,-0.015843547074274055,0.9847232250992825,0.0
3.0,40.0,431.0,uu,0.0903177864483458,-0.017511833799140248,1.0698397117790746,0.0
3.0,40.0,431.0,up,0.005156356276241132,0.0028193705127520104,-0.04783204569469554,0.0
3.0,40.0,431.0,pu,-0.0032873354733218858,0.003138317265700599,-0.04783204569469554,0.0
3.0,40.0,431.0,pp,-0.008542406854772273,-0.006913779599603254,1.0111378870811103,0.0
3.0,40.0,432.0,uu,0.08974663223713396,-0.0157672048857892,1.0527869678856152,0.0
3.0,40.0,432.0,up,0.0034465938262729337,0.0021996196902189674,-0.04392631098673358,0.0
3.0,40.0,432.0,pu,-0.0016406768611009106,0.018633954208077036,-0.04392631098673358,0.0
3.0,40.0,432.0,pp,-0.008581951495529016,-0.0014797168473285579,1.0422761960696916,0.0
3.0,40.0,433.0,uu,0.08950314992568895,-0.011281047325213855,1.039528163076958,0.0
3.0,40.0,433.0,up,0.001772778071507153,0.0019191560736482878,-0.028613878063547173,0.0
3.0,40.0,433.0,pu,1.4268838102656265e-05,0.03123562189645652,-0.028613878063547173,0.0
3.0,40.0,433.0,pp,-0.00818428464654815,0.0016499507815727467,1.0612389533990656,0.0
3.0,40.0,434.0,uu,0.08957453009440139,-0.005170907167483642,1.0314102032519845,0.0
3.0,40.0,434.0,up,0.0002797092219429365,0.0027265605827130417,-0.017816075724320746,0.0
3.0,40.0,434.0,pu,0.0015794319060066502,0.03627796149710361,-0.017816075724320746,0.0
3.0,40.0,434.0,pp,-0.0073608850713732,0.005455851212158825,1.064808540736025,0.0
3.0,40.0,435.0,uu,0.08992860007858344,0.0018503789007545631,1.0294649680439534,0.0
3.0,40.0,435.0,up,-0.0009997828096948585,0.003203676999367259,0.0049599660920676795,0.0
3.0,40.0,435.0,pu,0.0029866795769355626,0.04055219097683916,0.0049599660920676795,0.0
3.0,40.0,435.0,pp,-0.006078422493319406,0.0012180894004674022,1.0456798734981836,0.0
3.0,40.0,436.0,uu,0.09052004732266089,0.009053152112911547,1.0328063636805977,0.0
3.0,40.0,436.0,up,-0.0019621889516315324,0.0032268461489388025,0.013746105993871998,0.0
3.0,40.0,436.0,pu,0.004110829295995271,0.04076925548387316,0.013746105993871998,0.0
3.0,40.0,436.0,pp,-0.00440929478016798,-0.002103961999445125,1.0293166152066928,0.0
3.0,40.0,437.0,uu,0.09128433829979161,0.01580503487523249,1.0384344767303992,0.0
3.0,40.0,437.0,up,-0.00259076055103956,0.00276766602877619,0.016133796573577174,0.0
3.0,40.0,437.0,pu,0.004893734099137072,0.03302933301609212,0.016133796573577174,0.0
3.0,40.0,437.0,pp,-0.002663506320244767,-0.004960483432446636,1.014751626002045,0.0
3.0,40.0,438.0,uu,0.09215691303279337,0.020611159132033367,1.0442619053639806,0.0
3.0,40.0,438.0,up,-0.0029124055178982216,0.0015758821864214052,0.014185602542213955,0.0
3.0,40.0,438.0,pu,0.005314082280393754,0.017983914077746185,0.014185602542213955,0.0
3.0,40.0,438.0,pp,-0.001002289110705719,-0.006632078551367798,0.9911967572244998,0.0
3.0,40.0,439.0,uu,0.09307613088598284,0.022481230616567423,1.047308503408648,0.0
3.0,40.0,439.0,up,-0.0029685436488925757,5.7673649855037006e-05,0.003919623470298291,0.0
3.0,40.0,439.0,pu,0.0053880077051685175,-0.0002977865614886459,0.003919623470298291,0.0
3.0,40.0,439.0,pp,0.0004095405118753848,-0.013065458542599788,0.9772523897661437,0.0
3.0,40.0,440.0,uu,0.09398445636680204,0.02064024381706765,1.046773707380046,0.0
3.0,40.0,440.0,up,-0.0028018781242213652,-0.0034437797552338456,-0.005801877325048303,0.0
3.0,40.0,440.0,pu,0.005186357566314228,-0.018824467473064526,-0.005801877325048303,0.0
3.0,40.0,440.0,pp,0.0015422882369363203,-0.023540395597819383,0.9785622952791966,0.0
3.0,40.0,441.0,uu,0.09483932266596082,0.015197945261951035,1.0421973696084537,0.0
3.0,40.0,441.0,up,-0.002491403018659149,-0.007951765988529954,-0.015905805993779384,0.0
3.0,40.0,441.0,pu,0.004750292176001911,-0.04090739528361728,-0.015905805993779384,0.0
3.0,40.0,441.0,pp,0.0023624056049675658,-0.02707070557262259,0.9887745746386787,0.0
3.0,40.0,442.0,uu,0.09561034150166998,0.0068131505216825535,1.036693114523715,0.0
3.0,40.0,442.0,up,-0.002077259180328324,-0.013786903193308126,-0.014441208803620261,0.0
3.0,40.0,442.0,pu,0.004150287595281793,-0.05090933315319609,-0.014441208803620261,0.0
3.0,40.0,442.0,pp,0.002988584184473393,-0.03660285339829748,1.0090662151194776,0.0
3.0,40.0,443.0,uu,0.0962748231051237,-0.003107178327866685,1.031451341813273,0.0
3.0,40.0,443.0,up,-0.0015468003204956611,-0.02061194650876352,-0.012772439568154081,0.0
3.0,40.0,443.0,pu,0.0034363997283374578,-0.05913688846413211,-0.012772439568154081,0.0
3.0,40.0,443.0,pp,0.0035150036951882633,-0.03904029426660825,1.0105363174187834,0.0
3.0,40.0,444.0,uu,0.0968140258824164,-0.014363543491398945,1.0269587619652742,0.0
3.0,40.0,444.0,up,-0.0009188157643680284,-0.027381446149811584,-0.013329437623385357,0.0
3.0,40.0,444.0,pu,0.002679777566711882,-0.063723326158344,-0.013329437623385357,0.0
3.0,40.0,444.0,pp,0.003863079848517439,-0.03693495226552041,1.0296051680445777,0.0
3.0,40.0,445.0,uu,0.09722032482553614,-0.025665389255510172,1.0232754420573105,0.0
3.0,40.0,445.0,up,-0.0002275248141628253,-0.033612231223199805,-0.0077117027818182655,0.0
3.0,40.0,445.0,pu,0.0018637825298396028,-0.0597540988451492,-0.0077117027818182655,0.0
3.0,40.0,445.0,pp,0.004151492966838911,-0.029810475188354217,1.0535891712262815,0.0
3.0,40.0,446.0,uu,0.09747935318703294,-0.03512064339042487,1.0227619122099296,0.0
3.0,40.0,446.0,up,0.0005491249721981276,-0.037971893941799686,0.0055089903484591566,0.0
3.0,40.0,446.0,pu,0.0010318345002619154,-0.04486659144732821,0.0055089903484591566,0.0
3.0,40.0,446.0,pp,0.00425665151309165,-0.018255053436669732,1.0630152718181185,0.0
3.0,40.0,447.0,uu,0.09758601196157342,-0.041361215476795096,1.0264210974525199,0.0
3.0,40.0,447.0,up,0.0013716628059143347,-0.04048666609899375,0.014467088573057169,0.0
3.0,40.0,447.0,pu,0.00023796585135041055,-0.025869526078283037,0.014467088573057169,0.0
3.0,40.0,447.0,pp,0.004242154567560624,-0.01081457862768985,1.0633272266783373,0.0
3.0,40.0,448.0,uu,0.0975425855138143,-0.04463366399328385,1.0339996411820025,0.0
3.0,40.0,448.0,up,0.002226229541683871,-0.04108618604641523,0.026826579001547845,0.0
3.0,40.0,448.0,pu,-0.0004885507204261269,-0.010317131238157874,0.026826579001547845,0.0
3.0,40.0,448.0,pp,0.003908400166350707,0.004192480083168565,1.0406020916552146,0.0
3.0,40.0,449.0,uu,0.09735005414028317,-0.04402306168850505,1.0444421957182541,0.0
3.0,40.0,449.0,up,0.003038490706182647,-0.038899948269851825,0.0266438475369598,0.0
3.0,40.0,449.0,pu,-0.0011566337341031216,0.013397598006642437,0.0266438475369598,0.0
3.0,40.0,449.0,pp,0.0033865270084206386,0.01904591424704819,1.0184325419864477,0.0
