record,model,member_index,fit_time,evaluation_epsilon,horizon_time,position_relative_l2_error,paired_improvement_fraction,position_error_threshold,linearity_mismatch,linearity_identified,model_identified,transition_stable,spectral_radius,design_rank,maximum_held_residual_state_correlation,gate_pass,fit_failure,fit_parameters_from_macro_observables,second_generator_response_allowed,one_tau_generator_response_allowed,autonomous_stochastic_single_particle_gle_allowed,event_clock_claim_allowed,kramers_escape_claim_allowed,thermodynamic_claim_allowed,position_relative_l2_error_standard_error,maximum_position_relative_l2_error,identified_fold_count,evaluable_fold_count,all_identified_folds_pass,integrity_gate_pass,primary_fit_time,minimum_one_tau_identified_folds
leave_one_member_out,free_second_generator_transition,1,0.2,0.002,0.2,0.20912555741037503,nan,0.2,0.00019152778195505858,1.0,1.0,0.0,1.0227324643647047,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,1,0.2,0.002,0.5,0.7618545802456795,nan,0.35,0.00022020780181888908,1.0,1.0,0.0,1.0227324643647047,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,1,0.2,0.002,1.0,2.768432698874077,nan,0.5,0.00025639765854371663,1.0,1.0,0.0,1.0227324643647047,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,2,0.2,0.001,0.2,0.12882395283385964,nan,0.2,0.00017284734293566197,1.0,1.0,0.0,1.0244102774963912,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,2,0.2,0.001,0.5,0.7229575359913474,nan,0.35,0.00018699715111461886,1.0,1.0,0.0,1.0244102774963912,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,2,0.2,0.001,1.0,5.376292144414482,nan,0.5,0.00022904929312657658,1.0,1.0,0.0,1.0244102774963912,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,2,0.2,0.001,0.2,0.15018589613413347,-0.16582275912480096,0.2,0.00017284734293566197,1.0,1.0,0.0,1.0275863127990559,15.0,0.6627478923478961,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,2,0.2,0.001,0.5,0.5714959914625785,0.209502684443394,0.35,0.00018699715111461886,1.0,1.0,0.0,1.0275863127990559,15.0,0.4994462513308596,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,2,0.2,0.001,1.0,1.3345023191409153,0.7517801705535382,0.5,0.00022904929312657658,1.0,1.0,0.0,1.0275863127990559,15.0,0.34791001207219124,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,2,0.2,0.001,0.2,0.15217269351523988,nan,0.2,0.00017284734293566197,1.0,1.0,0.0,1.0204424108220422,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,2,0.2,0.001,0.5,0.5218882032991442,nan,0.35,0.00018699715111461886,1.0,1.0,0.0,1.0204424108220422,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,2,0.2,0.001,1.0,1.0737346518673438,nan,0.5,0.00022904929312657658,1.0,1.0,0.0,1.0204424108220422,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,2,0.2,0.002,0.2,0.12886189017003255,nan,0.2,0.00017284734293566197,1.0,1.0,0.0,1.0244102774963912,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,2,0.2,0.002,0.5,0.7229540217222548,nan,0.35,0.00018699715111461886,1.0,1.0,0.0,1.0244102774963912,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,2,0.2,0.002,1.0,5.376592339152924,nan,0.5,0.00022904929312657658,1.0,1.0,0.0,1.0244102774963912,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,2,0.2,0.002,0.2,0.15025913109061206,-0.16604785862093108,0.2,0.00017284734293566197,1.0,1.0,0.0,1.0275863127990559,15.0,0.6627579606398788,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,2,0.2,0.002,0.5,0.5714888394050467,0.20950873467220038,0.35,0.00018699715111461886,1.0,1.0,0.0,1.0275863127990559,15.0,0.49962638029774786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,2,0.2,0.002,1.0,1.334611883783889,0.751773651488304,0.5,0.00022904929312657658,1.0,1.0,0.0,1.0275863127990559,15.0,0.347986856808664,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,2,0.2,0.002,0.2,0.15224527485085498,nan,0.2,0.00017284734293566197,1.0,1.0,0.0,1.0204424108220422,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,2,0.2,0.002,0.5,0.5218346639300229,nan,0.35,0.00018699715111461886,1.0,1.0,0.0,1.0204424108220422,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,2,0.2,0.002,1.0,1.0734940985045534,nan,0.5,0.00022904929312657658,1.0,1.0,0.0,1.0204424108220422,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,3,0.2,0.001,0.2,0.058964152970205116,nan,0.2,0.00019807928860044252,1.0,1.0,0.0,1.0254352691086153,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,3,0.2,0.001,0.5,0.5957304822619112,nan,0.35,0.0002742770439332557,1.0,1.0,0.0,1.0254352691086153,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,3,0.2,0.001,1.0,8.86468520545626,nan,0.5,0.00036504490675649294,1.0,1.0,0.0,1.0254352691086153,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,3,0.2,0.001,0.2,0.2328544507677204,-2.949084978552697,0.2,0.00019807928860044252,1.0,1.0,0.0,1.0326362077223483,15.0,0.7022231451541737,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,3,0.2,0.001,0.5,0.7018526844955852,-0.17813794222975107,0.35,0.0002742770439332557,1.0,1.0,0.0,1.0326362077223483,15.0,0.6648818466394134,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,3,0.2,0.001,1.0,9.267305019386553,-0.04541839948050032,0.5,0.00036504490675649294,1.0,1.0,0.0,1.0326362077223483,15.0,0.6608999037038576,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,3,0.2,0.001,0.2,0.18494487511163557,nan,0.2,0.00019807928860044252,1.0,1.0,0.0,1.0237174436310112,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,3,0.2,0.001,0.5,0.41778491534673096,nan,0.35,0.0002742770439332557,1.0,1.0,0.0,1.0237174436310112,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,3,0.2,0.001,1.0,1.5790609255370713,nan,0.5,0.00036504490675649294,1.0,1.0,0.0,1.0237174436310112,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,3,0.2,0.002,0.2,0.05899237050283595,nan,0.2,0.00019807928860044252,1.0,1.0,0.0,1.0254352691086153,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,3,0.2,0.002,0.5,0.5957233417081055,nan,0.35,0.0002742770439332557,1.0,1.0,0.0,1.0254352691086153,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,3,0.2,0.002,1.0,8.864055301466323,nan,0.5,0.00036504490675649294,1.0,1.0,0.0,1.0254352691086153,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,3,0.2,0.002,0.2,0.2330445356621932,-2.9504182265567716,0.2,0.00019807928860044252,1.0,1.0,0.0,1.0326362077223483,15.0,0.7033499707466946,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,3,0.2,0.002,0.5,0.7022365267636713,-0.17879639355772553,0.35,0.0002742770439332557,1.0,1.0,0.0,1.0326362077223483,15.0,0.6648545596094745,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,3,0.2,0.002,1.0,9.28372772429035,-0.04734542018872593,0.5,0.00036504490675649294,1.0,1.0,0.0,1.0326362077223483,15.0,0.6608808500418154,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,3,0.2,0.002,0.2,0.1851001466694956,nan,0.2,0.00019807928860044252,1.0,1.0,0.0,1.0237174436310112,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,3,0.2,0.002,0.5,0.41789905976447345,nan,0.35,0.0002742770439332557,1.0,1.0,0.0,1.0237174436310112,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,3,0.2,0.002,1.0,1.5805092842763921,nan,0.5,0.00036504490675649294,1.0,1.0,0.0,1.0237174436310112,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.2,0.001,0.2,0.17532012958339527,nan,0.2,0.0002284393549653755,1.0,1.0,0.0,1.021813113931225,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.2,0.001,0.5,1.0802384394828906,nan,0.35,0.0002640837267522488,1.0,1.0,0.0,1.021813113931225,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.2,0.001,1.0,3.80204669710971,nan,0.5,0.0003447787512848587,1.0,1.0,0.0,1.021813113931225,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.2,0.001,0.2,0.2939163054977306,-0.6764549866358741,0.2,0.0002284393549653755,1.0,1.0,0.0,1.0416690881009658,15.0,0.4313987162314591,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.2,0.001,0.5,0.797776928610864,0.26148070698839476,0.35,0.0002640837267522488,1.0,1.0,0.0,1.0416690881009658,15.0,0.41710252747299686,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.2,0.001,1.0,9.740323641308736,-1.561863232430381,0.5,0.0003447787512848587,1.0,1.0,0.0,1.0416690881009658,15.0,0.46200914670634263,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.2,0.001,0.2,0.21738199043611137,nan,0.2,0.0002284393549653755,1.0,1.0,0.0,1.0135872496559946,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.2,0.001,0.5,0.5940089103609326,nan,0.35,0.0002640837267522488,1.0,1.0,0.0,1.0135872496559946,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.2,0.001,1.0,1.0737224044900409,nan,0.5,0.0003447787512848587,1.0,1.0,0.0,1.0135872496559946,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.2,0.002,0.2,0.1752768380202264,nan,0.2,0.0002284393549653755,1.0,1.0,0.0,1.021813113931225,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.2,0.002,0.5,1.0802523882545765,nan,0.35,0.0002640837267522488,1.0,1.0,0.0,1.021813113931225,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.2,0.002,1.0,3.8019695769180566,nan,0.5,0.0003447787512848587,1.0,1.0,0.0,1.021813113931225,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.2,0.002,0.2,0.29384829671332435,-0.6764810458265751,0.2,0.0002284393549653755,1.0,1.0,0.0,1.0416690881009658,15.0,0.4314777900328607,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.2,0.002,0.5,0.7977907771857116,0.2614774233688608,0.35,0.0002640837267522488,1.0,1.0,0.0,1.0416690881009658,15.0,0.41718819744493324,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.2,0.002,1.0,9.732479991949386,-1.5598521490113306,0.5,0.0003447787512848587,1.0,1.0,0.0,1.0416690881009658,15.0,0.4620567844822135,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.2,0.002,0.2,0.21732537660758935,nan,0.2,0.0002284393549653755,1.0,1.0,0.0,1.0135872496559946,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.2,0.002,0.5,0.5940063007529099,nan,0.35,0.0002640837267522488,1.0,1.0,0.0,1.0135872496559946,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.2,0.002,1.0,1.0737271245741722,nan,0.5,0.0003447787512848587,1.0,1.0,0.0,1.0135872496559946,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.2,0.001,0.2,0.2703267994315174,nan,0.2,0.00017631552819443206,1.0,1.0,0.0,1.0246912555981034,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.2,0.001,0.5,0.7419411289767984,nan,0.35,0.0002798283780469463,1.0,1.0,0.0,1.0246912555981034,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.2,0.001,1.0,8.732194825596254,nan,0.5,0.0003098466137392241,1.0,1.0,0.0,1.0246912555981034,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.2,0.001,0.2,0.38103720197776664,-0.40954283030416233,0.2,0.00017631552819443206,1.0,1.0,0.0,1.0332426475214092,15.0,0.8416120431642313,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.2,0.001,0.5,2.1209573378446147,-1.8586598788095223,0.35,0.0002798283780469463,1.0,1.0,0.0,1.0332426475214092,15.0,0.8044610316054894,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.2,0.001,1.0,41.49507250849116,-3.7519636628879023,0.5,0.0003098466137392241,1.0,1.0,0.0,1.0332426475214092,15.0,0.8685759880956434,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.2,0.001,0.2,0.25991707329420555,nan,0.2,0.00017631552819443206,1.0,1.0,0.0,1.0234125527312035,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.2,0.001,0.5,0.8111388224514112,nan,0.35,0.0002798283780469463,1.0,1.0,0.0,1.0234125527312035,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.2,0.001,1.0,5.102528511055621,nan,0.5,0.0003098466137392241,1.0,1.0,0.0,1.0234125527312035,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.2,0.002,0.2,0.27029855727300217,nan,0.2,0.00017631552819443206,1.0,1.0,0.0,1.0246912555981034,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.2,0.002,0.5,0.7419296115165385,nan,0.35,0.0002798283780469463,1.0,1.0,0.0,1.0246912555981034,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.2,0.002,1.0,8.731992050457658,nan,0.5,0.0003098466137392241,1.0,1.0,0.0,1.0246912555981034,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.2,0.002,0.2,0.3810456188821497,-0.4097212457456543,0.2,0.00017631552819443206,1.0,1.0,0.0,1.0332426475214092,15.0,0.8415135602776842,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.2,0.002,0.5,2.1216848069366976,-1.8596847652432629,0.35,0.0002798283780469463,1.0,1.0,0.0,1.0332426475214092,15.0,0.8045278452972296,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.2,0.002,1.0,41.51281855661175,-3.7541063158017876,0.5,0.0003098466137392241,1.0,1.0,0.0,1.0332426475214092,15.0,0.868557578130188,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.2,0.002,0.2,0.25991928029304523,nan,0.2,0.00017631552819443206,1.0,1.0,0.0,1.0234125527312035,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.2,0.002,0.5,0.811429454334945,nan,0.35,0.0002798283780469463,1.0,1.0,0.0,1.0234125527312035,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.2,0.002,1.0,5.104755543062918,nan,0.5,0.0003098466137392241,1.0,1.0,0.0,1.0234125527312035,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.2,0.001,0.2,0.1436671075126053,nan,0.2,0.00018451841031589936,1.0,1.0,0.0,1.0234787532096539,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.2,0.001,0.5,0.5638942633289844,nan,0.35,0.00026778995826596955,1.0,1.0,0.0,1.0234787532096539,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.2,0.001,1.0,3.071868072512244,nan,0.5,0.00027756046739788195,1.0,1.0,0.0,1.0234787532096539,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.2,0.001,0.2,0.11464363977457276,0.20201887711483327,0.2,0.00018451841031589936,1.0,1.0,0.0,1.0313587052618265,15.0,0.6722343702620617,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.2,0.001,0.5,0.848925206372068,-0.5054687759375064,0.35,0.00026778995826596955,1.0,1.0,0.0,1.0313587052618265,15.0,0.5464748081726756,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.2,0.001,1.0,6.235939839214495,-1.0300155123896975,0.5,0.00027756046739788195,1.0,1.0,0.0,1.0313587052618265,15.0,0.5060151232186113,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.2,0.001,0.2,0.07788887818077378,nan,0.2,0.00018451841031589936,1.0,1.0,0.0,1.0230296113802306,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.2,0.001,0.5,0.2977854881072249,nan,0.35,0.00026778995826596955,1.0,1.0,0.0,1.0230296113802306,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.2,0.001,1.0,1.1312647595022771,nan,0.5,0.00027756046739788195,1.0,1.0,0.0,1.0230296113802306,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.2,0.002,0.2,0.1436837284130288,nan,0.2,0.00018451841031589936,1.0,1.0,0.0,1.0234787532096539,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.2,0.002,0.5,0.5639046756928743,nan,0.35,0.00026778995826596955,1.0,1.0,0.0,1.0234787532096539,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.2,0.002,1.0,3.0719466796915857,nan,0.5,0.00027756046739788195,1.0,1.0,0.0,1.0234787532096539,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.2,0.002,0.2,0.1146858408100419,0.20181747733905162,0.2,0.00018451841031589936,1.0,1.0,0.0,1.0313587052618265,15.0,0.672344361038228,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.2,0.002,0.5,0.8487614014205315,-0.5051504944122894,0.35,0.00026778995826596955,1.0,1.0,0.0,1.0313587052618265,15.0,0.545813875796588,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.2,0.002,1.0,6.231224925309529,-1.0284287375505896,0.5,0.00027756046739788195,1.0,1.0,0.0,1.0313587052618265,15.0,0.5059694298102873,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.2,0.002,0.2,0.07792661523382213,nan,0.2,0.00018451841031589936,1.0,1.0,0.0,1.0230296113802306,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.2,0.002,0.5,0.2977525106519355,nan,0.35,0.00026778995826596955,1.0,1.0,0.0,1.0230296113802306,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.2,0.002,1.0,1.1308323883089912,nan,0.5,0.00027756046739788195,1.0,1.0,0.0,1.0230296113802306,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.2,0.001,0.2,0.10223378429754945,nan,0.2,0.000180608251400231,1.0,1.0,0.0,1.0249509012029907,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.2,0.001,0.5,0.3764665510532186,nan,0.35,0.00024082174170391568,1.0,1.0,0.0,1.0249509012029907,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.2,0.001,1.0,2.3085363322057537,nan,0.5,0.00025379625617301166,1.0,1.0,0.0,1.0249509012029907,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.2,0.001,0.2,0.20634477690286002,-1.0183619174489085,0.2,0.000180608251400231,1.0,1.0,0.0,1.0316954377140182,15.0,0.6351443074314866,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.2,0.001,0.5,1.0655524587458256,-1.8304040711313965,0.35,0.00024082174170391568,1.0,1.0,0.0,1.0316954377140182,15.0,0.7185611715949985,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.2,0.001,1.0,10.320325415926051,-3.470505953036146,0.5,0.00025379625617301166,1.0,1.0,0.0,1.0316954377140182,15.0,0.636916762240125,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.2,0.001,0.2,0.14886779967097305,nan,0.2,0.000180608251400231,1.0,1.0,0.0,1.0231616374950347,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.2,0.001,0.5,0.5442583409283215,nan,0.35,0.00024082174170391568,1.0,1.0,0.0,1.0231616374950347,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.2,0.001,1.0,1.7682418429278712,nan,0.5,0.00025379625617301166,1.0,1.0,0.0,1.0231616374950347,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.2,0.002,0.2,0.10223355498182246,nan,0.2,0.000180608251400231,1.0,1.0,0.0,1.0249509012029907,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.2,0.002,0.5,0.3765051935885353,nan,0.35,0.00024082174170391568,1.0,1.0,0.0,1.0249509012029907,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
