time,log10_time,renewal_mean,effective_shape,poisson_alpha_decay,gamma_exchange_alpha_decay,poisson_ngp,gamma_exchange_ngp,gamma_exchange_local_beta,poisson_scattering_susceptibility,gamma_exchange_scattering_susceptibility
0.05200041633683905,-1.2839931792100474,9.25320733655699e-07,0.4000000370128294,0.9999996449667136,0.9999996449668711,0.00011553355816817934,0.00011553382543213449,2.9870396142497384,1.2491749357135262e-07,1.2491758216715e-07
0.0525317015062347,-1.2795785321342392,9.538470374735597e-07,0.4000000381538815,0.9999996340215513,0.9999996340217188,0.00011678595822584015,0.00011678623671543389,2.9869075979777335,1.2865881571233473e-07,1.28658909415158e-07
0.05306841478469377,-1.275163885058431,9.83251440498517e-07,0.4000000393300576,0.9999996227394743,0.9999996227396521,0.00011805266679321136,0.00011805295698187416,2.98677425179892,1.325109461047802e-07,1.3251104591383012e-07
0.05361061163088464,-1.2707492379826226,1.0135609173531068e-06,0.4000000405424367,0.9999996111101326,0.9999996111103215,0.0001193338621545692,0.00011933416453509072,2.986639528065325,1.3647711749609215e-07,1.36477223522391e-07
0.05415834807009351,-1.2663345909068144,1.0448032695609122e-06,0.40000004179213083,0.9999995991228592,0.99999959912306,0.00012062972516968529,0.0001206300402553849,2.986503428456672,1.4056065544831853e-07,1.4056076802493322e-07
0.0547116807000137,-1.2619199438310063,1.0770071500532107e-06,0.400000043080286,0.9999995867666605,0.999999586766874,0.00012194043922697517,0.00012194076755375291,2.9863659777535077,1.447649797814421e-07,1.4476509924143954e-07
0.05527066669659379,-1.257505296755198,1.1102020893680174e-06,0.4000000444080836,0.9999995740302058,0.9999995740304326,0.00012326619031344244,0.00012326653243930507,2.9862271294272205,1.4909360857018328e-07,1.490937353576527e-07
0.05583536381994562,-1.2530906496793899,1.1444185223936919e-06,0.4000000457767409,0.9999995609018179,0.9999995609020589,0.00012460716705109398,0.00012460752355799255,2.98608683944974,1.5355016003137933e-07,1.5355029470143222e-07
0.056405830420312664,-1.2486760026035817,1.1796878159531233e-06,0.4000000471875127,0.9999995473694616,0.9999995473697177,0.00012596356074134896,0.00012596393223553458,2.9859451578403196,1.581383555215865e-07,1.5813849818524517e-07
0.056982125444099384,-1.2442613555277735,1.2160422976319195e-06,0.4000000486416919,0.9999995334207333,0.9999995334210054,0.0001273355654503039,0.00012733595256379945,2.9858020284540316,1.6286202197957067e-07,1.6286217352501353e-07
0.05756430843996216,-1.2398467084519653,1.2535152842568785e-06,0.4000000501406114,0.9999995190428499,0.9999995190431391,0.0001287233779669883,0.00012872378135865258,2.9856574477412323,1.6772509592311025e-07,1.677252564613596e-07
0.05815243956496249,-1.235432061376157,1.292141112881201e-06,0.4000000516856445,0.9999995042226366,0.9999995042229438,0.0001301271979348151,0.00013012761829149177,2.985511395440767,1.727316250033084e-07,1.727317958666319e-07
0.05874657959078289,-1.2310174143003487,1.3319551712176468e-06,0.40000005327820687,0.9999994889465158,0.9999994889468422,0.0001315472278293761,0.0001315476658670632,2.985363845721622,1.778857726675298e-07,1.7788595396694973e-07
0.05934678991000668,-1.2266027672245405,1.3729939304260584e-06,0.4000000549197572,0.9999994732004938,0.9999994732008407,0.00013298367308234305,0.00013298412954664053,2.985214820604938,1.831918197137128e-07,1.8319201222638526e-07
0.059953132542461506,-1.2221881201487323,1.4152949773875433e-06,0.4000000566117991,0.9999994569701492,0.9999994569705178,0.00013443674205348977,0.00013443721772250894,2.9850642692757674,1.886541688422838e-07,1.8865437334536495e-07
0.06056567014162793,-1.2177734730729242,1.4588970489733122e-06,0.40000005835588204,0.9999994402406192,0.999999440241011,0.00013590664610996228,0.00013590714179430286,2.9849121973763886,1.942773475427373e-07,1.942775642582717e-07
0.06118446600111338,-1.213358825997116,1.5038400674438623e-06,0.40000006015360273,0.9999994229965862,0.9999994229970024,0.00013739359970754705,0.00013739411625244256,2.9847585910528096,2.000660113132824e-07,2.000662412404708e-07
0.06180958406119236,-1.2089441789213078,1.5501651758931255e-06,0.4000000620066071,0.999999405222264,0.9999994052227063,0.00013889782038134513,0.0001388983586676353,2.9846034140500706,2.0602494699151208e-07,2.060251915736444e-07
0.06244108891541333,-1.2045295318454996,1.5979147760857015e-06,0.40000006391659104,0.9999993869013839,0.9999993869018537,0.00014041952885657238,0.00014042008980253578,2.9844466596324537,2.1215907730631756e-07,2.1215933687646071e-07
0.06307904581727322,-1.2001148847696914,1.6471325663752755e-06,0.4000000658853027,0.9999993680171793,0.9999993680176785,0.0001419589490647688,0.00014195953362764488,2.9842883207101067,2.1847346398651268e-07,2.184737394328451e-07
0.06372352068696006,-1.1957002376938832,1.697863581246739e-06,0.40000006791454323,0.9999993485523712,0.9999993485529015,0.00014351630820397254,0.00014351691738157763,2.984128363966647,2.2497331064741388e-07,2.2497360341322548e-07
0.06437458011816455,-1.191285590618075,1.7501542322384544e-06,0.40000007000616933,0.999999328489152,0.9999993284897156,0.00014509183681443716,0.00014509247164708642,2.983966793976606,2.3166396911911136e-07,2.3166427953746904e-07
0.06503229138496114,-1.1868709435422669,1.8040523495377324e-06,0.400000072162094,0.99999930780917,0.9999993078097689,0.00014668576880860762,0.00014668643038044226,2.9838035904609796,2.385509405566921e-07,2.3855127007088583e-07
0.06569672244875956,-1.1824562964664587,1.8596072252449746e-06,0.4000000743842891,0.9999992864935126,0.9999992864941489,0.00014829834153506916,0.00014829903097689668,2.9836387166620852,2.4563988154646665e-07,2.456402312667194e-07
0.06636794196532718,-1.1780416493906505,1.9168696580104673e-06,0.4000000766747864,0.9999992645226891,0.9999992645233652,0.00014992979585204402,0.00014993051434161622,2.983472175668453,2.5293660754766023e-07,2.5293697891726197e-07
0.06704601929188331,-1.1736270023148423,1.975891998797774e-06,0.40000007903567997,0.999999241876613,0.9999992418773315,0.00015158037617779563,0.0001515811249435913,2.9833039560154475,2.6044709755534967e-07,2.604474914624788e-07
0.06773102449426588,-1.1692123552390339,2.0367281981159558e-06,0.4000000814691279,0.9999992185345844,0.9999992185353478,0.00015325033055457737,0.00015325111087760533,2.9831340234317167,2.681774979862439e-07,2.681779162072573e-07
