replicate,temperature,block_size,first_count,second_count,heldout_probability,two_clock_probability,single_clock_probability,hmm_probability,poisson_probability
4.0,0.58,50.0,1.0,6.0,0.00021796939709664762,0.00017592891392872613,0.00017010917920272579,0.00010555044174507345,2.9497645332831436e-05
4.0,0.58,50.0,1.0,7.0,0.0,3.9256993542980355e-05,3.7016300351501624e-05,1.5252182597004746e-05,2.9734682661820726e-06
4.0,0.58,50.0,1.0,8.0,0.0,8.488313269372309e-06,7.755223616830471e-06,1.928847244462591e-06,2.62269216795151e-07
4.0,0.58,50.0,2.0,0.0,0.0595056454073848,0.057471878920151764,0.05744415195092616,0.059191261635513887,0.060704356306665805
4.0,0.58,50.0,2.0,1.0,0.043659270238458524,0.03735164538575658,0.037436557252974,0.03910057461904777,0.04283451527813454
4.0,0.58,50.0,2.0,2.0,0.02007498147260125,0.01515421779726772,0.01526026907683374,0.017043571258068796,0.015112553783156308
4.0,0.58,50.0,2.0,3.0,0.007301974802737696,0.004918144536449649,0.004954460817143088,0.0055078706002815265,0.003554598908003774
4.0,0.58,50.0,2.0,4.0,0.0019181306944504992,0.0013970665683373422,0.0013985362458896814,0.0013773724944466153,0.0006270535201104206
4.0,0.58,50.0,2.0,5.0,0.0004141418544836305,0.0003630324355519691,0.0003584780000875986,0.0002778866149571711,8.849293599849431e-05
4.0,0.58,50.0,2.0,6.0,8.718775883865905e-05,8.849836779324443e-05,8.557316916607484e-05,4.6823458097262755e-05,1.0407138931637252e-05
4.0,0.58,50.0,2.0,7.0,0.0,2.0562628592583225e-05,1.9335363668611752e-05,6.766486615919868e-06,1.049076867180604e-06
4.0,0.58,50.0,2.0,8.0,0.0,4.6027773673002765e-06,4.181771721162218e-06,8.557291059622631e-07,9.253186638734424e-08
4.0,0.58,50.0,3.0,0.0,0.016827237455861198,0.016682694962702613,0.016735929254308026,0.018358026451698414,0.014278171759378181
4.0,0.58,50.0,3.0,1.0,0.0133615240420245,0.011410167146689345,0.011435984593100908,0.012474916578509595,0.010075035855437538
4.0,0.58,50.0,3.0,2.0,0.00595056454073848,0.00491814453644965,0.004954460817143088,0.0055078706002815265,0.003554598908003774
4.0,0.58,50.0,3.0,3.0,0.0019181306944504992,0.0017043955998724983,0.0017203006118750312,0.00178709467838028,0.0008360713601472275
4.0,0.58,50.0,3.0,4.0,0.0006975020707092724,0.0005178730489725656,0.0005200968444204141,0.0004473961553156426,0.00014748822666415718
4.0,0.58,50.0,3.0,5.0,0.0002397663368063124,0.00014383759909202744,0.0001425773045689979,9.028889366391781e-05,2.0814277863274505e-05
4.0,0.58,50.0,3.0,6.0,6.539081912899428e-05,3.739096529060244e-05,3.628902673110986e-05,1.5214688409231287e-05,2.4478460234214093e-06
4.0,0.58,50.0,3.0,7.0,0.0,9.233313627854091e-06,8.708590680577762e-06,2.198727300369726e-06,2.4675164369958467e-07
4.0,0.58,50.0,3.0,8.0,0.0,2.187904749600965e-06,1.9918456748836045e-06,2.7806522239253596e-07,2.176426803407612e-08
4.0,0.58,50.0,4.0,0.0,0.0046645450978682595,0.004299434705353704,0.004314926745482779,0.004537922522312311,0.0025187589638593845
4.0,0.58,50.0,4.0,1.0,0.0032695409564497146,0.0030628497796180852,0.0030529216639451715,0.0031085858283703915,0.001777299454001887
4.0,0.58,50.0,4.0,2.0,0.0021578970312568116,0.0013970665683373422,0.001398536245889682,0.0013773724944466153,0.0006270535201104206
4.0,0.58,50.0,4.0,3.0,0.0005885173721609486,0.0005178730489725653,0.0005200968444204141,0.0004473961553156426,0.00014748822666415718
4.0,0.58,50.0,4.0,4.0,0.00015257857796765334,0.00016928016513706768,0.00016940178844689841,0.00011203848427772605,2.6017847329093132e-05
4.0,0.58,50.0,4.0,5.0,0.0,5.0676209948798066e-05,5.0091016186534947e-05,2.2612243644455434e-05,3.6717690351321136e-06
4.0,0.58,50.0,4.0,6.0,0.0,1.4188479662650516e-05,1.3730636460230728e-05,3.8104946552856373e-06,4.318153764742731e-07
4.0,0.58,50.0,4.0,7.0,0.0,3.7649845539774923e-06,3.538121366703502e-06,5.506707383640656e-07,4.352853606815224e-08
4.0,0.58,50.0,4.0,8.0,0.0,9.556279989542243e-07,8.657806400160082e-07,6.96414674745901e-08,3.8393532537988516e-09
4.0,0.58,50.0,5.0,0.0,0.000828283708967261,0.0010281067656417967,0.0010265733280002216,0.0009127117429315547,0.0003554598908003774
4.0,0.58,50.0,5.0,1.0,0.0005885173721609486,0.0007558045753131323,0.0007444620416596675,0.0006265718779477208,0.00025082140804416825
4.0,0.58,50.0,5.0,2.0,0.0004141418544836305,0.0003630324355519691,0.0003584780000875986,0.0002778866149571711,8.849293599849431e-05
4.0,0.58,50.0,5.0,3.0,8.718775883865905e-05,0.00014383759909202744,0.0001425773045689979,9.028889366391781e-05,2.0814277863274505e-05
4.0,0.58,50.0,5.0,4.0,4.359387941932953e-05,5.067620994879806e-05,5.0091016186534947e-05,2.2612243644455434e-05,3.6717690351321136e-06
4.0,0.58,50.0,5.0,5.0,0.0,1.6400149790727513e-05,1.6011483463113276e-05,4.56382665397119e-06,5.181784517691277e-07
4.0,0.58,50.0,5.0,6.0,0.0,4.961254647561735e-06,4.737737163234876e-06,7.690759042327014e-07,6.093995049541313e-08
4.0,0.58,50.0,5.0,7.0,0.0,1.4188587433660131e-06,1.3136380433426253e-06,1.1114257722497147e-07,6.1429652060781625e-09
4.0,0.58,50.0,5.0,8.0,0.0,3.867984757224817e-07,3.445490985415824e-07,1.4055831360462394e-08,5.418287767592845e-10
4.0,0.58,50.0,6.0,0.0,0.00010898469854832381,0.00023382721002519484,0.00023075185014959502,0.00015366637017978825,4.1803568007361373e-05
4.0,0.58,50.0,6.0,1.0,0.0002833602162256419,0.00017592891392872613,0.00017010917920272579,0.00010555044174507345,2.9497645332831436e-05
4.0,0.58,50.0,6.0,2.0,0.00013078163825798857,8.849836779324446e-05,8.557316916607484e-05,4.6823458097262755e-05,1.0407138931637252e-05
4.0,0.58,50.0,6.0,3.0,0.0,3.739096529060243e-05,3.628902673110986e-05,1.5214688409231287e-05,2.4478460234214093e-06
4.0,0.58,50.0,6.0,4.0,0.0,1.4188479662650516e-05,1.3730636460230728e-05,3.8104946552856373e-06,4.318153764742731e-07
4.0,0.58,50.0,6.0,5.0,0.0,4.961254647561738e-06,4.737737163234876e-06,7.690759042327014e-07,6.093995049541313e-08
4.0,0.58,50.0,6.0,6.0,0.0,1.6199285268091207e-06,1.5104592572957054e-06,1.2960145771196278e-07,7.166792740424522e-09
4.0,0.58,50.0,6.0,7.0,0.0,4.984817092187492e-07,4.4960483366484755e-07,1.872928962604465e-08,7.224383690123793e-10
4.0,0.58,50.0,6.0,8.0,0.0,1.4564718495762373e-07,1.2607195096763463e-07,2.3686310721643077e-09,6.372132750786893e-11
4.0,0.58,50.0,7.0,0.0,0.0,5.135090352264407e-05,4.972663795672781e-05,2.2201748307511536e-05,4.213949333261634e-06
4.0,0.58,50.0,7.0,1.0,2.1796939709664764e-05,3.9256993542980355e-05,3.7016300351501624e-05,1.5252182597004746e-05,2.9734682661820726e-06
4.0,0.58,50.0,7.0,2.0,0.0,2.0562628592583222e-05,1.9335363668611752e-05,6.766486615919868e-06,1.049076867180604e-06
4.0,0.58,50.0,7.0,3.0,0.0,9.233313627854093e-06,8.708590680577762e-06,2.198727300369726e-06,2.4675164369958467e-07
4.0,0.58,50.0,7.0,4.0,0.0,3.7649845539774923e-06,3.538121366703502e-06,5.506707383640656e-07,4.352853606815224e-08
4.0,0.58,50.0,7.0,5.0,0.0,1.418858743366013e-06,1.3136380433426234e-06,1.1114257722497147e-07,6.1429652060781625e-09
4.0,0.58,50.0,7.0,6.0,0.0,4.984817092187491e-07,4.4960483366484904e-07,1.872928962604465e-08,7.224383690123793e-10
4.0,0.58,50.0,7.0,7.0,0.0,1.6445347194368566e-07,1.4310959039223937e-07,2.7066541527895235e-09,7.282437429470736e-11
4.0,0.58,50.0,7.0,8.0,0.0,5.1302548635017994e-08,4.273151562821807e-08,3.4230157239514464e-10,6.423337967683665e-12
4.0,0.58,50.0,8.0,0.0,0.0,1.0996022874874144e-05,1.03734265699579e-05,2.8076078924391496e-06,3.71683533272759e-07
4.0,0.58,50.0,8.0,1.0,0.0,8.48831326937231e-06,7.755223616830471e-06,1.928847244462591e-06,2.62269216795151e-07
4.0,0.58,50.0,8.0,2.0,0.0,4.602777367300274e-06,4.18177172116221e-06,8.557291059622631e-07,9.253186638734424e-08
4.0,0.58,50.0,8.0,3.0,0.0,2.1879047496009652e-06,1.9918456748836045e-06,2.780652223925359e-07,2.176426803407612e-08
4.0,0.58,50.0,8.0,4.0,0.0,9.556279989542238e-07,8.657806400160094e-07,6.96414674745901e-08,3.8393532537988516e-09
4.0,0.58,50.0,8.0,5.0,0.0,3.867984757224816e-07,3.445490985415824e-07,1.4055831360462394e-08,5.418287767592845e-10
4.0,0.58,50.0,8.0,6.0,0.0,1.4564718495762367e-07,1.2607195096763463e-07,2.3686310721643077e-09,6.372132750786893e-11
4.0,0.58,50.0,8.0,7.0,0.0,5.130254863501799e-08,4.273151562821807e-08,3.4230157239514464e-10,6.423337967683665e-12
4.0,0.58,50.0,8.0,8.0,0.0,1.701736130811675e-08,1.3532185343655499e-08,4.3289744686858366e-11,5.665585327258364e-13
5.0,0.58,20.0,0.0,0.0,0.5765690163767674,0.5765145232646277,0.5765759287834424,0.567704636263848,0.5586364649028474
5.0,0.58,20.0,0.0,1.0,0.14391550537415657,0.1504011384816475,0.15030716366212105,0.14753599938462603,0.16263481409830688
5.0,0.58,20.0,0.0,2.0,0.026268945173430983,0.024343198374947965,0.024395159472345454,0.027397184869262514,0.023673788249206733
5.0,0.58,20.0,0.0,3.0,0.00321262672498559,0.003152015485068508,0.003160361008858253,0.0036450783279695096,0.002297368916881097
5.0,0.58,20.0,0.0,4.0,0.00036449326958939407,0.0003584915535685316,0.0003577670322130833,0.0003678160369471548,0.000167207204589287
5.0,0.58,20.0,0.0,5.0,1.695317532973926e-05,3.7498621003817873e-05,3.7001830086125115e-05,2.974160201602751e-05,9.735745638804843e-06
5.0,0.58,20.0,1.0,0.0,0.14395788831248094,0.1504011384816475,0.15030716366212105,0.14753599938462603,0.16263481409830688
5.0,0.58,20.0,1.0,1.0,0.05251246058386736,0.04520872574616167,0.045238779814032244,0.04949675315133419,0.047347576498413466
5.0,0.58,20.0,1.0,2.0,0.009315769843691724,0.008275934063084824,0.008280154181404433,0.009706755956353579,0.006892106750643291
5.0,0.58,20.0,1.0,3.0,0.001279964737395314,0.001193669131841264,0.0011882001097013358,0.001302546667643299,0.000668828818357148
5.0,0.58,20.0,1.0,4.0,0.00011019563964330519,0.00014929686895650236,0.0001468958148955957,0.00013160382865772606,4.8678728194024215e-05
5.0,0.58,20.0,1.0,5.0,0.0,1.698455370328435e-05,1.640096257087196e-05,1.0643471369322257e-05,2.834349852816701e-06
5.0,0.58,20.0,2.0,0.0,0.024395619299494794,0.024343198374947965,0.024395159472345454,0.02739718486926251,0.023673788249206733
5.0,0.58,20.0,2.0,1.0,0.010595734581087037,0.008275934063084824,0.008280154181404433,0.009706755956353579,0.006892106750643291
5.0,0.58,20.0,2.0,2.0,0.0020259044519038414,0.0017038714781457665,0.0017006912062615272,0.001922020807182119,0.001003243227535722
5.0,0.58,20.0,2.0,3.0,0.00022039127928661037,0.00027442972386363686,0.0002717862116520639,0.0002582916549803573,9.735745638804843e-05
5.0,0.58,20.0,2.0,4.0,2.542976299460889e-05,3.804381669413185e-05,3.711742653536797e-05,2.6102311093606593e-05,7.085874632041752e-06
5.0,0.58,20.0,2.0,5.0,0.0,4.762310247576495e-06,4.542570208708694e-06,2.111093396803158e-06,4.1257954892236934e-07
5.0,0.58,20.0,3.0,0.0,0.0028989929813854134,0.003152015485068508,0.003160361008858253,0.003645078327969509,0.002297368916881097
5.0,0.58,20.0,3.0,1.0,0.0015257857796765334,0.001193669131841264,0.0011882001097013358,0.0013025466676432988,0.000668828818357148
5.0,0.58,20.0,3.0,2.0,0.00022886786695148,0.00027442972386363686,0.0002717862116520639,0.0002582916549803573,9.735745638804843e-05
5.0,0.58,20.0,3.0,3.0,5.933611365408741e-05,4.922679947531374e-05,4.824973825614142e-05,3.47182476054174e-05,9.447832842722334e-06
5.0,0.58,20.0,3.0,4.0,0.0,7.562260708580322e-06,7.279021553451928e-06,3.5086528157805574e-06,6.876325815372822e-07
5.0,0.58,20.0,3.0,5.0,0.0,1.0428366417365233e-06,9.776731330692803e-07,2.8377291462453114e-07,4.003784360396296e-08
5.0,0.58,20.0,4.0,0.0,0.00032211033126504596,0.0003584915535685316,0.0003577670322130833,0.00036781603694715473,0.000167207204589287
5.0,0.58,20.0,4.0,1.0,0.0001356254026379141,0.0001492968689565024,0.0001468958148955957,0.00013160382865772606,4.8678728194024215e-05
5.0,0.58,20.0,4.0,2.0,1.695317532973926e-05,3.804381669413188e-05,3.711742653536797e-05,2.6102311093606593e-05,7.085874632041752e-06
5.0,0.58,20.0,4.0,3.0,8.47658766486963e-06,7.562260708580324e-06,7.279021553451928e-06,3.5086528157805574e-06,6.876325815372822e-07
5.0,0.58,20.0,4.0,4.0,0.0,1.282125492432219e-06,1.2073319723626315e-06,3.545888384766943e-07,5.00473045049537e-08
5.0,0.58,20.0,4.0,5.0,0.0,1.94043577132947e-07,1.7719052904870154e-07,2.867846541496077e-08,2.9140360773620577e-09
5.0,0.58,20.0,5.0,0.0,0.0,3.7498621003817873e-05,3.7001830086125115e-05,2.974160201602751e-05,9.735745638804843e-06
5.0,0.58,20.0,5.0,1.0,0.0,1.698455370328435e-05,1.640096257087196e-05,1.0643471369322257e-05,2.834349852816701e-06
5.0,0.58,20.0,5.0,2.0,1.695317532973926e-05,4.762310247576497e-06,4.542570208708694e-06,2.111093396803158e-06,4.1257954892236934e-07
5.0,0.58,20.0,5.0,3.0,0.0,1.0428366417365236e-06,9.776731330692803e-07,2.8377291462453114e-07,4.003784360396296e-08
5.0,0.58,20.0,5.0,4.0,0.0,1.9404357713294686e-07,1.771905290487018e-07,2.867846541496077e-08,2.9140360773620577e-09
5.0,0.58,20.0,5.0,5.0,0.0,3.2054105221668986e-08,2.824658465098829e-08,2.319459536338661e-09,1.6967160058194835e-10
5.0,0.58,50.0,0.0,0.0,0.27392214133135706,0.27478500803412287,0.27478500803412287,0.26585458081186175,0.236202014466557
5.0,0.58,50.0,0.0,1.0,0.14730371855791446,0.15948923823368782,0.15948923823368782,0.14871601543876917,0.17042776619032401
5.0,0.58,50.0,0.0,2.0,0.06212127817254458,0.058226164494961624,0.058226164494961624,0.060659718873632876,0.061484707389606576
5.0,0.58,50.0,0.0,3.0,0.01872357121060203,0.017100241307525063,0.017100241307525063,0.018754441791831607,0.014787767382003705
5.0,0.58,50.0,0.0,4.0,0.004293997122803958,0.0044161354952553,0.0044161354952553,0.004486512546832532,0.002667468954010403
5.0,0.58,50.0,0.0,5.0,0.0009590653472252496,0.0010473749335751675,0.0010473749335751675,0.0008645312275328689,0.0003849338679356605
5.0,0.58,50.0,0.0,6.0,0.00010898469854832381,0.00023382322829169043,0.00023382322829169043,0.00013903072964010127,4.629047399068956e-05
5.0,0.58,50.0,0.0,7.0,4.359387941932953e-05,4.9896766645583366e-05,4.9896766645583366e-05,1.9170384958283062e-05,4.771449615728052e-06
5.0,0.58,50.0,1.0,0.0,0.14954880334800993,0.15948923823368782,0.15948923823368782,0.14871601543876914,0.17042776619032401
5.0,0.58,50.0,1.0,1.0,0.09736692968307249,0.10014123915459318,0.10014123915459318,0.1013709549019772,0.12296941477921314
5.0,0.58,50.0,1.0,2.0,0.04208989057936266,0.03883231254329798,0.03883231254329798,0.044580240097035165,0.04436330214601111
5.0,0.58,50.0,1.0,3.0,0.013187148524347181,0.01193906765872689,0.01193906765872689,0.014045738582280561,0.010669875816041612
5.0,0.58,50.0,1.0,4.0,0.0035746981123850213,0.0031902458795817932,0.0031902458795817932,0.0033741584020134693,0.0019246693396783024
5.0,0.58,50.0,1.0,5.0,0.0008718775883865905,0.0007754613978737157,0.0007754613978737157,0.000650770804739204,0.0002777428439441373
5.0,0.58,50.0,1.0,6.0,0.00010898469854832381,0.00017604981980532221,0.00017604981980532221,0.00010467470325383136,3.340014731009636e-05
5.0,0.58,50.0,1.0,7.0,0.0,3.7960988570223344e-05,3.7960988570223344e-05,1.4433764430987166e-05,3.4427627610828362e-06
5.0,0.58,50.0,2.0,0.0,0.060094162779545754,0.058226164494961624,0.058226164494961624,0.060659718873632876,0.061484707389606576
5.0,0.58,50.0,2.0,1.0,0.04435677230916779,0.03883231254329798,0.03883231254329798,0.04458024009703516,0.04436330214601111
5.0,0.58,50.0,2.0,2.0,0.01881075896944069,0.016005829909712367,0.016005829909712367,0.02007672628220915,0.016004813724062417
5.0,0.58,50.0,2.0,3.0,0.006321112515802781,0.005215492254222541,0.005215492254222541,0.006361044672235146,0.0038493386793566047
5.0,0.58,50.0,2.0,4.0,0.0015911765988055277,0.0014701575125503834,0.0014701575125503834,0.0015299610593231625,0.0006943571098603433
5.0,0.58,50.0,2.0,5.0,0.0004141418544836305,0.0003749370297485812,0.0003749370297485812,0.00029515956852105047,0.00010020044193028909
5.0,0.58,50.0,2.0,6.0,0.0,8.88037902628611e-05,8.88037902628611e-05,4.747826936373611e-05,1.2049669663789925e-05
5.0,0.58,50.0,2.0,7.0,0.0,1.9864897507103303e-05,1.9864897507103303e-05,6.546933813271993e-06,1.242035061004221e-06
5.0,0.58,50.0,3.0,0.0,0.018200444657570078,0.017100241307525063,0.017100241307525063,0.018754441791831607,0.014787767382003705
5.0,0.58,50.0,3.0,1.0,0.012881991368411875,0.01193906765872689,0.01193906765872689,0.014045738582280561,0.010669875816041612
5.0,0.58,50.0,3.0,2.0,0.007127599285060377,0.005215492254222541,0.005215492254222541,0.006361044672235146,0.0038493386793566047
5.0,0.58,50.0,3.0,3.0,0.0021578970312568116,0.0018117865286764903,0.0018117865286764903,0.0020180287493338726,0.0009258094798137911
5.0,0.58,50.0,3.0,4.0,0.0007628928898382667,0.0005453118308594138,0.0005453118308594138,0.00048551394565282387,0.00016700073655048179
5.0,0.58,50.0,3.0,5.0,0.00015257857796765334,0.00014832818195705997,0.00014832818195705997,9.367084371624928e-05,2.409933932757985e-05
5.0,0.58,50.0,3.0,6.0,0.0,3.737015006650912e-05,3.737015006650912e-05,1.5067737636120438e-05,2.8980818090098483e-06
5.0,0.58,50.0,3.0,7.0,0.0,8.861108160847908e-06,8.861108160847908e-06,2.0777453371293784e-06,2.9872347681576444e-07
5.0,0.58,50.0,4.0,0.0,0.00462095121844893,0.0044161354952553,0.0044161354952553,0.004486512546832532,0.002667468954010403
5.0,0.58,50.0,4.0,1.0,0.003400322594707703,0.0031902458795817932,0.0031902458795817932,0.0033741584020134693,0.0019246693396783024
5.0,0.58,50.0,4.0,2.0,0.001656567417934522,0.0014701575125503842,0.0014701575125503842,0.0015299610593231625,0.0006943571098603433
5.0,0.58,50.0,4.0,3.0,0.0004141418544836305,0.0005453118308594138,0.0005453118308594138,0.00048551394565282387,0.00016700073655048179
5.0,0.58,50.0,4.0,4.0,8.718775883865905e-05,0.00017627410614315142,0.00017627410614315142,0.00011681608555765082,3.012417415947481e-05
5.0,0.58,50.0,4.0,5.0,0.0,5.157354095739528e-05,5.157354095739528e-05,2.253777644542113e-05,4.347122713514772e-06
5.0,0.58,50.0,4.0,6.0,0.0,1.3960368756452477e-05,1.3960368756452477e-05,3.6253997518269025e-06,5.227660844275877e-07
5.0,0.58,50.0,4.0,7.0,0.0,3.547387450451692e-06,3.547387450451692e-06,4.999199027593695e-07,5.388478055246016e-08
5.0,0.58,50.0,5.0,0.0,0.0008936745280962553,0.0010473749335751675,0.0010473749335751675,0.0008645312275328688,0.0003849338679356605
5.0,0.58,50.0,5.0,1.0,0.0008936745280962553,0.0007754613978737157,0.0007754613978737157,0.000650770804739204,0.0002777428439441373
5.0,0.58,50.0,5.0,2.0,0.0005231265530319543,0.0003749370297485812,0.0003749370297485812,0.00029515956852105047,0.00010020044193028909
5.0,0.58,50.0,5.0,3.0,0.00013078163825798857,0.00014832818195705997,0.00014832818195705997,9.367084371624928e-05,2.409933932757985e-05
5.0,0.58,50.0,5.0,4.0,2.1796939709664764e-05,5.157354095739535e-05,5.157354095739535e-05,2.253777644542113e-05,4.347122713514772e-06
5.0,0.58,50.0,5.0,5.0,2.1796939709664764e-05,1.6271835490603968e-05,1.6271835490603968e-05,4.348312062081937e-06,6.273193013131053e-07
5.0,0.58,50.0,5.0,6.0,0.0,4.745207511044583e-06,4.745207511044583e-06,6.9946469510289e-07,7.543869277344422e-08
5.0,0.58,50.0,5.0,7.0,0.0,1.2954146182040329e-06,1.2954146182040329e-06,9.645180975576327e-08,7.775939423676553e-09
5.0,0.58,50.0,6.0,0.0,8.718775883865905e-05,0.00023382322829169043,0.00023382322829169043,0.00013903072964010124,4.629047399068956e-05
5.0,0.58,50.0,6.0,1.0,8.718775883865905e-05,0.00017604981980532221,0.00017604981980532221,0.00010467470325383136,3.340014731009636e-05
5.0,0.58,50.0,6.0,2.0,2.1796939709664764e-05,8.88037902628611e-05,8.88037902628611e-05,4.747826936373611e-05,1.2049669663789925e-05
5.0,0.58,50.0,6.0,3.0,0.0,3.737015006650912e-05,3.737015006650912e-05,1.5067737636120438e-05,2.8980818090098483e-06
5.0,0.58,50.0,6.0,4.0,0.0,1.3960368756452477e-05,1.3960368756452477e-05,3.6253997518269025e-06,5.227660844275877e-07
5.0,0.58,50.0,6.0,5.0,0.0,4.745207511044583e-06,4.745207511044583e-06,6.9946469510289e-07,7.543869277344422e-08
5.0,0.58,50.0,6.0,6.0,0.0,1.488717729012571e-06,1.488717729012571e-06,1.1251513585490474e-07,9.071929327622643e-09
5.0,0.58,50.0,6.0,7.0,0.0,4.3579584069304444e-07,4.3579584069304444e-07,1.551513443216899e-08,9.35100679956384e-10
5.0,0.58,50.0,7.0,0.0,2.1796939709664764e-05,4.9896766645583366e-05,4.9896766645583366e-05,1.917038495828306e-05,4.771449615728052e-06
5.0,0.58,50.0,7.0,1.0,0.0,3.7960988570223344e-05,3.7960988570223344e-05,1.4433764430987164e-05,3.4427627610828362e-06
5.0,0.58,50.0,7.0,2.0,0.0,1.9864897507103283e-05,1.9864897507103283e-05,6.546933813271993e-06,1.242035061004221e-06
5.0,0.58,50.0,7.0,3.0,2.1796939709664764e-05,8.861108160847908e-06,8.861108160847908e-06,2.0777453371293784e-06,2.9872347681576444e-07
5.0,0.58,50.0,7.0,4.0,0.0,3.547387450451692e-06,3.547387450451692e-06,4.999199027593695e-07,5.388478055246016e-08
5.0,0.58,50.0,7.0,5.0,0.0,1.2954146182040329e-06,1.2954146182040329e-06,9.645180975576327e-08,7.775939423676553e-09
5.0,0.58,50.0,7.0,6.0,0.0,4.357958406930458e-07,4.357958406930458e-07,1.551513443216899e-08,9.35100679956384e-10
5.0,0.58,50.0,7.0,7.0,0.0,1.3630064257952747e-07,1.3630064257952747e-07,2.139440138657596e-09,9.638669461328761e-11
