model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_iteration_count,surrogate_base_seed,heldout_path_used_in_prediction,macro_fit_parameter_count,calibration_path_distribution_used,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,parent_id,source_doi,source_sha256,source_frame_index,velocity_seed,trajectory_sha256,trajectory_size_bytes,trajectory_hash_scope
radial_multivariate_surrogate,3.0,1.0,0.45,2000.0,20.0,100.0,494827.0,0.3684194310888758,0.45236003499621646,0.18556149397247867,1.0903471724188232,1.073065313621913,0.017281858796910132,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8044398873740451,0.7710587368632903,0.03338115051075485,0.5103503957432626,0.47164946591635304,0.038700929826909536,0.22236332000504133,0.21085493819329598,0.01150838181174535,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,1.0,0.45,3000.0,20.0,150.0,330977.0,0.5322024964728106,0.6472318283567606,0.17772508526967057,1.0867359150241365,0.8235015742528151,0.26323434077132135,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7419487859188704,0.6922019467726407,0.04974683914622968,0.42553696088844595,0.3580006787434651,0.06753628214498086,0.16451322500656287,0.1294193663865033,0.035093858620059565,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,2.0,0.45,20.0,20.0,1.0,819250.0,0.0387014810468249,0.04088453535015432,0.05339560018556455,0.0611499385556189,0.6717795454013664,0.6106296068457475,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9745490039352378,0.9733464399062582,0.001202564028979558,0.9022376278449411,0.8998300405768516,0.0024075872680895394,0.7149316071100551,0.719625334776794,0.004693727666738923,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,2.0,0.45,100.0,20.0,5.0,806142.0,0.05603885134079168,0.06145764487131366,0.08817118752058273,0.18382159066839598,1.5290982774510748,1.3452766867826789,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9634518933259995,0.9610112315857834,0.0024406617402160657,0.8628988681774519,0.862271216767361,0.0006276514100909125,0.6244311647457574,0.6509038936949388,0.0264727289491814,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,2.0,0.45,200.0,20.0,10.0,789757.0,0.07415746760321676,0.08291711479064671,0.10564341522913279,0.32999728779307813,1.8615152201432474,1.5315179323501693,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9521345696731138,0.9487120659775828,0.0034225036955309873,0.8254608660713559,0.8285185258267364,0.0030576597553804152,0.5523547121718818,0.5978656138385857,0.04551090166670391,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,2.0,0.45,500.0,20.0,25.0,740602.0,0.12389381450184633,0.1442378852338565,0.14104526490405633,0.6499857721452593,1.8875616697620217,1.2375758976167623,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9226256707673426,0.9154651401493429,0.007160530617999705,0.7398394376122633,0.746495797190644,0.006656359578380622,0.4258805389294034,0.4861965894302254,0.060316050500822005,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,2.0,0.45,1000.0,20.0,50.0,658677.0,0.20390557490113367,0.24403309580251992,0.1644347491860646,0.9129312580695941,1.5499016636258744,0.6369704055562804,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8795577930413585,0.8653976751912258,0.014160117850132714,0.639934488777735,0.6394261790931611,0.0005083096845738266,0.3208452256947614,0.3638800632295381,0.04303483753477666,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,2.0,0.45,2000.0,20.0,100.0,494827.0,0.3633156550982609,0.45236003499621646,0.19684404679714984,1.1082369635739449,1.073065313621913,0.035171649952031814,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8063935965661888,0.7710587368632903,0.03533485970289851,0.5135009155473502,0.47164946591635304,0.041851449630997184,0.2221725504160418,0.21085493819329598,0.011317612222745826,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,2.0,0.45,3000.0,20.0,150.0,330977.0,0.5189769237051252,0.6472318283567606,0.1981591433432104,1.121245487082668,0.8235015742528151,0.2977439128298529,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7453545982881126,0.6922019467726407,0.05315265151547188,0.42871754126593004,0.3580006787434651,0.07071686252246495,0.16432918559954024,0.1294193663865033,0.03490981921303693,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,2.0,0.45,20.0,20.0,1.0,819250.0,0.038701481046824894,0.04088453535015432,0.05339560018556477,0.6583261924242398,0.6717795454013664,0.013453352977126576,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9747334213310886,0.9733464399062582,0.0013869814248304024,0.9046423973128099,0.8998300405768516,0.0048123567359583674,0.7303278110969962,0.719625334776794,0.010702476320202159,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,2.0,0.45,100.0,20.0,5.0,806142.0,0.05625040161774712,0.06145764487131366,0.08472897496267551,0.5208748045858442,1.5290982774510748,1.0082234728652306,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9635267831288097,0.9610112315857834,0.0025155515430262954,0.8648863973817217,0.862271216767361,0.0026151806143607237,0.6355210674412283,0.6509038936949388,0.015382826253710569,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,2.0,0.45,200.0,20.0,10.0,789757.0,0.07463224173289526,0.08291711479064671,0.09991752702285306,0.6233550013865106,1.8615152201432474,1.2381602187567369,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9521437795624118,0.9487120659775828,0.003431713584828966,0.827733761800486,0.8285185258267364,0.0007847640262503841,0.5631006589917665,0.5978656138385857,0.034764954846819185,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,2.0,0.45,500.0,20.0,25.0,740602.0,0.125278999498461,0.1442378852338565,0.13144178940683293,0.8655458852457953,1.8875616697620217,1.0220157845162263,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.922376464855048,0.9154651401493429,0.006911324705705102,0.7422375275739052,0.746495797190644,0.004258269616738808,0.4337860744273414,0.4861965894302254,0.05241051500288402,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,2.0,0.45,1000.0,20.0,50.0,658677.0,0.20687734146326564,0.24403309580251992,0.15225702979780253,1.0218606034866098,1.5499016636258744,0.5280410601392647,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8786964328674243,0.8653976751912258,0.01329875767619848,0.6405862136986027,0.6394261790931611,0.0011600346054415622,0.3234866707951498,0.3638800632295381,0.040393392434388276,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,2.0,0.45,2000.0,20.0,100.0,494827.0,0.36774346454813306,0.45236003499621646,0.18705580489397378,1.1420492462290102,1.073065313621913,0.06898393260709712,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8050745931029486,0.7710587368632903,0.034015856239658304,0.5113917544298646,0.47164946591635304,0.03974228851351158,0.22306983934879293,0.21085493819329598,0.012214901155496949,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,2.0,0.45,3000.0,20.0,150.0,330977.0,0.5293751469384284,0.6472318283567606,0.18209345748270045,1.1537705096262716,0.8235015742528151,0.3302689353734565,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7422438708448187,0.6922019467726407,0.050041924072178,0.42577851737162714,0.3580006787434651,0.06777783862816206,0.16615042926860596,0.1294193663865033,0.03673106288210265,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,3.0,0.45,20.0,20.0,1.0,819250.0,0.0387014810468249,0.04088453535015432,0.05339560018556455,0.06090275164776626,0.6717795454013664,0.6108767937536002,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9745483866780849,0.9733464399062582,0.001201946771826612,0.9022291368484943,0.8998300405768516,0.002399096271642698,0.7148747645052244,0.719625334776794,0.004750570271569665,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,3.0,0.45,100.0,20.0,5.0,806142.0,0.05602386202539154,0.06145764487131366,0.08841508419823008,0.18056445583019598,1.5290982774510748,1.3485338216208789,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9634576580529858,0.9610112315857834,0.0024464264672023894,0.862882829568386,0.862271216767361,0.0006116128010250632,0.6242125590506237,0.6509038936949388,0.026691334644315168,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,3.0,0.45,200.0,20.0,10.0,789757.0,0.07409585667515961,0.08291711479064671,0.10638645758188114,0.31852318340268604,1.8615152201432474,1.5429920367405614,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9521604996245114,0.9487120659775828,0.0034484336469285948,0.8254511085017016,0.8285185258267364,0.0030674173250347936,0.5521487357759352,0.5978656138385857,0.04571687806265057,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,3.0,0.45,500.0,20.0,25.0,740602.0,0.12414821369811052,0.1442378852338565,0.13928151749572648,0.6289738034515107,1.8875616697620217,1.258587866310511,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9224452720792274,0.9154651401493429,0.006980131929884559,0.7392524434036086,0.746495797190644,0.007243353787035334,0.42527583433419697,0.4861965894302254,0.060920755096028456,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,3.0,0.45,1000.0,20.0,50.0,658677.0,0.20486406838763163,0.24403309580251992,0.16050702994230437,0.9198429772631342,1.5499016636258744,0.6300586863627402,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8791191907873536,0.8653976751912258,0.013721515596127776,0.6387894981920623,0.6394261790931611,0.0006366809010988073,0.3195049988897458,0.3638800632295381,0.04437506433979227,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,3.0,0.45,2000.0,20.0,100.0,494827.0,0.36230424152146223,0.45236003499621646,0.19907990650745144,1.1253288058081554,1.073065313621913,0.05226349218624238,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8073569162541242,0.7710587368632903,0.03629817939083391,0.5156229801717276,0.47164946591635304,0.043973514255374546,0.22729105555752482,0.21085493819329598,0.01643611736422884,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,3.0,0.45,3000.0,20.0,150.0,330977.0,0.5212098725707315,0.6472318283567606,0.19470914479898627,1.1699235366083638,0.8235015742528151,0.3464219623555487,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7466774129584159,0.6922019467726407,0.054475466185775256,0.43096737389557077,0.3580006787434651,0.07296669515210569,0.16640983396440834,0.1294193663865033,0.03699046757790503,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,3.0,0.45,20.0,20.0,1.0,819250.0,0.038701481046824894,0.04088453535015432,0.05339560018556477,0.6583261924242398,0.6717795454013664,0.013453352977126576,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9747327655166279,0.9733464399062582,0.0013863256103696653,0.9046403104590814,0.8998300405768516,0.004810269882229878,0.7303686744019563,0.719625334776794,0.010743339625162274,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,3.0,0.45,100.0,20.0,5.0,806142.0,0.0562570949180681,0.06145764487131366,0.08462006580523873,0.517597158134312,1.5290982774510748,1.011501119316763,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9635206836098518,0.9610112315857834,0.0025094520240683815,0.8648422767861644,0.862271216767361,0.0025710600188034727,0.6353784826439068,0.6509038936949388,0.015525411051032001,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,3.0,0.45,200.0,20.0,10.0,789757.0,0.07464238452719953,0.08291711479064671,0.09979520252651874,0.6232447559153225,1.8615152201432474,1.238270464227925,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9521379278801443,0.9487120659775828,0.0034258619025614445,0.8277043532488403,0.8285185258267364,0.0008141725778960662,0.5631618446579553,0.5978656138385857,0.03470376918063045,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,3.0,0.45,500.0,20.0,25.0,740602.0,0.12522561466418125,0.1442378852338565,0.13181190599716697,0.8445593555262545,1.8875616697620217,1.0430023142357672,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9223781392518586,0.9154651401493429,0.006912999102515749,0.7420244056159019,0.746495797190644,0.0044713915747420785,0.4334905510918873,0.4861965894302254,0.052706038338338146,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,3.0,0.45,1000.0,20.0,50.0,658677.0,0.20602622987556668,0.24403309580251992,0.15574471897741982,1.0306699434834696,1.5499016636258744,0.5192317201424048,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8791544689745694,0.8653976751912258,0.013756793783343602,0.6410912365883884,0.6394261790931611,0.0016650574952272734,0.32399799898925763,0.3638800632295381,0.03988206424028046,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,3.0,0.45,2000.0,20.0,100.0,494827.0,0.36499138555406047,0.45236003499621646,0.1931396292399853,1.0983059854819923,1.073065313621913,0.025240671860079278,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8060397701168027,0.7710587368632903,0.03498103325351243,0.5137023687316667,0.47164946591635304,0.04205290281531371,0.22482226378757147,0.21085493819329598,0.013967325594275493,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
radial_multivariate_surrogate,3.0,3.0,0.45,3000.0,20.0,150.0,330977.0,0.5245285826141202,0.6472318283567606,0.1895816002345997,1.0738810433062573,0.8235015742528151,0.2503794690534422,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7435956011494123,0.6922019467726407,0.05139365437677157,0.4270433400267725,0.3580006787434651,0.06904266128330744,0.16760296431986535,0.1294193663865033,0.03818359793336204,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,4.0,0.45,20.0,20.0,1.0,819250.0,0.03870148104682491,0.04088453535015432,0.05339560018556444,0.0617630353609786,0.6717795454013664,0.6100165100403878,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9745492260019167,0.9733464399062582,0.0012027860956584924,0.9022409046691149,0.8998300405768516,0.0024108640922633207,0.7149608738513704,0.719625334776794,0.004664460925423608,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,4.0,0.45,100.0,20.0,5.0,806142.0,0.05602056271741456,0.06145764487131366,0.08846876845482476,0.18244342054784268,1.5290982774510748,1.3466548569032322,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9634623359182384,0.9610112315857834,0.0024511043324549897,0.8629189574061181,0.862271216767361,0.000647740638757166,0.624334056916316,0.6509038936949388,0.02656983677862279,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,4.0,0.45,200.0,20.0,10.0,789757.0,0.07410460367720333,0.08291711479064671,0.10628096667007358,0.3195938933083211,1.8615152201432474,1.5419213268349263,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9521560349569483,0.9487120659775828,0.003443968979365497,0.8254349118667019,0.8285185258267364,0.003083613960034426,0.5520406582388199,0.5978656138385857,0.04582495559976585,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
phase_randomized_cross_spectrum,3.0,4.0,0.45,500.0,20.0,25.0,740602.0,0.1240039847391303,0.1442378852338565,0.14028145561008798,0.6247647341205824,1.8875616697620217,1.2627969356414392,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9224971867510382,0.9154651401493429,0.007032046601695319,0.7390315243625,0.746495797190644,0.007464272828143992,0.42439763216242266,0.4861965894302254,0.06179895726780277,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,65000,45201,263abeaaf4a6366a8379b282ca22f269387aeed921544f5a8561ea406286aee8,1575052965,complete_file
